 Annual; detailed (Metric Units)                                        


          USDA WATER EROSION PREDICTION PROJECT
          -------------------------------------

          HILLSLOPE PROFILE AND WATERSHED MODEL
                     VERSION  2010.100
           January 28,      2010


               TO REPORT PROBLEMS OR TO BE PUT ON THE MAILING
               LIST FOR FUTURE WEPP MODEL RELEASES, PLEASE CONTACT:

                    WEPP TECHNICAL SUPPORT
                    USDA-AGRICULTURAL RESEARCH SERVICE
                    NATIONAL SOIL EROSION RESEARCH LABORATORY
                    275 SOUTH RUSSELL STREET
                    WEST LAFAYETTE, IN 47907-2077  USA

                    PHONE: (765) 494-8673
                      FAX: (765) 494-5948
                    email:  wepp@ecn.purdue.edu
                      URL:  http://topsoil.nserl.purdue.edu


     HILLSLOPE INPUT DATA FILES - VERSION  2010.100
      January 28,      2010


    MANAGEMENT: ../working/wepp-118163.man                        
 MAN. PRACTICE: Two OFEs for forest conditions                              
                W. Elliot 02/99                                             
                                                                            
         SLOPE: ../working/wepp-118163.slp                        
       CLIMATE: ../working/wepp-118163.cli                        
       Station:  SAINT MARIES ID + +                            CLIGEN VERSION  4.31
          SOIL: ../working/wepp-118163.sol                        
      PLANE  1 HIGH                silt loam           
      PLANE  2 HIGH                silt loam           


     HILLSLOPE 1 YEARLY SUMMARY FOR    1
     ----------------------------------


I.   RAINFALL AND RUNOFF SUMMARY
     -------- --- ------ -------

      year:      1

         Rainfall         Storm Runoff        Melt Runoff
      events   amount   events   amount     events  amount
                (mm)              (mm)               (mm)

       119    1008.50       0       0.00       6      53.57


II.  ON SITE EFFECTS  ON SITE EFFECTS  ON SITE EFFECTS
     ---------------  ---------------  ---------------


  A.  AREA OF NET SOIL LOSS

      ** Soil Loss (Avg. of Net Detachment Areas) =    0.018 kg/m2 **
      ** Maximum Soil Loss  =    0.037 kg/m2 at  133.38 meters **


      Area of    Soil Loss   Soil Loss   MAX   MAX Loss   MIN   MIN Loss
      Net Loss      MEAN      STDEV      Loss    Point    Loss   Point
        (m)       (kg/m2)     (kg/m2)  (kg/m2)    (m)    (kg/m2)  (m)
------------------------------------------------------------------------
 126.98- 134.07    0.018     0.011      0.037  133.38     0.000   127.21



  C.  SOIL LOSS/DEPOSITION ALONG SLOPE PROFILE

          Profile distances are from top to bottom of hillslope


 distance soil  flow    distance   soil  flow    distance   soil  flow
  43.90     0.000  1      122.64     0.000  2      137.96     0.000  2
  45.12     0.000  1      122.86     0.000  2      138.19     0.000  2
  46.34     0.000  1      123.09     0.000  2      138.42     0.000  2
  47.56     0.000  1      123.32     0.000  2      138.65     0.000  2
  48.78     0.000  1      123.55     0.000  2      138.87     0.000  2
  50.00     0.000  1      123.78     0.000  2      139.10     0.000  2
  51.22     0.000  1      124.01     0.000  2      139.33     0.000  2
  52.44     0.000  1      124.24     0.000  2      139.56     0.000  2
  53.66     0.000  1      124.47     0.000  2      139.79     0.000  2
  54.88     0.000  1      124.69     0.000  2      140.02     0.000  2
  56.10     0.000  1      124.92     0.000  2      140.25     0.000  2
  57.32     0.000  1      125.15     0.000  2      140.47     0.000  2
  58.54     0.000  1      125.38     0.000  2      140.70     0.000  2
  59.76     0.000  1      125.61     0.000  2      140.93     0.000  2
  60.98     0.000  1      125.84     0.000  2      141.16     0.000  2
  62.19     0.000  1      126.07     0.000  2      141.39     0.000  2
  63.41     0.000  1      126.30     0.000  2      141.62     0.000  2
  64.63     0.000  1      126.52     0.000  2      141.85     0.000  2
  65.85     0.000  1      126.75     0.000  2      142.08     0.000  2
  67.07     0.000  1      126.98     0.000  2      142.30     0.000  2
  68.29     0.000  1      127.21     0.000  2      142.53     0.000  2
  69.51     0.000  1      127.44     0.002  2      142.76     0.000  2
  70.73     0.000  1      127.67     0.003  2      142.99     0.000  2
  71.95     0.000  1      127.90     0.004  2      143.22     0.000  2
  73.17     0.000  1      128.12     0.006  2      143.45     0.000  2
  74.39     0.000  1      128.35     0.007  2      143.68     0.000  2
  75.61     0.000  1      128.58     0.008  2      143.91     0.000  2
  76.83     0.000  1      128.81     0.010  2      144.13     0.000  2
  78.05     0.000  1      129.04     0.011  2      144.36     0.000  2
  79.27     0.000  1      129.27     0.012  2      144.59     0.000  2
  80.49     0.000  1      129.50     0.014  2      144.82     0.000  2
  81.71     0.000  1      129.73     0.015  2

note:  (+) soil loss - detachment     (-) soil loss - deposition



III. OFF SITE EFFECTS  OFF SITE EFFECTS  OFF SITE EFFECTS
     ----------------  ----------------  ----------------

     A.  SEDIMENT LEAVING PROFILE for year    1     0.130 kg/m



     B.  SEDIMENT CHARACTERISTICS AND ENRICHMENT

     Sediment particle information leaving profile
-------------------------------------------------------------------------------
                                 Particle Composition         Detached Fraction
Class  Diameter  Specific  ---------------------------------  Sediment  In Flow
         (mm)    Gravity   % Sand   % Silt   % Clay   % O.M.  Fraction  Exiting
-------------------------------------------------------------------------------
  1     0.002      2.60      0.0      0.0    100.0     33.3     0.039    0.039
  2     0.010      2.65      0.0    100.0      0.0      0.0     0.330    0.330
  3     0.030      1.80      0.0     80.0     20.0      6.7     0.270    0.270
  4     0.300      1.60     55.6     21.6     22.8      7.6     0.250    0.250
  5     0.200      2.65    100.0      0.0      0.0      0.0     0.111    0.111
-------------------------------------------------------------------------------


     Weighted SSA enrichment ratio leaving profile for year    1 =   1.00


     HILLSLOPE 1 YEARLY SUMMARY FOR    2
     ----------------------------------


I.   RAINFALL AND RUNOFF SUMMARY
     -------- --- ------ -------

      year:      2

         Rainfall         Storm Runoff        Melt Runoff
      events   amount   events   amount     events  amount
                (mm)              (mm)               (mm)

       119     981.10       0       0.00      10      72.83


II.  ON SITE EFFECTS  ON SITE EFFECTS  ON SITE EFFECTS
     ---------------  ---------------  ---------------




  C.  SOIL LOSS/DEPOSITION ALONG SLOPE PROFILE

          Profile distances are from top to bottom of hillslope


 distance soil  flow    distance   soil  flow    distance   soil  flow
    (m)   loss  elem       (m)     loss  elem       (m)     loss  elem
         (kg/m2)                  (kg/m2)                  (kg/m2)
------------------------------------------------------------------------

   1.22     0.000  1       82.93     0.000  1      129.95     0.000  2
   2.44     0.000  1       84.15     0.000  1      130.18     0.000  2
   3.66     0.000  1       85.37     0.000  1      130.41     0.000  2
   4.88     0.000  1       86.58     0.000  1      130.64     0.000  2
   6.10     0.000  1       87.80     0.000  1      130.87     0.000  2
   7.32     0.000  1       89.02     0.000  1      131.10     0.000  2
   8.54     0.000  1       90.24     0.000  1      131.33     0.000  2
   9.76     0.000  1       91.46     0.000  1      131.56     0.000  2
  10.98     0.000  1       92.68     0.000  1      131.78     0.000  2
  12.20     0.000  1       93.90     0.000  1      132.01     0.000  2
  13.41     0.000  1       95.12     0.000  1      132.24     0.000  2
  14.63     0.000  1       96.34     0.000  1      132.47     0.000  2
  15.85     0.000  1       97.56     0.000  1      132.70     0.000  2
  17.07     0.000  1       98.78     0.000  1      132.93     0.000  2
  18.29     0.000  1      100.00     0.000  1      133.16     0.000  2
  19.51     0.000  1      101.22     0.000  1      133.38     0.000  2
  20.73     0.000  1      102.44     0.000  1      133.61     0.000  2
  21.95     0.000  1      103.66     0.000  1      133.84     0.000  2
  23.17     0.000  1      104.88     0.000  1      134.07     0.000  2
  24.39     0.000  1      106.10     0.000  1      134.30     0.000  2
  25.61     0.000  1      107.32     0.000  1      134.53     0.000  2
  26.83     0.000  1      108.54     0.000  1      134.76     0.000  2
  28.05     0.000  1      109.75     0.000  1      134.99     0.000  2
  29.27     0.000  1      110.97     0.000  1      135.21     0.000  2
  30.49     0.000  1      112.19     0.000  1      135.44     0.000  2
  31.71     0.000  1      113.41     0.000  1      135.67     0.000  2
  32.93     0.000  1      114.63     0.000  1      135.90     0.000  2
  34.15     0.000  1      115.85     0.000  1      136.13     0.000  2
  35.37     0.000  1      117.07     0.000  1      136.36     0.000  2
  36.59     0.000  1      118.29     0.000  1      136.59     0.000  2
  37.80     0.000  1      119.51     0.000  1      136.82     0.000  2
  39.02     0.000  1      120.73     0.000  1      137.04     0.000  2
  40.24     0.000  1      121.95     0.000  1      137.27     0.000  2
  41.46     0.000  1      122.18     0.000  2      137.50     0.000  2
  42.68     0.000  1      122.41     0.000  2      137.73     0.000  2
  43.90     0.000  1      122.64     0.000  2      137.96     0.000  2
  45.12     0.000  1      122.86     0.000  2      138.19     0.000  2
  46.34     0.000  1      123.09     0.000  2      138.42     0.000  2
  47.56     0.000  1      123.32     0.000  2      138.65     0.000  2
  48.78     0.000  1      123.55     0.000  2      138.87     0.000  2
  50.00     0.000  1      123.78     0.000  2      139.10     0.000  2
  51.22     0.000  1      124.01     0.000  2      139.33     0.000  2
  52.44     0.000  1      124.24     0.000  2      139.56     0.000  2
  53.66     0.000  1      124.47     0.000  2      139.79     0.000  2
  54.88     0.000  1      124.69     0.000  2      140.02     0.000  2
  56.10     0.000  1      124.92     0.000  2      140.25     0.000  2
  57.32     0.000  1      125.15     0.000  2      140.47     0.000  2
  58.54     0.000  1      125.38     0.000  2      140.70     0.000  2
  59.76     0.000  1      125.61     0.000  2      140.93     0.000  2
  60.98     0.000  1      125.84     0.000  2      141.16     0.000  2
  62.19     0.000  1      126.07     0.000  2      141.39     0.000  2
  63.41     0.000  1      126.30     0.000  2      141.62     0.000  2
  64.63     0.000  1      126.52     0.000  2      141.85     0.000  2
  65.85     0.000  1      126.75     0.000  2      142.08     0.000  2
  67.07     0.000  1      126.98     0.000  2      142.30     0.000  2
  68.29     0.000  1      127.21     0.000  2      142.53     0.000  2
  69.51     0.000  1      127.44     0.000  2      142.76     0.000  2
  70.73     0.000  1      127.67     0.000  2      142.99     0.000  2
  71.95     0.000  1      127.90     0.000  2      143.22     0.000  2
  73.17     0.000  1      128.12     0.000  2      143.45     0.000  2
  74.39     0.000  1      128.35     0.000  2      143.68     0.000  2
  75.61     0.000  1      128.58     0.000  2      143.91     0.000  2
  76.83     0.000  1      128.81     0.000  2      144.13     0.000  2
  78.05     0.000  1      129.04     0.000  2      144.36     0.000  2
  79.27     0.000  1      129.27     0.000  2      144.59     0.000  2
  80.49     0.000  1      129.50     0.000  2      144.82     0.000  2
  81.71     0.000  1      129.73     0.000  2

note:  (+) soil loss - detachment     (-) soil loss - deposition



III. OFF SITE EFFECTS  OFF SITE EFFECTS  OFF SITE EFFECTS
     ----------------  ----------------  ----------------

     A.  SEDIMENT LEAVING PROFILE for year    2     0.000 kg/m



     B.  SEDIMENT CHARACTERISTICS AND ENRICHMENT

     Sediment particle information leaving profile
-------------------------------------------------------------------------------
                                 Particle Composition         Detached Fraction
Class  Diameter  Specific  ---------------------------------  Sediment  In Flow
         (mm)    Gravity   % Sand   % Silt   % Clay   % O.M.  Fraction  Exiting
-------------------------------------------------------------------------------
  1     0.002      2.60      0.0      0.0    100.0     33.3     0.039    0.000
  2     0.010      2.65      0.0    100.0      0.0      0.0     0.330    0.000
  3     0.030      1.80      0.0     80.0     20.0      6.7     0.270    0.000
  4     0.300      1.60     55.6     21.6     22.8      7.6     0.250    0.000
  5     0.200      2.65    100.0      0.0      0.0      0.0     0.111    0.000
-------------------------------------------------------------------------------


     Weighted SSA enrichment ratio leaving profile for year    2 =   0.00


     HILLSLOPE 1 YEARLY SUMMARY FOR    3
     ----------------------------------


I.   RAINFALL AND RUNOFF SUMMARY
     -------- --- ------ -------

      year:      3

         Rainfall         Storm Runoff        Melt Runoff
      events   amount   events   amount     events  amount
                (mm)              (mm)               (mm)

       114     943.00       2       1.14       9      71.40


II.  ON SITE EFFECTS  ON SITE EFFECTS  ON SITE EFFECTS
     ---------------  ---------------  ---------------


  A.  AREA OF NET SOIL LOSS

      ** Soil Loss (Avg. of Net Detachment Areas) =    0.006 kg/m2 **
      ** Maximum Soil Loss  =    0.012 kg/m2 at  133.38 meters **


      Area of    Soil Loss   Soil Loss   MAX   MAX Loss   MIN   MIN Loss
      Net Loss      MEAN      STDEV      Loss    Point    Loss   Point
        (m)       (kg/m2)     (kg/m2)  (kg/m2)    (m)    (kg/m2)  (m)
------------------------------------------------------------------------
   0.00- 144.82    0.006     0.004      0.012  133.38     0.002   144.36



  C.  SOIL LOSS/DEPOSITION ALONG SLOPE PROFILE

          Profile distances are from top to bottom of hillslope


 distance soil  flow    distance   soil  flow    distance   soil  flow
    (m)   loss  elem       (m)     loss  elem       (m)     loss  elem
         (kg/m2)                  (kg/m2)                  (kg/m2)
------------------------------------------------------------------------

   1.22     0.002  1       82.93     0.008  1      129.95     0.012  2
   2.44     0.002  1       84.15     0.008  1      130.18     0.012  2
   3.66     0.002  1       85.37     0.008  1      130.41     0.012  2
   4.88     0.002  1       86.58     0.008  1      130.64     0.012  2
   6.10     0.002  1       87.80     0.008  1      130.87     0.012  2
   7.32     0.002  1       89.02     0.008  1      131.10     0.012  2
   8.54     0.002  1       90.24     0.009  1      131.33     0.012  2
   9.76     0.002  1       91.46     0.009  1      131.56     0.012  2
  10.98     0.002  1       92.68     0.009  1      131.78     0.012  2
  12.20     0.002  1       93.90     0.009  1      132.01     0.012  2
  13.41     0.002  1       95.12     0.009  1      132.24     0.012  2
  14.63     0.002  1       96.34     0.009  1      132.47     0.012  2
  15.85     0.002  1       97.56     0.009  1      132.70     0.012  2
  17.07     0.002  1       98.78     0.009  1      132.93     0.012  2
  18.29     0.002  1      100.00     0.010  1      133.16     0.012  2
  19.51     0.002  1      101.22     0.010  1      133.38     0.012  2
  20.73     0.002  1      102.44     0.010  1      133.61     0.012  2
  21.95     0.002  1      103.66     0.010  1      133.84     0.012  2
  23.17     0.002  1      104.88     0.010  1      134.07     0.012  2
  24.39     0.002  1      106.10     0.010  1      134.30     0.011  2
  25.61     0.002  1      107.32     0.010  1      134.53     0.011  2
  26.83     0.002  1      108.54     0.010  1      134.76     0.011  2
  28.05     0.002  1      109.75     0.010  1      134.99     0.011  2
  29.27     0.002  1      110.97     0.011  1      135.21     0.011  2
  30.49     0.002  1      112.19     0.011  1      135.44     0.010  2
  31.71     0.002  1      113.41     0.011  1      135.67     0.010  2
  32.93     0.002  1      114.63     0.011  1      135.90     0.010  2
  34.15     0.002  1      115.85     0.011  1      136.13     0.010  2
  35.37     0.002  1      117.07     0.011  1      136.36     0.010  2
  36.59     0.002  1      118.29     0.011  1      136.59     0.009  2
  37.80     0.002  1      119.51     0.011  1      136.82     0.009  2
  39.02     0.002  1      120.73     0.012  1      137.04     0.009  2
  40.24     0.002  1      121.95     0.012  1      137.27     0.009  2
  41.46     0.002  1      122.18     0.012  2      137.50     0.008  2
  42.68     0.002  1      122.41     0.012  2      137.73     0.008  2
  43.90     0.002  1      122.64     0.012  2      137.96     0.008  2
  45.12     0.002  1      122.86     0.012  2      138.19     0.008  2
  46.34     0.002  1      123.09     0.012  2      138.42     0.008  2
  47.56     0.002  1      123.32     0.012  2      138.65     0.007  2
  48.78     0.003  1      123.55     0.012  2      138.87     0.007  2
  50.00     0.003  1      123.78     0.012  2      139.10     0.007  2
  51.22     0.003  1      124.01     0.012  2      139.33     0.007  2
  52.44     0.003  1      124.24     0.012  2      139.56     0.006  2
  53.66     0.004  1      124.47     0.012  2      139.79     0.006  2
  54.88     0.004  1      124.69     0.012  2      140.02     0.006  2
  56.10     0.004  1      124.92     0.012  2      140.25     0.006  2
  57.32     0.004  1      125.15     0.012  2      140.47     0.005  2
  58.54     0.005  1      125.38     0.012  2      140.70     0.005  2
  59.76     0.005  1      125.61     0.012  2      140.93     0.005  2
  60.98     0.005  1      125.84     0.012  2      141.16     0.005  2
  62.19     0.006  1      126.07     0.012  2      141.39     0.004  2
  63.41     0.006  1      126.30     0.012  2      141.62     0.004  2
  64.63     0.006  1      126.52     0.012  2      141.85     0.004  2
  65.85     0.006  1      126.75     0.012  2      142.08     0.004  2
  67.07     0.006  1      126.98     0.012  2      142.30     0.003  2
  68.29     0.006  1      127.21     0.012  2      142.53     0.003  2
  69.51     0.006  1      127.44     0.012  2      142.76     0.003  2
  70.73     0.007  1      127.67     0.012  2      142.99     0.003  2
  71.95     0.007  1      127.90     0.012  2      143.22     0.002  2
  73.17     0.007  1      128.12     0.012  2      143.45     0.002  2
  74.39     0.007  1      128.35     0.012  2      143.68     0.002  2
  75.61     0.007  1      128.58     0.012  2      143.91     0.002  2
  76.83     0.007  1      128.81     0.012  2      144.13     0.002  2
  78.05     0.007  1      129.04     0.012  2      144.36     0.002  2
  79.27     0.007  1      129.27     0.012  2      144.59     0.002  2
  80.49     0.008  1      129.50     0.012  2      144.82     0.002  2
  81.71     0.008  1      129.73     0.012  2

note:  (+) soil loss - detachment     (-) soil loss - deposition



III. OFF SITE EFFECTS  OFF SITE EFFECTS  OFF SITE EFFECTS
     ----------------  ----------------  ----------------

     A.  SEDIMENT LEAVING PROFILE for year    3     0.876 kg/m



     B.  SEDIMENT CHARACTERISTICS AND ENRICHMENT

     Sediment particle information leaving profile
-------------------------------------------------------------------------------
                                 Particle Composition         Detached Fraction
Class  Diameter  Specific  ---------------------------------  Sediment  In Flow
         (mm)    Gravity   % Sand   % Silt   % Clay   % O.M.  Fraction  Exiting
-------------------------------------------------------------------------------
  1     0.002      2.60      0.0      0.0    100.0     33.3     0.039    0.046
  2     0.010      2.65      0.0    100.0      0.0      0.0     0.330    0.384
  3     0.030      1.80      0.0     80.0     20.0      6.7     0.270    0.299
  4     0.300      1.60     55.6     21.6     22.8      7.6     0.250    0.188
  5     0.200      2.65    100.0      0.0      0.0      0.0     0.111    0.083
-------------------------------------------------------------------------------


     Weighted SSA enrichment ratio leaving profile for year    3 =   1.00


     HILLSLOPE 1 YEARLY SUMMARY FOR    4
     ----------------------------------


I.   RAINFALL AND RUNOFF SUMMARY
     -------- --- ------ -------

      year:      4

         Rainfall         Storm Runoff        Melt Runoff
      events   amount   events   amount     events  amount
                (mm)              (mm)               (mm)

       116    1023.90       0       0.00       6      75.23


II.  ON SITE EFFECTS  ON SITE EFFECTS  ON SITE EFFECTS
     ---------------  ---------------  ---------------


  A.  AREA OF NET SOIL LOSS

      ** Soil Loss (Avg. of Net Detachment Areas) =    0.169 kg/m2 **
      ** Maximum Soil Loss  =    0.339 kg/m2 at  133.38 meters **


      Area of    Soil Loss   Soil Loss   MAX   MAX Loss   MIN   MIN Loss
      Net Loss      MEAN      STDEV      Loss    Point    Loss   Point
        (m)       (kg/m2)     (kg/m2)  (kg/m2)    (m)    (kg/m2)  (m)
------------------------------------------------------------------------
  79.27- 139.33    0.169     0.115      0.339  133.38     0.001   139.33



  C.  SOIL LOSS/DEPOSITION ALONG SLOPE PROFILE

          Profile distances are from top to bottom of hillslope


 distance soil  flow    distance   soil  flow    distance   soil  flow
    (m)   loss  elem       (m)     loss  elem       (m)     loss  elem
         (kg/m2)                  (kg/m2)                  (kg/m2)
------------------------------------------------------------------------

   1.22     0.000  1       82.93     0.020  1      129.95     0.318  2
   2.44     0.000  1       84.15     0.028  1      130.18     0.320  2
   3.66     0.000  1       85.37     0.035  1      130.41     0.321  2
   4.88     0.000  1       86.58     0.043  1      130.64     0.322  2
   6.10     0.000  1       87.80     0.051  1      130.87     0.324  2
   7.32     0.000  1       89.02     0.058  1      131.10     0.325  2
   8.54     0.000  1       90.24     0.066  1      131.33     0.327  2
   9.76     0.000  1       91.46     0.074  1      131.56     0.328  2
  10.98     0.000  1       92.68     0.081  1      131.78     0.329  2
  12.20     0.000  1       93.90     0.089  1      132.01     0.331  2
  13.41     0.000  1       95.12     0.096  1      132.24     0.332  2
  14.63     0.000  1       96.34     0.104  1      132.47     0.333  2
  15.85     0.000  1       97.56     0.111  1      132.70     0.335  2
  17.07     0.000  1       98.78     0.119  1      132.93     0.336  2
  18.29     0.000  1      100.00     0.126  1      133.16     0.338  2
  19.51     0.000  1      101.22     0.133  1      133.38     0.339  2
  20.73     0.000  1      102.44     0.141  1      133.61     0.334  2
  21.95     0.000  1      103.66     0.148  1      133.84     0.321  2
  23.17     0.000  1      104.88     0.155  1      134.07     0.309  2
  24.39     0.000  1      106.10     0.162  1      134.30     0.297  2
  25.61     0.000  1      107.32     0.170  1      134.53     0.284  2
  26.83     0.000  1      108.54     0.177  1      134.76     0.272  2
  28.05     0.000  1      109.75     0.184  1      134.99     0.259  2
  29.27     0.000  1      110.97     0.191  1      135.21     0.247  2
  30.49     0.000  1      112.19     0.198  1      135.44     0.234  2
  31.71     0.000  1      113.41     0.205  1      135.67     0.221  2
  32.93     0.000  1      114.63     0.212  1      135.90     0.208  2
  34.15     0.000  1      115.85     0.219  1      136.13     0.195  2
  35.37     0.000  1      117.07     0.226  1      136.36     0.181  2
  36.59     0.000  1      118.29     0.233  1      136.59     0.168  2
  37.80     0.000  1      119.51     0.240  1      136.82     0.154  2
  39.02     0.000  1      120.73     0.247  1      137.04     0.141  2
  40.24     0.000  1      121.95     0.254  1      137.27     0.127  2
  41.46     0.000  1      122.18     0.272  2      137.50     0.113  2
  42.68     0.000  1      122.41     0.273  2      137.73     0.099  2
  43.90     0.000  1      122.64     0.275  2      137.96     0.085  2
  45.12     0.000  1      122.86     0.276  2      138.19     0.071  2
  46.34     0.000  1      123.09     0.277  2      138.42     0.056  2
  47.56     0.000  1      123.32     0.279  2      138.65     0.041  2
  48.78     0.000  1      123.55     0.280  2      138.87     0.027  2
  50.00     0.000  1      123.78     0.281  2      139.10     0.012  2
  51.22     0.000  1      124.01     0.283  2      139.33     0.001  2
  52.44     0.000  1      124.24     0.284  2      139.56     0.000  2
  53.66     0.000  1      124.47     0.285  2      139.79     0.000  2
  54.88     0.000  1      124.69     0.287  2      140.02     0.000  2
  56.10     0.000  1      124.92     0.288  2      140.25     0.000  2
  57.32     0.000  1      125.15     0.290  2      140.47     0.000  2
  58.54     0.000  1      125.38     0.291  2      140.70     0.000  2
  59.76     0.000  1      125.61     0.292  2      140.93     0.000  2
  60.98     0.000  1      125.84     0.294  2      141.16     0.000  2
  62.19     0.000  1      126.07     0.295  2      141.39     0.000  2
  63.41     0.000  1      126.30     0.296  2      141.62     0.000  2
  64.63     0.000  1      126.52     0.298  2      141.85     0.000  2
  65.85     0.000  1      126.75     0.299  2      142.08     0.000  2
  67.07     0.000  1      126.98     0.301  2      142.30     0.000  2
  68.29     0.000  1      127.21     0.302  2      142.53     0.000  2
  69.51     0.000  1      127.44     0.303  2      142.76     0.000  2
  70.73     0.000  1      127.67     0.305  2      142.99     0.000  2
  71.95     0.000  1      127.90     0.306  2      143.22     0.000  2
  73.17     0.000  1      128.12     0.307  2      143.45     0.000  2
  74.39     0.000  1      128.35     0.309  2      143.68     0.000  2
  75.61     0.000  1      128.58     0.310  2      143.91     0.000  2
  76.83     0.000  1      128.81     0.311  2      144.13     0.000  2
  78.05     0.000  1      129.04     0.313  2      144.36     0.000  2
  79.27     0.000  1      129.27     0.314  2      144.59     0.000  2
  80.49     0.004  1      129.50     0.316  2      144.82     0.000  2
  81.71     0.012  1      129.73     0.317  2

note:  (+) soil loss - detachment     (-) soil loss - deposition



III. OFF SITE EFFECTS  OFF SITE EFFECTS  OFF SITE EFFECTS
     ----------------  ----------------  ----------------

