 Annual; detailed (Metric Units)                                        


          USDA WATER EROSION PREDICTION PROJECT
          -------------------------------------

          HILLSLOPE PROFILE AND WATERSHED MODEL
                     VERSION  2010.100
           January 28,      2010


               TO REPORT PROBLEMS OR TO BE PUT ON THE MAILING
               LIST FOR FUTURE WEPP MODEL RELEASES, PLEASE CONTACT:

                    WEPP TECHNICAL SUPPORT
                    USDA-AGRICULTURAL RESEARCH SERVICE
                    NATIONAL SOIL EROSION RESEARCH LABORATORY
                    275 SOUTH RUSSELL STREET
                    WEST LAFAYETTE, IN 47907-2077  USA

                    PHONE: (765) 494-8673
                      FAX: (765) 494-5948
                    email:  wepp@ecn.purdue.edu
                      URL:  http://topsoil.nserl.purdue.edu


     HILLSLOPE INPUT DATA FILES - VERSION  2010.100
      January 28,      2010


    MANAGEMENT: ../working/wepp-187268.man                        
 MAN. PRACTICE: Two OFEs for forest conditions                              
                W. Elliot 02/99                                             
                                                                            
         SLOPE: ../working/wepp-187268.slp                        
       CLIMATE: ../working/wepp-187268.cli                        
       Station:  ORLEANS CA - Klam3 +                           CLIGEN VERSION  4.31
          SOIL: ../working/wepp-187268.sol                        
      PLANE  1 HIGH                loam                
      PLANE  2 skid                loam                


     HILLSLOPE 1 YEARLY SUMMARY FOR    1
     ----------------------------------


I.   RAINFALL AND RUNOFF SUMMARY
     -------- --- ------ -------

      year:      1

         Rainfall         Storm Runoff        Melt Runoff
      events   amount   events   amount     events  amount
                (mm)              (mm)               (mm)

        89    1407.00       2       0.67       2       9.09


II.  ON SITE EFFECTS  ON SITE EFFECTS  ON SITE EFFECTS
     ---------------  ---------------  ---------------


  A.  AREA OF NET SOIL LOSS

      ** Soil Loss (Avg. of Net Detachment Areas) =    0.012 kg/m2 **
      ** Maximum Soil Loss  =    0.026 kg/m2 at  123.17 meters **


      Area of    Soil Loss   Soil Loss   MAX   MAX Loss   MIN   MIN Loss
      Net Loss      MEAN      STDEV      Loss    Point    Loss   Point
        (m)       (kg/m2)     (kg/m2)  (kg/m2)    (m)    (kg/m2)  (m)
------------------------------------------------------------------------
   0.00- 182.93    0.012     0.010      0.026  123.17     0.000   181.71



  C.  SOIL LOSS/DEPOSITION ALONG SLOPE PROFILE

          Profile distances are from top to bottom of hillslope


 distance soil  flow    distance   soil  flow    distance   soil  flow
  21.95     0.000  1       64.64     0.010  2      146.34     0.021  2
  22.56     0.000  1       65.86     0.011  2      147.56     0.020  2
  23.17     0.000  1       67.08     0.011  2      148.78     0.020  2
  23.78     0.000  1       68.30     0.012  2      150.00     0.019  2
  24.39     0.000  1       69.52     0.012  2      151.22     0.019  2
  25.00     0.000  1       70.74     0.013  2      152.44     0.018  2
  25.61     0.000  1       71.96     0.013  2      153.66     0.018  2
  26.22     0.000  1       73.17     0.013  2      154.88     0.017  2
  26.83     0.000  1       74.39     0.014  2      156.10     0.017  2
  27.44     0.000  1       75.61     0.014  2      157.32     0.016  2
  28.05     0.000  1       76.83     0.015  2      158.54     0.015  2
  28.66     0.000  1       78.05     0.015  2      159.76     0.015  2
  29.27     0.000  1       79.27     0.016  2      160.98     0.014  2
  29.88     0.000  1       80.49     0.016  2      162.20     0.013  2
  30.49     0.000  1       81.71     0.016  2      163.42     0.013  2
  31.10     0.000  1       82.93     0.017  2      164.64     0.012  2
  31.71     0.000  1       84.15     0.017  2      165.86     0.011  2
  32.32     0.000  1       85.37     0.017  2      167.08     0.011  2
  32.93     0.000  1       86.59     0.018  2      168.30     0.010  2
  33.54     0.000  1       87.81     0.018  2      169.52     0.009  2
  34.15     0.000  1       89.03     0.019  2      170.73     0.008  2
  34.76     0.000  1       90.25     0.019  2      171.95     0.007  2
  35.37     0.000  1       91.47     0.019  2      173.17     0.006  2
  35.98     0.000  1       92.69     0.020  2      174.39     0.005  2
  36.59     0.000  1       93.91     0.020  2      175.61     0.004  2
  37.20     0.000  1       95.13     0.020  2      176.83     0.003  2
  37.81     0.000  1       96.35     0.021  2      178.05     0.002  2
  38.42     0.000  1       97.56     0.021  2      179.27     0.001  2
  39.03     0.000  1       98.78     0.021  2      180.49     0.000  2
  39.64     0.000  1      100.00     0.021  2      181.71     0.000  2
  40.25     0.000  1      101.22     0.022  2      182.93     0.000  2
  40.86     0.000  1      102.44     0.022  2

note:  (+) soil loss - detachment     (-) soil loss - deposition



III. OFF SITE EFFECTS  OFF SITE EFFECTS  OFF SITE EFFECTS
     ----------------  ----------------  ----------------

     A.  SEDIMENT LEAVING PROFILE for year    1     2.174 kg/m



     B.  SEDIMENT CHARACTERISTICS AND ENRICHMENT

     Sediment particle information leaving profile
-------------------------------------------------------------------------------
                                 Particle Composition         Detached Fraction
Class  Diameter  Specific  ---------------------------------  Sediment  In Flow
         (mm)    Gravity   % Sand   % Silt   % Clay   % O.M.  Fraction  Exiting
-------------------------------------------------------------------------------
  1     0.002      2.60      0.0      0.0    100.0     25.0     0.052    0.054
  2     0.010      2.65      0.0    100.0      0.0      0.0     0.092    0.096
  3     0.030      1.80      0.0     63.6     36.4      9.1     0.258    0.264
  4     0.400      1.60     67.2     20.8     12.0      3.0     0.451    0.442
  5     0.200      2.65    100.0      0.0      0.0      0.0     0.147    0.145
-------------------------------------------------------------------------------


     Weighted SSA enrichment ratio leaving profile for year    1 =   1.02


     HILLSLOPE 1 YEARLY SUMMARY FOR    2
     ----------------------------------


I.   RAINFALL AND RUNOFF SUMMARY
     -------- --- ------ -------

      year:      2

         Rainfall         Storm Runoff        Melt Runoff
      events   amount   events   amount     events  amount
                (mm)              (mm)               (mm)

       109    2042.80       7      15.74       4      11.22


II.  ON SITE EFFECTS  ON SITE EFFECTS  ON SITE EFFECTS
     ---------------  ---------------  ---------------


  A.  AREA OF NET SOIL LOSS

      ** Soil Loss (Avg. of Net Detachment Areas) =    0.068 kg/m2 **
      ** Maximum Soil Loss  =    0.111 kg/m2 at   60.98 meters **


      Area of    Soil Loss   Soil Loss   MAX   MAX Loss   MIN   MIN Loss
      Net Loss      MEAN      STDEV      Loss    Point    Loss   Point
        (m)       (kg/m2)     (kg/m2)  (kg/m2)    (m)    (kg/m2)  (m)
------------------------------------------------------------------------
   0.00- 182.93    0.068     0.038      0.111   60.98     0.005   182.93



  C.  SOIL LOSS/DEPOSITION ALONG SLOPE PROFILE

          Profile distances are from top to bottom of hillslope


 distance soil  flow    distance   soil  flow    distance   soil  flow
    (m)   loss  elem       (m)     loss  elem       (m)     loss  elem
         (kg/m2)                  (kg/m2)                  (kg/m2)
------------------------------------------------------------------------

   0.61     0.005  1       41.47     0.079  1      103.66     0.100  2
   1.22     0.006  1       42.08     0.080  1      104.88     0.100  2
   1.83     0.006  1       42.69     0.081  1      106.10     0.100  2
   2.44     0.006  1       43.30     0.083  1      107.32     0.100  2
   3.05     0.006  1       43.91     0.084  1      108.54     0.101  2
   3.66     0.006  1       44.52     0.085  1      109.76     0.101  2
   4.27     0.006  1       45.13     0.086  1      110.98     0.101  2
   4.88     0.006  1       45.73     0.087  1      112.20     0.101  2
   5.49     0.006  1       46.34     0.088  1      113.42     0.101  2
   6.10     0.006  1       46.95     0.090  1      114.64     0.101  2
   6.71     0.006  1       47.56     0.091  1      115.86     0.101  2
   7.32     0.006  1       48.17     0.092  1      117.08     0.101  2
   7.93     0.006  1       48.78     0.093  1      118.30     0.101  2
   8.54     0.006  1       49.39     0.094  1      119.52     0.101  2
   9.15     0.006  1       50.00     0.095  1      120.74     0.101  2
   9.76     0.006  1       50.61     0.096  1      121.95     0.101  2
  10.37     0.006  1       51.22     0.097  1      123.17     0.101  2
  10.98     0.006  1       51.83     0.098  1      124.39     0.099  2
  11.59     0.006  1       52.44     0.099  1      125.61     0.098  2
  12.20     0.006  1       53.05     0.100  1      126.83     0.096  2
  12.81     0.006  1       53.66     0.101  1      128.05     0.095  2
  13.42     0.006  1       54.27     0.102  1      129.27     0.093  2
  14.03     0.006  1       54.88     0.103  1      130.49     0.092  2
  14.64     0.006  1       55.49     0.104  1      131.71     0.090  2
  15.25     0.006  1       56.10     0.105  1      132.93     0.089  2
  15.85     0.006  1       56.71     0.106  1      134.15     0.087  2
  16.46     0.006  1       57.32     0.106  1      135.37     0.086  2
  17.07     0.007  1       57.93     0.107  1      136.59     0.084  2
  17.68     0.007  1       58.54     0.108  1      137.81     0.083  2
  18.29     0.008  1       59.15     0.109  1      139.03     0.081  2
  18.90     0.008  1       59.76     0.110  1      140.25     0.080  2
  19.51     0.009  1       60.37     0.111  1      141.47     0.078  2
  20.12     0.010  1       60.98     0.111  1      142.69     0.076  2
  20.73     0.011  1       62.20     0.091  2      143.91     0.075  2
  21.34     0.011  1       63.42     0.091  2      145.13     0.073  2
  21.95     0.012  1       64.64     0.092  2      146.34     0.071  2
  22.56     0.014  1       65.86     0.092  2      147.56     0.069  2
  23.17     0.017  1       67.08     0.093  2      148.78     0.068  2
  23.78     0.019  1       68.30     0.093  2      150.00     0.066  2
  24.39     0.021  1       69.52     0.093  2      151.22     0.064  2
  25.00     0.024  1       70.74     0.094  2      152.44     0.062  2
  25.61     0.026  1       71.96     0.094  2      153.66     0.060  2
  26.22     0.029  1       73.17     0.094  2      154.88     0.058  2
  26.83     0.031  1       74.39     0.095  2      156.10     0.056  2
  27.44     0.034  1       75.61     0.095  2      157.32     0.054  2
  28.05     0.037  1       76.83     0.095  2      158.54     0.051  2
  28.66     0.041  1       78.05     0.096  2      159.76     0.049  2
  29.27     0.045  1       79.27     0.096  2      160.98     0.047  2
  29.88     0.048  1       80.49     0.096  2      162.20     0.045  2
  30.49     0.052  1       81.71     0.096  2      163.42     0.042  2
  31.10     0.055  1       82.93     0.097  2      164.64     0.040  2
  31.71     0.057  1       84.15     0.097  2      165.86     0.037  2
  32.32     0.058  1       85.37     0.097  2      167.08     0.035  2
  32.93     0.060  1       86.59     0.097  2      168.30     0.032  2
  33.54     0.061  1       87.81     0.098  2      169.52     0.030  2
  34.15     0.063  1       89.03     0.098  2      170.73     0.027  2
  34.76     0.064  1       90.25     0.098  2      171.95     0.024  2
  35.37     0.066  1       91.47     0.098  2      173.17     0.021  2
  35.98     0.067  1       92.69     0.098  2      174.39     0.018  2
  36.59     0.068  1       93.91     0.099  2      175.61     0.016  2
  37.20     0.070  1       95.13     0.099  2      176.83     0.013  2
  37.81     0.071  1       96.35     0.099  2      178.05     0.011  2
  38.42     0.072  1       97.56     0.099  2      179.27     0.009  2
  39.03     0.074  1       98.78     0.099  2      180.49     0.007  2
  39.64     0.075  1      100.00     0.100  2      181.71     0.005  2
  40.25     0.076  1      101.22     0.100  2      182.93     0.005  2
  40.86     0.078  1      102.44     0.100  2

note:  (+) soil loss - detachment     (-) soil loss - deposition



III. OFF SITE EFFECTS  OFF SITE EFFECTS  OFF SITE EFFECTS
     ----------------  ----------------  ----------------

     A.  SEDIMENT LEAVING PROFILE for year    2    12.468 kg/m



     B.  SEDIMENT CHARACTERISTICS AND ENRICHMENT

     Sediment particle information leaving profile
-------------------------------------------------------------------------------
                                 Particle Composition         Detached Fraction
Class  Diameter  Specific  ---------------------------------  Sediment  In Flow
         (mm)    Gravity   % Sand   % Silt   % Clay   % O.M.  Fraction  Exiting
-------------------------------------------------------------------------------
  1     0.002      2.60      0.0      0.0    100.0     25.0     0.052    0.060
  2     0.010      2.65      0.0    100.0      0.0      0.0     0.092    0.104
  3     0.030      1.80      0.0     63.6     36.4      9.1     0.258    0.275
  4     0.400      1.60     67.2     20.8     12.0      3.0     0.451    0.423
  5     0.200      2.65    100.0      0.0      0.0      0.0     0.147    0.138
-------------------------------------------------------------------------------


     Weighted SSA enrichment ratio leaving profile for year    2 =   1.05


     HILLSLOPE 1 YEARLY SUMMARY FOR    3
     ----------------------------------


I.   RAINFALL AND RUNOFF SUMMARY
     -------- --- ------ -------

      year:      3

         Rainfall         Storm Runoff        Melt Runoff
      events   amount   events   amount     events  amount
                (mm)              (mm)               (mm)

        94    1566.00       3      11.41       4       7.86


II.  ON SITE EFFECTS  ON SITE EFFECTS  ON SITE EFFECTS
     ---------------  ---------------  ---------------


  A.  AREA OF NET SOIL LOSS

      ** Soil Loss (Avg. of Net Detachment Areas) =    0.032 kg/m2 **
      ** Maximum Soil Loss  =    0.057 kg/m2 at  121.95 meters **


      Area of    Soil Loss   Soil Loss   MAX   MAX Loss   MIN   MIN Loss
      Net Loss      MEAN      STDEV      Loss    Point    Loss   Point
        (m)       (kg/m2)     (kg/m2)  (kg/m2)    (m)    (kg/m2)  (m)
------------------------------------------------------------------------
   0.00- 182.93    0.032     0.018      0.057  121.95     0.002     0.61



  C.  SOIL LOSS/DEPOSITION ALONG SLOPE PROFILE

          Profile distances are from top to bottom of hillslope


 distance soil  flow    distance   soil  flow    distance   soil  flow
    (m)   loss  elem       (m)     loss  elem       (m)     loss  elem
         (kg/m2)                  (kg/m2)                  (kg/m2)
------------------------------------------------------------------------

   0.61     0.002  1       41.47     0.023  1      103.66     0.051  2
   1.22     0.002  1       42.08     0.023  1      104.88     0.052  2
   1.83     0.002  1       42.69     0.024  1      106.10     0.052  2
   2.44     0.002  1       43.30     0.024  1      107.32     0.053  2
   3.05     0.002  1       43.91     0.024  1      108.54     0.053  2
   3.66     0.002  1       44.52     0.024  1      109.76     0.054  2
   4.27     0.002  1       45.13     0.025  1      110.98     0.054  2
   4.88     0.002  1       45.73     0.025  1      112.20     0.054  2
   5.49     0.002  1       46.34     0.025  1      113.42     0.055  2
   6.10     0.002  1       46.95     0.025  1      114.64     0.055  2
   6.71     0.002  1       47.56     0.026  1      115.86     0.055  2
   7.32     0.002  1       48.17     0.026  1      117.08     0.056  2
   7.93     0.002  1       48.78     0.026  1      118.30     0.056  2
   8.54     0.002  1       49.39     0.026  1      119.52     0.056  2
   9.15     0.002  1       50.00     0.026  1      120.74     0.057  2
   9.76     0.002  1       50.61     0.027  1      121.95     0.057  2
  10.37     0.002  1       51.22     0.027  1      123.17     0.057  2
  10.98     0.002  1       51.83     0.027  1      124.39     0.057  2
  11.59     0.002  1       52.44     0.027  1      125.61     0.056  2
  12.20     0.002  1       53.05     0.027  1      126.83     0.056  2
  12.81     0.002  1       53.66     0.028  1      128.05     0.055  2
  13.42     0.002  1       54.27     0.028  1      129.27     0.055  2
  14.03     0.002  1       54.88     0.028  1      130.49     0.054  2
  14.64     0.002  1       55.49     0.028  1      131.71     0.054  2
  15.25     0.002  1       56.10     0.028  1      132.93     0.053  2
  15.85     0.002  1       56.71     0.029  1      134.15     0.052  2
  16.46     0.002  1       57.32     0.029  1      135.37     0.052  2
  17.07     0.002  1       57.93     0.029  1      136.59     0.051  2
  17.68     0.003  1       58.54     0.029  1      137.81     0.051  2
  18.29     0.004  1       59.15     0.029  1      139.03     0.050  2
  18.90     0.004  1       59.76     0.029  1      140.25     0.049  2
  19.51     0.005  1       60.37     0.030  1      141.47     0.048  2
  20.12     0.006  1       60.98     0.030  1      142.69     0.048  2
  20.73     0.006  1       62.20     0.031  2      143.91     0.047  2
  21.34     0.007  1       63.42     0.032  2      145.13     0.046  2
  21.95     0.008  1       64.64     0.033  2      146.34     0.045  2
  22.56     0.008  1       65.86     0.034  2      147.56     0.044  2
  23.17     0.009  1       67.08     0.034  2      148.78     0.043  2
  23.78     0.010  1       68.30     0.035  2      150.00     0.042  2
  24.39     0.010  1       69.52     0.036  2      151.22     0.041  2
  25.00     0.011  1       70.74     0.036  2      152.44     0.040  2
  25.61     0.012  1       71.96     0.037  2      153.66     0.039  2
  26.22     0.013  1       73.17     0.038  2      154.88     0.038  2
  26.83     0.013  1       74.39     0.038  2      156.10     0.037  2
  27.44     0.014  1       75.61     0.039  2      157.32     0.036  2
  28.05     0.015  1       76.83     0.040  2      158.54     0.035  2
  28.66     0.016  1       78.05     0.040  2      159.76     0.033  2
  29.27     0.016  1       79.27     0.041  2      160.98     0.032  2
  29.88     0.017  1       80.49     0.042  2      162.20     0.031  2
  30.49     0.018  1       81.71     0.042  2      163.42     0.030  2
  31.10     0.018  1       82.93     0.043  2      164.64     0.028  2
  31.71     0.019  1       84.15     0.043  2      165.86     0.027  2
  32.32     0.019  1       85.37     0.044  2      167.08     0.025  2
  32.93     0.019  1       86.59     0.045  2      168.30     0.024  2
  33.54     0.020  1       87.81     0.045  2      169.52     0.022  2
  34.15     0.020  1       89.03     0.046  2      170.73     0.021  2
  34.76     0.020  1       90.25     0.046  2      171.95     0.019  2
  35.37     0.021  1       91.47     0.047  2      173.17     0.017  2
  35.98     0.021  1       92.69     0.047  2      174.39     0.015  2
  36.59     0.021  1       93.91     0.048  2      175.61     0.013  2
  37.20     0.021  1       95.13     0.048  2      176.83     0.012  2
  37.81     0.022  1       96.35     0.049  2      178.05     0.010  2
  38.42     0.022  1       97.56     0.049  2      179.27     0.009  2
  39.03     0.022  1       98.78     0.050  2      180.49     0.008  2
  39.64     0.022  1      100.00     0.050  2      181.71     0.007  2
  40.25     0.023  1      101.22     0.051  2      182.93     0.006  2
  40.86     0.023  1      102.44     0.051  2

note:  (+) soil loss - detachment     (-) soil loss - deposition



III. OFF SITE EFFECTS  OFF SITE EFFECTS  OFF SITE EFFECTS
     ----------------  ----------------  ----------------

     A.  SEDIMENT LEAVING PROFILE for year    3     5.942 kg/m



     B.  SEDIMENT CHARACTERISTICS AND ENRICHMENT

     Sediment particle information leaving profile
-------------------------------------------------------------------------------
                                 Particle Composition         Detached Fraction
Class  Diameter  Specific  ---------------------------------  Sediment  In Flow
         (mm)    Gravity   % Sand   % Silt   % Clay   % O.M.  Fraction  Exiting
-------------------------------------------------------------------------------
  1     0.002      2.60      0.0      0.0    100.0     25.0     0.052    0.060
  2     0.010      2.65      0.0    100.0      0.0      0.0     0.092    0.104
  3     0.030      1.80      0.0     63.6     36.4      9.1     0.258    0.275
  4     0.400      1.60     67.2     20.8     12.0      3.0     0.451    0.422
  5     0.200      2.65    100.0      0.0      0.0      0.0     0.147    0.138
-------------------------------------------------------------------------------


     Weighted SSA enrichment ratio leaving profile for year    3 =   1.05


     HILLSLOPE 1 YEARLY SUMMARY FOR    4
     ----------------------------------


I.   RAINFALL AND RUNOFF SUMMARY
     -------- --- ------ -------

      year:      4

         Rainfall         Storm Runoff        Melt Runoff
      events   amount   events   amount     events  amount
                (mm)              (mm)               (mm)

       101    1840.20       2       3.49       7      36.02


II.  ON SITE EFFECTS  ON SITE EFFECTS  ON SITE EFFECTS
     ---------------  ---------------  ---------------


  A.  AREA OF NET SOIL LOSS

      ** Soil Loss (Avg. of Net Detachment Areas) =    0.075 kg/m2 **
      ** Maximum Soil Loss  =    0.152 kg/m2 at   60.98 meters **


      Area of    Soil Loss   Soil Loss   MAX   MAX Loss   MIN   MIN Loss
      Net Loss      MEAN      STDEV      Loss    Point    Loss   Point
        (m)       (kg/m2)     (kg/m2)  (kg/m2)    (m)    (kg/m2)  (m)
------------------------------------------------------------------------
   0.00- 182.93    0.075     0.057      0.152   60.98     0.001   182.93



  C.  SOIL LOSS/DEPOSITION ALONG SLOPE PROFILE

          Profile distances are from top to bottom of hillslope


 distance soil  flow    distance   soil  flow    distance   soil  flow
    (m)   loss  elem       (m)     loss  elem       (m)     loss  elem
         (kg/m2)                  (kg/m2)                  (kg/m2)
------------------------------------------------------------------------

   0.61     0.001  1       41.47     0.063  1      103.66     0.129  2
   1.22     0.001  1       42.08     0.067  1      104.88     0.129  2
   1.83     0.001  1       42.69     0.070  1      106.10     0.129  2
   2.44     0.001  1       43.30     0.073  1      107.32     0.129  2
   3.05     0.001  1       43.91     0.077  1      108.54     0.129  2
   3.66     0.001  1       44.52     0.080  1      109.76     0.128  2
   4.27     0.001  1       45.13     0.083  1      110.98     0.128  2
   4.88     0.001  1       45.73     0.086  1      112.20     0.128  2
   5.49     0.001  1       46.34     0.089  1      113.42     0.128  2
   6.10     0.001  1       46.95     0.092  1      114.64     0.128  2
   6.71     0.001  1       47.56     0.095  1      115.86     0.128  2
   7.32     0.001  1       48.17     0.098  1      117.08     0.127  2
   7.93     0.001  1       48.78     0.101  1      118.30     0.127  2
   8.54     0.001  1       49.39     0.104  1      119.52     0.127  2
   9.15     0.001  1       50.00     0.107  1      120.74     0.127  2
   9.76     0.001  1       50.61     0.110  1      121.95     0.126  2
  10.37     0.001  1       51.22     0.113  1      123.17     0.125  2
  10.98     0.001  1       51.83     0.115  1      124.39     0.122  2
  11.59     0.001  1       52.44     0.118  1      125.61     0.119  2
  12.20     0.001  1       53.05     0.121  1      126.83     0.116  2
  12.81     0.001  1       53.66     0.123  1      128.05     0.112  2
  13.42     0.001  1       54.27     0.126  1      129.27     0.109  2
  14.03     0.001  1       54.88     0.129  1      130.49     0.106  2
  14.64     0.001  1       55.49     0.131  1      131.71     0.103  2
  15.25     0.001  1       56.10     0.134  1      132.93     0.099  2
  15.85     0.001  1       56.71     0.136  1      134.15     0.096  2
  16.46     0.001  1       57.32     0.138  1      135.37     0.092  2
  17.07     0.001  1       57.93     0.141  1      136.59     0.089  2
  17.68     0.001  1       58.54     0.143  1      137.81     0.085  2
  18.29     0.001  1       59.15     0.145  1      139.03     0.082  2
  18.90     0.001  1       59.76     0.148  1      140.25     0.078  2
  19.51     0.001  1       60.37     0.150  1      141.47     0.074  2
  20.12     0.001  1       60.98     0.152  1      142.69     0.071  2
  20.73     0.001  1       62.20     0.139  2      143.91     0.067  2
  21.34     0.001  1       63.42     0.139  2      145.13     0.063  2
  21.95     0.001  1       64.64     0.138  2      146.34     0.059  2
  22.56     0.001  1       65.86     0.138  2      147.56     0.055  2
  23.17     0.001  1       67.08     0.138  2      148.78     0.051  2
  23.78     0.001  1       68.30     0.138  2      150.00     0.047  2
  24.39     0.001  1       69.52     0.137  2      151.22     0.043  2
  25.00     0.002  1       70.74     0.137  2      152.44     0.038  2
  25.61     0.003  1       71.96     0.137  2      153.66     0.034  2
  26.22     0.004  1       73.17     0.137  2      154.88     0.032  2
  26.83     0.005  1       74.39     0.136  2      156.10     0.031  2
  27.44     0.006  1       75.61     0.136  2      157.32     0.030  2
  28.05     0.007  1       76.83     0.136  2      158.54     0.028  2
  28.66     0.008  1       78.05     0.135  2      159.76     0.027  2
  29.27     0.010  1       79.27     0.135  2      160.98     0.025  2
  29.88     0.011  1       80.49     0.135  2      162.20     0.024  2
  30.49     0.012  1       81.71     0.135  2      163.42     0.022  2
  31.10     0.013  1       82.93     0.134  2      164.64     0.021  2
  31.71     0.014  1       84.15     0.134  2      165.86     0.020  2
  32.32     0.015  1       85.37     0.134  2      167.08     0.019  2
  32.93     0.015  1       86.59     0.133  2      168.30     0.017  2
  33.54     0.016  1       87.81     0.133  2      169.52     0.016  2
  34.15     0.019  1       89.03     0.132  2      170.73     0.015  2
  34.76     0.023  1       90.25     0.132  2      171.95     0.013  2
  35.37     0.027  1       91.47     0.132  2      173.17     0.012  2
  35.98     0.030  1       92.69     0.131  2      174.39     0.010  2
  36.59     0.034  1       93.91     0.131  2      175.61     0.009  2
  37.20     0.038  1       95.13     0.131  2      176.83     0.007  2
