 Annual; detailed (Metric Units)                                        


          USDA WATER EROSION PREDICTION PROJECT
          -------------------------------------

          HILLSLOPE PROFILE AND WATERSHED MODEL
                     VERSION  2010.100
           January 28,      2010


               TO REPORT PROBLEMS OR TO BE PUT ON THE MAILING
               LIST FOR FUTURE WEPP MODEL RELEASES, PLEASE CONTACT:

                    WEPP TECHNICAL SUPPORT
                    USDA-AGRICULTURAL RESEARCH SERVICE
                    NATIONAL SOIL EROSION RESEARCH LABORATORY
                    275 SOUTH RUSSELL STREET
                    WEST LAFAYETTE, IN 47907-2077  USA

                    PHONE: (765) 494-8673
                      FAX: (765) 494-5948
                    email:  wepp@ecn.purdue.edu
                      URL:  http://topsoil.nserl.purdue.edu


     HILLSLOPE INPUT DATA FILES - VERSION  2010.100
      January 28,      2010


    MANAGEMENT: ../working/wepp-155839.man                        
 MAN. PRACTICE: Two OFEs for forest conditions                              
                W. Elliot 02/99                                             
                                                                            
         SLOPE: ../working/wepp-155839.slp                        
       CLIMATE: ../working/wepp-155839.cli                        
       Station:  LAKEPORT CA - Mend2 +                          CLIGEN VERSION  4.31
          SOIL: ../working/wepp-155839.sol                        
      PLANE  1 skid                loam                
      PLANE  2 shrub               loam                


     HILLSLOPE 1 YEARLY SUMMARY FOR    1
     ----------------------------------


I.   RAINFALL AND RUNOFF SUMMARY
     -------- --- ------ -------

      year:      1

         Rainfall         Storm Runoff        Melt Runoff
      events   amount   events   amount     events  amount
                (mm)              (mm)               (mm)

        65     892.20       2       0.29       5      22.16


II.  ON SITE EFFECTS  ON SITE EFFECTS  ON SITE EFFECTS
     ---------------  ---------------  ---------------


  A.  AREA OF NET SOIL LOSS

      ** Soil Loss (Avg. of Net Detachment Areas) =    0.009 kg/m2 **
      ** Maximum Soil Loss  =    0.033 kg/m2 at  152.44 meters **


      Area of    Soil Loss   Soil Loss   MAX   MAX Loss   MIN   MIN Loss
      Net Loss      MEAN      STDEV      Loss    Point    Loss   Point
        (m)       (kg/m2)     (kg/m2)  (kg/m2)    (m)    (kg/m2)  (m)
------------------------------------------------------------------------
   0.00- 176.53    0.009     0.008      0.033  152.44     0.000   176.53

  B.  AREA OF SOIL DEPOSITION

      ** Soil Deposition (Avg. of Net Deposition Areas) =    -0.138 kg/m2 **
      ** Maximum Soil Deposition  =    -0.215 kg/m2 at  182.93 meters **

      Area of    Soil Dep   Soil Dep     MAX    MAX Dep   MIN   MIN Dep
      Net Dep       MEAN     STDEV       Dep     Point    Dep    Point
        (m)       (kg/m2)    (kg/m2)   (kg/m2)    (m)    (kg/m2)  (m)
------------------------------------------------------------------------
 180.19- 182.93   -0.138     0.058     -0.215  182.93    -0.009   180.49



  C.  SOIL LOSS/DEPOSITION ALONG SLOPE PROFILE

          Profile distances are from top to bottom of hillslope


 distance soil  flow    distance   soil  flow    distance   soil  flow
  67.07     0.005  1      155.79     0.012  2      176.22     0.000  2
  68.60     0.005  1      156.10     0.012  2      176.53     0.000  2
  70.12     0.005  1      156.40     0.012  2      176.83     0.000  2
  71.65     0.005  1      156.71     0.012  2      177.14     0.000  2
  73.17     0.006  1      157.01     0.011  2      177.44     0.000  2
  74.70     0.006  1      157.32     0.011  2      177.75     0.000  2
  76.22     0.006  1      157.62     0.011  2      178.05     0.000  2
  77.74     0.006  1      157.93     0.011  2      178.36     0.000  2
  79.27     0.007  1      158.23     0.011  2      178.66     0.000  2
  80.79     0.007  1      158.54     0.011  2      178.97     0.000  2
  82.32     0.007  1      158.84     0.011  2      179.27     0.000  2
  83.84     0.007  1      159.15     0.011  2      179.58     0.000  2
  85.37     0.007  1      159.45     0.011  2      179.88     0.000  2
  86.89     0.007  1      159.76     0.011  2      180.19     0.000  2
  88.42     0.007  1      160.06     0.010  2      180.49    -0.009  2
  89.94     0.007  1      160.37     0.010  2      180.80    -0.089  2
  91.46     0.007  1      160.67     0.010  2      181.10    -0.143  2
  92.99     0.008  1      160.98     0.010  2      181.41    -0.163  2
  94.51     0.008  1      161.28     0.010  2      181.71    -0.163  2
  96.04     0.008  1      161.59     0.010  2      182.02    -0.152  2
  97.56     0.008  1      161.89     0.010  2      182.32    -0.140  2
  99.09     0.008  1      162.20     0.010  2      182.63    -0.168  2
 100.61     0.008  1      162.50     0.010  2      182.93    -0.215  2
 102.13     0.009  1      162.81     0.009  2

note:  (+) soil loss - detachment     (-) soil loss - deposition



III. OFF SITE EFFECTS  OFF SITE EFFECTS  OFF SITE EFFECTS
     ----------------  ----------------  ----------------

     A.  SEDIMENT LEAVING PROFILE for year    1     1.233 kg/m



     B.  SEDIMENT CHARACTERISTICS AND ENRICHMENT

     Sediment particle information leaving profile
-------------------------------------------------------------------------------
                                 Particle Composition         Detached Fraction
Class  Diameter  Specific  ---------------------------------  Sediment  In Flow
         (mm)    Gravity   % Sand   % Silt   % Clay   % O.M.  Fraction  Exiting
-------------------------------------------------------------------------------
  1     0.002      2.60      0.0      0.0    100.0     25.0     0.052    0.070
  2     0.010      2.65      0.0    100.0      0.0      0.0     0.092    0.104
  3     0.030      1.80      0.0     63.6     36.4      9.1     0.258    0.289
  4     0.400      1.60     67.2     20.8     12.0      3.0     0.451    0.429
  5     0.200      2.65    100.0      0.0      0.0      0.0     0.147    0.109
-------------------------------------------------------------------------------


     Weighted SSA enrichment ratio leaving profile for year    1 =   1.13


     HILLSLOPE 1 YEARLY SUMMARY FOR    2
     ----------------------------------


I.   RAINFALL AND RUNOFF SUMMARY
     -------- --- ------ -------

      year:      2

         Rainfall         Storm Runoff        Melt Runoff
      events   amount   events   amount     events  amount
                (mm)              (mm)               (mm)

        75    1015.00       7       8.96       1       0.78


II.  ON SITE EFFECTS  ON SITE EFFECTS  ON SITE EFFECTS
     ---------------  ---------------  ---------------


  A.  AREA OF NET SOIL LOSS

      ** Soil Loss (Avg. of Net Detachment Areas) =    0.022 kg/m2 **
      ** Maximum Soil Loss  =    0.050 kg/m2 at  152.44 meters **


      Area of    Soil Loss   Soil Loss   MAX   MAX Loss   MIN   MIN Loss
      Net Loss      MEAN      STDEV      Loss    Point    Loss   Point
        (m)       (kg/m2)     (kg/m2)  (kg/m2)    (m)    (kg/m2)  (m)
------------------------------------------------------------------------
   0.00- 180.49    0.022     0.016      0.050  152.44     0.000   180.49



  C.  SOIL LOSS/DEPOSITION ALONG SLOPE PROFILE

          Profile distances are from top to bottom of hillslope


 distance soil  flow    distance   soil  flow    distance   soil  flow
    (m)   loss  elem       (m)     loss  elem       (m)     loss  elem
         (kg/m2)                  (kg/m2)                  (kg/m2)
------------------------------------------------------------------------

   1.52     0.003  1      103.66     0.037  1      163.11     0.010  2
   3.05     0.003  1      105.18     0.037  1      163.42     0.010  2
   4.57     0.003  1      106.71     0.038  1      163.72     0.010  2
   6.10     0.003  1      108.23     0.038  1      164.03     0.010  2
   7.62     0.003  1      109.76     0.039  1      164.33     0.010  2
   9.15     0.003  1      111.28     0.039  1      164.64     0.010  2
  10.67     0.003  1      112.81     0.040  1      164.94     0.009  2
  12.20     0.003  1      114.33     0.040  1      165.25     0.009  2
  13.72     0.003  1      115.85     0.041  1      165.55     0.009  2
  15.24     0.003  1      117.38     0.041  1      165.86     0.009  2
  16.77     0.003  1      118.90     0.041  1      166.16     0.009  2
  18.29     0.003  1      120.43     0.042  1      166.47     0.009  2
  19.82     0.003  1      121.95     0.042  1      166.77     0.008  2
  21.34     0.003  1      123.48     0.043  1      167.08     0.008  2
  22.87     0.003  1      125.00     0.043  1      167.38     0.008  2
  24.39     0.003  1      126.53     0.044  1      167.69     0.008  2
  25.91     0.003  1      128.05     0.044  1      167.99     0.008  2
  27.44     0.003  1      129.57     0.045  1      168.29     0.007  2
  28.96     0.003  1      131.10     0.045  1      168.60     0.007  2
  30.49     0.003  1      132.62     0.045  1      168.90     0.007  2
  32.01     0.003  1      134.15     0.046  1      169.21     0.007  2
  33.54     0.003  1      135.67     0.046  1      169.51     0.007  2
  35.06     0.003  1      137.20     0.047  1      169.82     0.006  2
  36.59     0.004  1      138.72     0.047  1      170.12     0.006  2
  38.11     0.004  1      140.24     0.047  1      170.43     0.006  2
  39.63     0.004  1      141.77     0.048  1      170.73     0.006  2
  41.16     0.005  1      143.29     0.048  1      171.04     0.005  2
  42.68     0.005  1      144.82     0.048  1      171.34     0.005  2
  44.21     0.005  1      146.34     0.049  1      171.65     0.005  2
  45.73     0.006  1      147.87     0.049  1      171.95     0.005  2
  47.26     0.007  1      149.39     0.049  1      172.26     0.005  2
  48.78     0.008  1      150.92     0.050  1      172.56     0.004  2
  50.31     0.009  1      152.44     0.050  1      172.87     0.004  2
  51.83     0.010  1      152.74     0.016  2      173.17     0.004  2
  53.35     0.011  1      153.05     0.015  2      173.48     0.004  2
  54.88     0.012  1      153.35     0.015  2      173.78     0.004  2
  56.40     0.013  1      153.66     0.015  2      174.09     0.003  2
  57.93     0.014  1      153.96     0.015  2      174.39     0.003  2
  59.45     0.015  1      154.27     0.015  2      174.70     0.003  2
  60.98     0.016  1      154.57     0.015  2      175.00     0.003  2
  62.50     0.017  1      154.88     0.014  2      175.31     0.003  2
  64.02     0.018  1      155.18     0.014  2      175.61     0.002  2
  65.55     0.019  1      155.49     0.014  2      175.92     0.002  2
  67.07     0.020  1      155.79     0.014  2      176.22     0.002  2
  68.60     0.021  1      156.10     0.014  2      176.53     0.002  2
  70.12     0.022  1      156.40     0.014  2      176.83     0.001  2
  71.65     0.023  1      156.71     0.013  2      177.14     0.001  2
  73.17     0.024  1      157.01     0.013  2      177.44     0.001  2
  74.70     0.025  1      157.32     0.013  2      177.75     0.001  2
  76.22     0.026  1      157.62     0.013  2      178.05     0.001  2
  77.74     0.027  1      157.93     0.013  2      178.36     0.000  2
  79.27     0.027  1      158.23     0.013  2      178.66     0.000  2
  80.79     0.028  1      158.54     0.013  2      178.97     0.000  2
  82.32     0.029  1      158.84     0.012  2      179.27     0.000  2
  83.84     0.029  1      159.15     0.012  2      179.58     0.000  2
  85.37     0.030  1      159.45     0.012  2      179.88     0.000  2
  86.89     0.030  1      159.76     0.012  2      180.19     0.000  2
  88.42     0.031  1      160.06     0.012  2      180.49     0.000  2
  89.94     0.032  1      160.37     0.012  2      180.80     0.000  2
  91.46     0.032  1      160.67     0.011  2      181.10     0.000  2
  92.99     0.033  1      160.98     0.011  2      181.41     0.000  2
  94.51     0.033  1      161.28     0.011  2      181.71     0.000  2
  96.04     0.034  1      161.59     0.011  2      182.02     0.000  2
  97.56     0.034  1      161.89     0.011  2      182.32     0.000  2
  99.09     0.035  1      162.20     0.011  2      182.63     0.000  2
 100.61     0.036  1      162.50     0.011  2      182.93     0.000  2
 102.13     0.036  1      162.81     0.010  2

note:  (+) soil loss - detachment     (-) soil loss - deposition



III. OFF SITE EFFECTS  OFF SITE EFFECTS  OFF SITE EFFECTS
     ----------------  ----------------  ----------------

     A.  SEDIMENT LEAVING PROFILE for year    2     3.903 kg/m



     B.  SEDIMENT CHARACTERISTICS AND ENRICHMENT

     Sediment particle information leaving profile
-------------------------------------------------------------------------------
                                 Particle Composition         Detached Fraction
Class  Diameter  Specific  ---------------------------------  Sediment  In Flow
         (mm)    Gravity   % Sand   % Silt   % Clay   % O.M.  Fraction  Exiting
-------------------------------------------------------------------------------
  1     0.002      2.60      0.0      0.0    100.0     25.0     0.052    0.067
  2     0.010      2.65      0.0    100.0      0.0      0.0     0.092    0.115
  3     0.030      1.80      0.0     63.6     36.4      9.1     0.258    0.293
  4     0.400      1.60     67.2     20.8     12.0      3.0     0.451    0.395
  5     0.200      2.65    100.0      0.0      0.0      0.0     0.147    0.129
-------------------------------------------------------------------------------


     Weighted SSA enrichment ratio leaving profile for year    2 =   1.10


     HILLSLOPE 1 YEARLY SUMMARY FOR    3
     ----------------------------------


I.   RAINFALL AND RUNOFF SUMMARY
     -------- --- ------ -------

      year:      3

         Rainfall         Storm Runoff        Melt Runoff
      events   amount   events   amount     events  amount
                (mm)              (mm)               (mm)

        64     879.30      10       9.39       3       3.37


II.  ON SITE EFFECTS  ON SITE EFFECTS  ON SITE EFFECTS
     ---------------  ---------------  ---------------


  A.  AREA OF NET SOIL LOSS

      ** Soil Loss (Avg. of Net Detachment Areas) =    0.038 kg/m2 **
      ** Maximum Soil Loss  =    0.090 kg/m2 at  152.44 meters **


      Area of    Soil Loss   Soil Loss   MAX   MAX Loss   MIN   MIN Loss
      Net Loss      MEAN      STDEV      Loss    Point    Loss   Point
        (m)       (kg/m2)     (kg/m2)  (kg/m2)    (m)    (kg/m2)  (m)
------------------------------------------------------------------------
   0.00- 181.10    0.038     0.029      0.090  152.44     0.000   181.10

  B.  AREA OF SOIL DEPOSITION

      ** Soil Deposition (Avg. of Net Deposition Areas) =    -0.053 kg/m2 **
      ** Maximum Soil Deposition  =    -0.075 kg/m2 at  182.32 meters **

      Area of    Soil Dep   Soil Dep     MAX    MAX Dep   MIN   MIN Dep
      Net Dep       MEAN     STDEV       Dep     Point    Dep    Point
        (m)       (kg/m2)    (kg/m2)   (kg/m2)    (m)    (kg/m2)  (m)
------------------------------------------------------------------------
 181.10- 182.93   -0.053     0.029     -0.075  182.32    -0.001   181.41



  C.  SOIL LOSS/DEPOSITION ALONG SLOPE PROFILE

          Profile distances are from top to bottom of hillslope


 distance soil  flow    distance   soil  flow    distance   soil  flow
    (m)   loss  elem       (m)     loss  elem       (m)     loss  elem
         (kg/m2)                  (kg/m2)                  (kg/m2)
------------------------------------------------------------------------

   1.52     0.003  1      103.66     0.067  1      163.11     0.020  2
   3.05     0.003  1      105.18     0.068  1      163.42     0.020  2
   4.57     0.003  1      106.71     0.068  1      163.72     0.020  2
   6.10     0.003  1      108.23     0.069  1      164.03     0.019  2
   7.62     0.003  1      109.76     0.070  1      164.33     0.017  2
   9.15     0.003  1      111.28     0.071  1      164.64     0.019  2
  10.67     0.003  1      112.81     0.072  1      164.94     0.019  2
  12.20     0.003  1      114.33     0.073  1      165.25     0.018  2
  13.72     0.003  1      115.85     0.073  1      165.55     0.018  2
  15.24     0.003  1      117.38     0.074  1      165.86     0.018  2
  16.77     0.003  1      118.90     0.075  1      166.16     0.018  2
  18.29     0.003  1      120.43     0.076  1      166.47     0.017  2
  19.82     0.003  1      121.95     0.077  1      166.77     0.017  2
  21.34     0.003  1      123.48     0.077  1      167.08     0.017  2
  22.87     0.003  1      125.00     0.078  1      167.38     0.017  2
  24.39     0.003  1      126.53     0.079  1      167.69     0.016  2
  25.91     0.003  1      128.05     0.080  1      167.99     0.016  2
  27.44     0.003  1      129.57     0.080  1      168.29     0.015  2
  28.96     0.003  1      131.10     0.081  1      168.60     0.015  2
  30.49     0.003  1      132.62     0.082  1      168.90     0.014  2
  32.01     0.004  1      134.15     0.082  1      169.21     0.014  2
  33.54     0.004  1      135.67     0.083  1      169.51     0.013  2
  35.06     0.004  1      137.20     0.084  1      169.82     0.013  2
  36.59     0.005  1      138.72     0.084  1      170.12     0.012  2
  38.11     0.005  1      140.24     0.085  1      170.43     0.012  2
  39.63     0.006  1      141.77     0.086  1      170.73     0.011  2
  41.16     0.007  1      143.29     0.086  1      171.04     0.010  2
  42.68     0.007  1      144.82     0.087  1      171.34     0.010  2
  44.21     0.008  1      146.34     0.087  1      171.65     0.009  2
  45.73     0.009  1      147.87     0.088  1      171.95     0.009  2
  47.26     0.010  1      149.39     0.089  1      172.26     0.008  2
  48.78     0.011  1      150.92     0.089  1      172.56     0.008  2
  50.31     0.012  1      152.44     0.090  1      172.87     0.008  2
  51.83     0.014  1      152.74     0.030  2      173.17     0.007  2
  53.35     0.015  1      153.05     0.029  2      173.48     0.007  2
  54.88     0.017  1      153.35     0.029  2      173.78     0.006  2
  56.40     0.019  1      153.66     0.029  2      174.09     0.006  2
  57.93     0.021  1      153.96     0.028  2      174.39     0.006  2
  59.45     0.023  1      154.27     0.028  2      174.70     0.005  2
  60.98     0.025  1      154.57     0.028  2      175.00     0.005  2
  62.50     0.027  1      154.88     0.027  2      175.31     0.004  2
  64.02     0.029  1      155.18     0.027  2      175.61     0.004  2
  65.55     0.031  1      155.49     0.026  2      175.92     0.004  2
  67.07     0.032  1      155.79     0.027  2      176.22     0.003  2
  68.60     0.034  1      156.10     0.026  2      176.53     0.003  2
  70.12     0.037  1      156.40     0.026  2      176.83     0.003  2
  71.65     0.040  1      156.71     0.026  2      177.14     0.002  2
  73.17     0.042  1      157.01     0.025  2      177.44     0.002  2
  74.70     0.045  1      157.32     0.025  2      177.75     0.002  2
  76.22     0.048  1      157.62     0.024  2      178.05     0.002  2
  77.74     0.050  1      157.93     0.025  2      178.36     0.002  2
  79.27     0.051  1      158.23     0.024  2      178.66     0.001  2
  80.79     0.052  1      158.54     0.024  2      178.97     0.001  2
  82.32     0.053  1      158.84     0.018  2      179.27     0.001  2
  83.84     0.054  1      159.15     0.024  2      179.58     0.001  2
  85.37     0.055  1      159.45     0.023  2      179.88     0.001  2
  86.89     0.056  1      159.76     0.023  2      180.19     0.001  2
  88.42     0.057  1      160.06     0.023  2      180.49     0.000  2
  89.94     0.058  1      160.37     0.023  2      180.80     0.000  2
  91.46     0.059  1      160.67     0.022  2      181.10     0.000  2
  92.99     0.060  1      160.98     0.022  2      181.41    -0.001  2
  94.51     0.061  1      161.28     0.022  2      181.71    -0.038  2
  96.04     0.062  1      161.59     0.022  2      182.02    -0.068  2
  97.56     0.063  1      161.89     0.021  2      182.32    -0.075  2
  99.09     0.064  1      162.20     0.021  2      182.63    -0.072  2
 100.61     0.065  1      162.50     0.021  2      182.93    -0.065  2
 102.13     0.066  1      162.81     0.020  2

note:  (+) soil loss - detachment     (-) soil loss - deposition



III. OFF SITE EFFECTS  OFF SITE EFFECTS  OFF SITE EFFECTS
     ----------------  ----------------  ----------------

     A.  SEDIMENT LEAVING PROFILE for year    3     6.808 kg/m



     B.  SEDIMENT CHARACTERISTICS AND ENRICHMENT

     Sediment particle information leaving profile
-------------------------------------------------------------------------------
                                 Particle Composition         Detached Fraction
Class  Diameter  Specific  ---------------------------------  Sediment  In Flow
         (mm)    Gravity   % Sand   % Silt   % Clay   % O.M.  Fraction  Exiting
-------------------------------------------------------------------------------
  1     0.002      2.60      0.0      0.0    100.0     25.0     0.052    0.062
  2     0.010      2.65      0.0    100.0      0.0      0.0     0.092    0.106
  3     0.030      1.80      0.0     63.6     36.4      9.1     0.258    0.277
  4     0.400      1.60     67.2     20.8     12.0      3.0     0.451    0.418
  5     0.200      2.65    100.0      0.0      0.0      0.0     0.147    0.136
-------------------------------------------------------------------------------


     Weighted SSA enrichment ratio leaving profile for year    3 =   1.06


     HILLSLOPE 1 YEARLY SUMMARY FOR    4
     ----------------------------------


I.   RAINFALL AND RUNOFF SUMMARY
     -------- --- ------ -------

      year:      4

         Rainfall         Storm Runoff        Melt Runoff
      events   amount   events   amount     events  amount
                (mm)              (mm)               (mm)

        57     654.60       1       1.44       0       0.00


II.  ON SITE EFFECTS  ON SITE EFFECTS  ON SITE EFFECTS
     ---------------  ---------------  ---------------


  A.  AREA OF NET SOIL LOSS

      ** Soil Loss (Avg. of Net Detachment Areas) =    0.004 kg/m2 **
      ** Maximum Soil Loss  =    0.010 kg/m2 at  152.44 meters **


      Area of    Soil Loss   Soil Loss   MAX   MAX Loss   MIN   MIN Loss
      Net Loss      MEAN      STDEV      Loss    Point    Loss   Point
        (m)       (kg/m2)     (kg/m2)  (kg/m2)    (m)    (kg/m2)  (m)
------------------------------------------------------------------------
   0.00- 171.65    0.004     0.003      0.010  152.44     0.000   171.65



  C.  SOIL LOSS/DEPOSITION ALONG SLOPE PROFILE

          Profile distances are from top to bottom of hillslope


 distance soil  flow    distance   soil  flow    distance   soil  flow
    (m)   loss  elem       (m)     loss  elem       (m)     loss  elem
         (kg/m2)                  (kg/m2)                  (kg/m2)
------------------------------------------------------------------------

   1.52     0.001  1      103.66     0.006  1      163.11     0.002  2
   3.05     0.001  1      105.18     0.006  1      163.42     0.002  2
   4.57     0.001  1      106.71     0.006  1      163.72     0.002  2
   6.10     0.001  1      108.23     0.007  1      164.03     0.001  2
   7.62     0.001  1      109.76     0.007  1      164.33     0.001  2
   9.15     0.001  1      111.28     0.007  1      164.64     0.001  2
  10.67     0.001  1      112.81     0.007  1      164.94     0.001  2
  12.20     0.001  1      114.33     0.007  1      165.25     0.001  2
  13.72     0.001  1      115.85     0.007  1      165.55     0.001  2
  15.24     0.001  1      117.38     0.007  1      165.86     0.001  2
  16.77     0.001  1      118.90     0.007  1      166.16     0.001  2
  18.29     0.001  1      120.43     0.008  1      166.47     0.001  2
  19.82     0.001  1      121.95     0.008  1      166.77     0.001  2
  21.34     0.001  1      123.48     0.008  1      167.08     0.001  2
  22.87     0.001  1      125.00     0.008  1      167.38     0.001  2
  24.39     0.001  1      126.53     0.008  1      167.69     0.001  2
  25.91     0.001  1      128.05     0.008  1      167.99     0.001  2
  27.44     0.001  1      129.57     0.008  1      168.29     0.001  2
  28.96     0.001  1      131.10     0.008  1      168.60     0.001  2
  30.49     0.001  1      132.62     0.009  1      168.90     0.001  2
  32.01     0.001  1      134.15     0.009  1      169.21     0.001  2
  33.54     0.001  1      135.67     0.009  1      169.51     0.001  2
  35.06     0.001  1      137.20     0.009  1      169.82     0.000  2
  36.59     0.001  1      138.72     0.009  1      170.12     0.000  2
  38.11     0.001  1      140.24     0.009  1      170.43     0.000  2
  39.63     0.001  1      141.77     0.009  1      170.73     0.000  2
  41.16     0.001  1      143.29     0.009  1      171.04     0.000  2
  42.68     0.001  1      144.82     0.009  1      171.34     0.000  2
  44.21     0.001  1      146.34     0.009  1      171.65     0.000  2
  45.73     0.001  1      147.87     0.010  1      171.95     0.000  2
  47.26     0.001  1      149.39     0.010  1      172.26     0.000  2
  48.78     0.001  1      150.92     0.010  1      172.56     0.000  2
  50.31     0.001  1      152.44     0.010  1      172.87     0.000  2
  51.83     0.001  1      152.74     0.003  2      173.17     0.000  2
  53.35     0.001  1      153.05     0.003  2      173.48     0.000  2
