 Annual; detailed (Metric Units)                                        


          USDA WATER EROSION PREDICTION PROJECT
          -------------------------------------

          HILLSLOPE PROFILE AND WATERSHED MODEL
                     VERSION  2010.100
           January 28,      2010


               TO REPORT PROBLEMS OR TO BE PUT ON THE MAILING
               LIST FOR FUTURE WEPP MODEL RELEASES, PLEASE CONTACT:

                    WEPP TECHNICAL SUPPORT
                    USDA-AGRICULTURAL RESEARCH SERVICE
                    NATIONAL SOIL EROSION RESEARCH LABORATORY
                    275 SOUTH RUSSELL STREET
                    WEST LAFAYETTE, IN 47907-2077  USA

                    PHONE: (765) 494-8673
                      FAX: (765) 494-5948
                    email:  wepp@ecn.purdue.edu
                      URL:  http://topsoil.nserl.purdue.edu


     HILLSLOPE INPUT DATA FILES - VERSION  2010.100
      January 28,      2010


    MANAGEMENT: ../working/wepp-186916.man                        
 MAN. PRACTICE: Two OFEs for forest conditions                              
                W. Elliot 02/99                                             
                                                                            
         SLOPE: ../working/wepp-186916.slp                        
       CLIMATE: ../working/wepp-186916.cli                        
       Station:  MOSCOW U OF I ID                               CLIGEN VERSION  4.31
          SOIL: ../working/wepp-186916.sol                        
      PLANE  1 HIGH                clay loam           
      PLANE  2 HIGH                clay loam           


     HILLSLOPE 1 YEARLY SUMMARY FOR    1
     ----------------------------------


I.   RAINFALL AND RUNOFF SUMMARY
     -------- --- ------ -------

      year:      1

         Rainfall         Storm Runoff        Melt Runoff
      events   amount   events   amount     events  amount
                (mm)              (mm)               (mm)

       122     631.90       0       0.00       0       0.00


II.  ON SITE EFFECTS  ON SITE EFFECTS  ON SITE EFFECTS
     ---------------  ---------------  ---------------




  C.  SOIL LOSS/DEPOSITION ALONG SLOPE PROFILE

          Profile distances are from top to bottom of hillslope


 distance soil  flow    distance   soil  flow    distance   soil  flow
   4.11     0.000  1       14.33     0.000  1       24.54     0.000  2
   4.27     0.000  1       14.48     0.000  1       24.69     0.000  2
   4.42     0.000  1       14.63     0.000  1       24.84     0.000  2
   4.57     0.000  1       14.78     0.000  1       24.99     0.000  2
   4.72     0.000  1       14.94     0.000  1       25.15     0.000  2
   4.88     0.000  1       15.09     0.000  1       25.30     0.000  2
   5.03     0.000  1       15.24     0.000  1       25.45     0.000  2
   5.18     0.000  1       15.39     0.000  2       25.60     0.000  2
   5.33     0.000  1       15.54     0.000  2       25.76     0.000  2
   5.49     0.000  1       15.70     0.000  2       25.91     0.000  2
   5.64     0.000  1       15.85     0.000  2       26.06     0.000  2
   5.79     0.000  1       16.00     0.000  2       26.21     0.000  2
   5.94     0.000  1       16.15     0.000  2       26.37     0.000  2
   6.10     0.000  1       16.31     0.000  2       26.52     0.000  2
   6.25     0.000  1       16.46     0.000  2       26.67     0.000  2
   6.40     0.000  1       16.61     0.000  2       26.82     0.000  2
   6.55     0.000  1       16.76     0.000  2       26.97     0.000  2
   6.71     0.000  1       16.92     0.000  2       27.13     0.000  2
   6.86     0.000  1       17.07     0.000  2       27.28     0.000  2
   7.01     0.000  1       17.22     0.000  2       27.43     0.000  2
   7.16     0.000  1       17.37     0.000  2       27.58     0.000  2
   7.32     0.000  1       17.53     0.000  2       27.74     0.000  2
   7.47     0.000  1       17.68     0.000  2       27.89     0.000  2
   7.62     0.000  1       17.83     0.000  2       28.04     0.000  2
   7.77     0.000  1       17.98     0.000  2       28.19     0.000  2
   7.92     0.000  1       18.14     0.000  2       28.35     0.000  2
   8.08     0.000  1       18.29     0.000  2       28.50     0.000  2
   8.23     0.000  1       18.44     0.000  2       28.65     0.000  2
   8.38     0.000  1       18.59     0.000  2       28.80     0.000  2
   8.53     0.000  1       18.75     0.000  2       28.96     0.000  2
   8.69     0.000  1       18.90     0.000  2       29.11     0.000  2
   8.84     0.000  1       19.05     0.000  2       29.26     0.000  2
   8.99     0.000  1       19.20     0.000  2       29.41     0.000  2
   9.14     0.000  1       19.35     0.000  2       29.57     0.000  2
   9.30     0.000  1       19.51     0.000  2       29.72     0.000  2
   9.45     0.000  1       19.66     0.000  2       29.87     0.000  2
   9.60     0.000  1       19.81     0.000  2       30.02     0.000  2
   9.75     0.000  1       19.96     0.000  2       30.18     0.000  2
   9.91     0.000  1       20.12     0.000  2       30.33     0.000  2
  10.06     0.000  1       20.27     0.000  2       30.48     0.000  2
  10.21     0.000  1       20.42     0.000  2

note:  (+) soil loss - detachment     (-) soil loss - deposition



III. OFF SITE EFFECTS  OFF SITE EFFECTS  OFF SITE EFFECTS
     ----------------  ----------------  ----------------

     A.  SEDIMENT LEAVING PROFILE for year    1     0.000 kg/m



     B.  SEDIMENT CHARACTERISTICS AND ENRICHMENT

     Sediment particle information leaving profile
-------------------------------------------------------------------------------
                                 Particle Composition         Detached Fraction
Class  Diameter  Specific  ---------------------------------  Sediment  In Flow
         (mm)    Gravity   % Sand   % Silt   % Clay   % O.M.  Fraction  Exiting
-------------------------------------------------------------------------------
  1     0.002      2.60      0.0      0.0    100.0     16.7     0.078    0.000
  2     0.010      2.65      0.0    100.0      0.0      0.0     0.072    0.000
  3     0.040      1.80      0.0     60.0     40.0      6.7     0.378    0.000
  4     0.600      1.60     48.4     35.2     16.5      2.7     0.430    0.000
  5     0.200      2.65    100.0      0.0      0.0      0.0     0.042    0.000
-------------------------------------------------------------------------------


     Weighted SSA enrichment ratio leaving profile for year    1 =   0.00


     HILLSLOPE 1 YEARLY SUMMARY FOR    2
     ----------------------------------


I.   RAINFALL AND RUNOFF SUMMARY
     -------- --- ------ -------

      year:      2

         Rainfall         Storm Runoff        Melt Runoff
      events   amount   events   amount     events  amount
                (mm)              (mm)               (mm)

       130     659.80       0       0.00       0       0.00


II.  ON SITE EFFECTS  ON SITE EFFECTS  ON SITE EFFECTS
     ---------------  ---------------  ---------------




  C.  SOIL LOSS/DEPOSITION ALONG SLOPE PROFILE

          Profile distances are from top to bottom of hillslope


 distance soil  flow    distance   soil  flow    distance   soil  flow
    (m)   loss  elem       (m)     loss  elem       (m)     loss  elem
         (kg/m2)                  (kg/m2)                  (kg/m2)
------------------------------------------------------------------------

   0.15     0.000  1       10.36     0.000  1       20.57     0.000  2
   0.30     0.000  1       10.52     0.000  1       20.73     0.000  2
   0.46     0.000  1       10.67     0.000  1       20.88     0.000  2
   0.61     0.000  1       10.82     0.000  1       21.03     0.000  2
   0.76     0.000  1       10.97     0.000  1       21.18     0.000  2
   0.91     0.000  1       11.13     0.000  1       21.34     0.000  2
   1.07     0.000  1       11.28     0.000  1       21.49     0.000  2
   1.22     0.000  1       11.43     0.000  1       21.64     0.000  2
   1.37     0.000  1       11.58     0.000  1       21.79     0.000  2
   1.52     0.000  1       11.73     0.000  1       21.95     0.000  2
   1.68     0.000  1       11.89     0.000  1       22.10     0.000  2
   1.83     0.000  1       12.04     0.000  1       22.25     0.000  2
   1.98     0.000  1       12.19     0.000  1       22.40     0.000  2
   2.13     0.000  1       12.34     0.000  1       22.56     0.000  2
   2.29     0.000  1       12.50     0.000  1       22.71     0.000  2
   2.44     0.000  1       12.65     0.000  1       22.86     0.000  2
   2.59     0.000  1       12.80     0.000  1       23.01     0.000  2
   2.74     0.000  1       12.95     0.000  1       23.16     0.000  2
   2.90     0.000  1       13.11     0.000  1       23.32     0.000  2
   3.05     0.000  1       13.26     0.000  1       23.47     0.000  2
   3.20     0.000  1       13.41     0.000  1       23.62     0.000  2
   3.35     0.000  1       13.56     0.000  1       23.77     0.000  2
   3.51     0.000  1       13.72     0.000  1       23.93     0.000  2
   3.66     0.000  1       13.87     0.000  1       24.08     0.000  2
   3.81     0.000  1       14.02     0.000  1       24.23     0.000  2
   3.96     0.000  1       14.17     0.000  1       24.38     0.000  2
   4.11     0.000  1       14.33     0.000  1       24.54     0.000  2
   4.27     0.000  1       14.48     0.000  1       24.69     0.000  2
   4.42     0.000  1       14.63     0.000  1       24.84     0.000  2
   4.57     0.000  1       14.78     0.000  1       24.99     0.000  2
   4.72     0.000  1       14.94     0.000  1       25.15     0.000  2
   4.88     0.000  1       15.09     0.000  1       25.30     0.000  2
   5.03     0.000  1       15.24     0.000  1       25.45     0.000  2
   5.18     0.000  1       15.39     0.000  2       25.60     0.000  2
   5.33     0.000  1       15.54     0.000  2       25.76     0.000  2
   5.49     0.000  1       15.70     0.000  2       25.91     0.000  2
   5.64     0.000  1       15.85     0.000  2       26.06     0.000  2
   5.79     0.000  1       16.00     0.000  2       26.21     0.000  2
   5.94     0.000  1       16.15     0.000  2       26.37     0.000  2
   6.10     0.000  1       16.31     0.000  2       26.52     0.000  2
   6.25     0.000  1       16.46     0.000  2       26.67     0.000  2
   6.40     0.000  1       16.61     0.000  2       26.82     0.000  2
   6.55     0.000  1       16.76     0.000  2       26.97     0.000  2
   6.71     0.000  1       16.92     0.000  2       27.13     0.000  2
   6.86     0.000  1       17.07     0.000  2       27.28     0.000  2
   7.01     0.000  1       17.22     0.000  2       27.43     0.000  2
   7.16     0.000  1       17.37     0.000  2       27.58     0.000  2
   7.32     0.000  1       17.53     0.000  2       27.74     0.000  2
   7.47     0.000  1       17.68     0.000  2       27.89     0.000  2
   7.62     0.000  1       17.83     0.000  2       28.04     0.000  2
   7.77     0.000  1       17.98     0.000  2       28.19     0.000  2
   7.92     0.000  1       18.14     0.000  2       28.35     0.000  2
   8.08     0.000  1       18.29     0.000  2       28.50     0.000  2
   8.23     0.000  1       18.44     0.000  2       28.65     0.000  2
   8.38     0.000  1       18.59     0.000  2       28.80     0.000  2
   8.53     0.000  1       18.75     0.000  2       28.96     0.000  2
   8.69     0.000  1       18.90     0.000  2       29.11     0.000  2
   8.84     0.000  1       19.05     0.000  2       29.26     0.000  2
   8.99     0.000  1       19.20     0.000  2       29.41     0.000  2
   9.14     0.000  1       19.35     0.000  2       29.57     0.000  2
   9.30     0.000  1       19.51     0.000  2       29.72     0.000  2
   9.45     0.000  1       19.66     0.000  2       29.87     0.000  2
   9.60     0.000  1       19.81     0.000  2       30.02     0.000  2
   9.75     0.000  1       19.96     0.000  2       30.18     0.000  2
   9.91     0.000  1       20.12     0.000  2       30.33     0.000  2
  10.06     0.000  1       20.27     0.000  2       30.48     0.000  2
  10.21     0.000  1       20.42     0.000  2

note:  (+) soil loss - detachment     (-) soil loss - deposition



III. OFF SITE EFFECTS  OFF SITE EFFECTS  OFF SITE EFFECTS
     ----------------  ----------------  ----------------

     A.  SEDIMENT LEAVING PROFILE for year    2     0.000 kg/m



     B.  SEDIMENT CHARACTERISTICS AND ENRICHMENT

     Sediment particle information leaving profile
-------------------------------------------------------------------------------
                                 Particle Composition         Detached Fraction
Class  Diameter  Specific  ---------------------------------  Sediment  In Flow
         (mm)    Gravity   % Sand   % Silt   % Clay   % O.M.  Fraction  Exiting
-------------------------------------------------------------------------------
  1     0.002      2.60      0.0      0.0    100.0     16.7     0.078    0.000
  2     0.010      2.65      0.0    100.0      0.0      0.0     0.072    0.000
  3     0.040      1.80      0.0     60.0     40.0      6.7     0.378    0.000
  4     0.600      1.60     48.4     35.2     16.5      2.7     0.430    0.000
  5     0.200      2.65    100.0      0.0      0.0      0.0     0.042    0.000
-------------------------------------------------------------------------------


     Weighted SSA enrichment ratio leaving profile for year    2 =   0.00


     HILLSLOPE 1 YEARLY SUMMARY FOR    3
     ----------------------------------


I.   RAINFALL AND RUNOFF SUMMARY
     -------- --- ------ -------

      year:      3

         Rainfall         Storm Runoff        Melt Runoff
      events   amount   events   amount     events  amount
                (mm)              (mm)               (mm)

       114     605.00       2       1.30       0       0.00


II.  ON SITE EFFECTS  ON SITE EFFECTS  ON SITE EFFECTS
     ---------------  ---------------  ---------------


  A.  AREA OF NET SOIL LOSS

      ** Soil Loss (Avg. of Net Detachment Areas) =    0.003 kg/m2 **
      ** Maximum Soil Loss  =    0.004 kg/m2 at   23.01 meters **


      Area of    Soil Loss   Soil Loss   MAX   MAX Loss   MIN   MIN Loss
      Net Loss      MEAN      STDEV      Loss    Point    Loss   Point
        (m)       (kg/m2)     (kg/m2)  (kg/m2)    (m)    (kg/m2)  (m)
------------------------------------------------------------------------
   0.00-  30.48    0.003     0.001      0.004   23.01     0.001     0.61



  C.  SOIL LOSS/DEPOSITION ALONG SLOPE PROFILE

          Profile distances are from top to bottom of hillslope


 distance soil  flow    distance   soil  flow    distance   soil  flow
    (m)   loss  elem       (m)     loss  elem       (m)     loss  elem
         (kg/m2)                  (kg/m2)                  (kg/m2)
------------------------------------------------------------------------

   0.15     0.001  1       10.36     0.002  1       20.57     0.004  2
   0.30     0.001  1       10.52     0.002  1       20.73     0.004  2
   0.46     0.001  1       10.67     0.002  1       20.88     0.004  2
   0.61     0.001  1       10.82     0.002  1       21.03     0.004  2
   0.76     0.001  1       10.97     0.002  1       21.18     0.004  2
   0.91     0.001  1       11.13     0.002  1       21.34     0.004  2
   1.07     0.001  1       11.28     0.002  1       21.49     0.004  2
   1.22     0.001  1       11.43     0.002  1       21.64     0.004  2
   1.37     0.001  1       11.58     0.002  1       21.79     0.004  2
   1.52     0.001  1       11.73     0.002  1       21.95     0.004  2
   1.68     0.001  1       11.89     0.002  1       22.10     0.004  2
   1.83     0.001  1       12.04     0.002  1       22.25     0.004  2
   1.98     0.001  1       12.19     0.002  1       22.40     0.004  2
   2.13     0.001  1       12.34     0.002  1       22.56     0.004  2
   2.29     0.001  1       12.50     0.002  1       22.71     0.004  2
   2.44     0.001  1       12.65     0.002  1       22.86     0.004  2
   2.59     0.001  1       12.80     0.002  1       23.01     0.004  2
   2.74     0.001  1       12.95     0.002  1       23.16     0.004  2
   2.90     0.001  1       13.11     0.002  1       23.32     0.004  2
   3.05     0.001  1       13.26     0.002  1       23.47     0.004  2
   3.20     0.001  1       13.41     0.002  1       23.62     0.004  2
   3.35     0.001  1       13.56     0.002  1       23.77     0.004  2
   3.51     0.001  1       13.72     0.002  1       23.93     0.004  2
   3.66     0.001  1       13.87     0.002  1       24.08     0.004  2
   3.81     0.001  1       14.02     0.002  1       24.23     0.004  2
   3.96     0.001  1       14.17     0.002  1       24.38     0.004  2
   4.11     0.001  1       14.33     0.002  1       24.54     0.004  2
   4.27     0.001  1       14.48     0.002  1       24.69     0.004  2
   4.42     0.001  1       14.63     0.003  1       24.84     0.004  2
   4.57     0.001  1       14.78     0.003  1       24.99     0.004  2
   4.72     0.001  1       14.94     0.003  1       25.15     0.004  2
   4.88     0.001  1       15.09     0.003  1       25.30     0.004  2
   5.03     0.001  1       15.24     0.003  1       25.45     0.004  2
   5.18     0.001  1       15.39     0.003  2       25.60     0.004  2
   5.33     0.001  1       15.54     0.003  2       25.76     0.004  2
   5.49     0.001  1       15.70     0.003  2       25.91     0.004  2
   5.64     0.002  1       15.85     0.003  2       26.06     0.004  2
   5.79     0.002  1       16.00     0.003  2       26.21     0.004  2
   5.94     0.002  1       16.15     0.003  2       26.37     0.004  2
   6.10     0.002  1       16.31     0.003  2       26.52     0.003  2
   6.25     0.002  1       16.46     0.003  2       26.67     0.003  2
   6.40     0.002  1       16.61     0.003  2       26.82     0.003  2
   6.55     0.002  1       16.76     0.003  2       26.97     0.003  2
   6.71     0.002  1       16.92     0.003  2       27.13     0.003  2
   6.86     0.002  1       17.07     0.003  2       27.28     0.003  2
   7.01     0.002  1       17.22     0.003  2       27.43     0.003  2
   7.16     0.002  1       17.37     0.003  2       27.58     0.003  2
   7.32     0.002  1       17.53     0.003  2       27.74     0.003  2
   7.47     0.002  1       17.68     0.003  2       27.89     0.003  2
   7.62     0.002  1       17.83     0.003  2       28.04     0.003  2
   7.77     0.002  1       17.98     0.003  2       28.19     0.003  2
   7.92     0.002  1       18.14     0.003  2       28.35     0.003  2
   8.08     0.002  1       18.29     0.003  2       28.50     0.003  2
   8.23     0.002  1       18.44     0.003  2       28.65     0.003  2
   8.38     0.002  1       18.59     0.003  2       28.80     0.003  2
   8.53     0.002  1       18.75     0.003  2       28.96     0.003  2
   8.69     0.002  1       18.90     0.003  2       29.11     0.003  2
   8.84     0.002  1       19.05     0.003  2       29.26     0.003  2
   8.99     0.002  1       19.20     0.003  2       29.41     0.003  2
   9.14     0.002  1       19.35     0.003  2       29.57     0.003  2
   9.30     0.002  1       19.51     0.003  2       29.72     0.003  2
   9.45     0.002  1       19.66     0.003  2       29.87     0.003  2
   9.60     0.002  1       19.81     0.003  2       30.02     0.003  2
   9.75     0.002  1       19.96     0.003  2       30.18     0.003  2
   9.91     0.002  1       20.12     0.003  2       30.33     0.003  2
  10.06     0.002  1       20.27     0.003  2       30.48     0.003  2
  10.21     0.002  1       20.42     0.004  2

note:  (+) soil loss - detachment     (-) soil loss - deposition



III. OFF SITE EFFECTS  OFF SITE EFFECTS  OFF SITE EFFECTS
     ----------------  ----------------  ----------------

     A.  SEDIMENT LEAVING PROFILE for year    3     0.077 kg/m



     B.  SEDIMENT CHARACTERISTICS AND ENRICHMENT

     Sediment particle information leaving profile
-------------------------------------------------------------------------------
                                 Particle Composition         Detached Fraction
Class  Diameter  Specific  ---------------------------------  Sediment  In Flow
         (mm)    Gravity   % Sand   % Silt   % Clay   % O.M.  Fraction  Exiting
-------------------------------------------------------------------------------
  1     0.002      2.60      0.0      0.0    100.0     16.7     0.078    0.138
  2     0.010      2.65      0.0    100.0      0.0      0.0     0.072    0.118
  3     0.040      1.80      0.0     60.0     40.0      6.7     0.378    0.399
  4     0.600      1.60     48.4     35.2     16.5      2.7     0.430    0.314
  5     0.200      2.65    100.0      0.0      0.0      0.0     0.042    0.031
-------------------------------------------------------------------------------


     Weighted SSA enrichment ratio leaving profile for year    3 =   1.16


     HILLSLOPE 1 YEARLY SUMMARY FOR    4
     ----------------------------------


I.   RAINFALL AND RUNOFF SUMMARY
     -------- --- ------ -------

      year:      4

         Rainfall         Storm Runoff        Melt Runoff
      events   amount   events   amount     events  amount
                (mm)              (mm)               (mm)

       125     747.30       3      18.36       1      13.53


II.  ON SITE EFFECTS  ON SITE EFFECTS  ON SITE EFFECTS
     ---------------  ---------------  ---------------


  A.  AREA OF NET SOIL LOSS

      ** Soil Loss (Avg. of Net Detachment Areas) =    0.043 kg/m2 **
      ** Maximum Soil Loss  =    0.072 kg/m2 at   23.01 meters **


      Area of    Soil Loss   Soil Loss   MAX   MAX Loss   MIN   MIN Loss
      Net Loss      MEAN      STDEV      Loss    Point    Loss   Point
        (m)       (kg/m2)     (kg/m2)  (kg/m2)    (m)    (kg/m2)  (m)
------------------------------------------------------------------------
   0.00-  30.48    0.043     0.020      0.072   23.01     0.010     0.15



  C.  SOIL LOSS/DEPOSITION ALONG SLOPE PROFILE

          Profile distances are from top to bottom of hillslope


 distance soil  flow    distance   soil  flow    distance   soil  flow
    (m)   loss  elem       (m)     loss  elem       (m)     loss  elem
         (kg/m2)                  (kg/m2)                  (kg/m2)
------------------------------------------------------------------------

   0.15     0.010  1       10.36     0.028  1       20.57     0.064  2
   0.30     0.010  1       10.52     0.028  1       20.73     0.064  2
   0.46     0.010  1       10.67     0.028  1       20.88     0.065  2
   0.61     0.011  1       10.82     0.028  1       21.03     0.065  2
   0.76     0.011  1       10.97     0.028  1       21.18     0.066  2
   0.91     0.012  1       11.13     0.029  1       21.34     0.066  2
   1.07     0.012  1       11.28     0.029  1       21.49     0.067  2
   1.22     0.013  1       11.43     0.029  1       21.64     0.067  2
   1.37     0.014  1       11.58     0.029  1       21.79     0.068  2
   1.52     0.014  1       11.73     0.029  1       21.95     0.069  2
   1.68     0.015  1       11.89     0.030  1       22.10     0.069  2
   1.83     0.015  1       12.04     0.030  1       22.25     0.070  2
   1.98     0.015  1       12.19     0.030  1       22.40     0.070  2
   2.13     0.016  1       12.34     0.030  1       22.56     0.071  2
   2.29     0.016  1       12.50     0.030  1       22.71     0.071  2
   2.44     0.017  1       12.65     0.031  1       22.86     0.072  2
   2.59     0.017  1       12.80     0.031  1       23.01     0.072  2
   2.74     0.017  1       12.95     0.031  1       23.16     0.072  2
   2.90     0.018  1       13.11     0.031  1       23.32     0.071  2
   3.05     0.018  1       13.26     0.031  1       23.47     0.071  2
   3.20     0.018  1       13.41     0.032  1       23.62     0.071  2
   3.35     0.019  1       13.56     0.032  1       23.77     0.071  2
   3.51     0.019  1       13.72     0.033  1       23.93     0.071  2
   3.66     0.019  1       13.87     0.033  1       24.08     0.070  2
   3.81     0.020  1       14.02     0.034  1       24.23     0.070  2
   3.96     0.020  1       14.17     0.034  1       24.38     0.070  2
   4.11     0.020  1       14.33     0.035  1       24.54     0.069  2
   4.27     0.020  1       14.48     0.035  1       24.69     0.069  2
   4.42     0.021  1       14.63     0.036  1       24.84     0.069  2
   4.57     0.021  1       14.78     0.036  1       24.99     0.069  2
   4.72     0.021  1       14.94     0.037  1       25.15     0.068  2
   4.88     0.021  1       15.09     0.037  1       25.30     0.068  2
   5.03     0.021  1       15.24     0.038  1       25.45     0.068  2
   5.18     0.022  1       15.39     0.045  2       25.60     0.067  2
   5.33     0.022  1       15.54     0.045  2       25.76     0.067  2
   5.49     0.022  1       15.70     0.046  2       25.91     0.067  2
   5.64     0.022  1       15.85     0.046  2       26.06     0.066  2
   5.79     0.022  1       16.00     0.047  2       26.21     0.066  2
   5.94     0.022  1       16.15     0.048  2       26.37     0.065  2
   6.10     0.023  1       16.31     0.048  2       26.52     0.065  2
   6.25     0.023  1       16.46     0.049  2       26.67     0.065  2
   6.40     0.023  1       16.61     0.049  2       26.82     0.064  2
   6.55     0.023  1       16.76     0.050  2       26.97     0.064  2
   6.71     0.023  1       16.92     0.050  2       27.13     0.063  2
   6.86     0.023  1       17.07     0.051  2       27.28     0.063  2
   7.01     0.023  1       17.22     0.052  2       27.43     0.062  2
   7.16     0.023  1       17.37     0.052  2       27.58     0.062  2
   7.32     0.024  1       17.53     0.053  2       27.74     0.061  2
   7.47     0.024  1       17.68     0.053  2       27.89     0.061  2
   7.62     0.024  1       17.83     0.054  2       28.04     0.060  2
   7.77     0.024  1       17.98     0.054  2       28.19     0.060  2
   7.92     0.024  1       18.14     0.055  2       28.35     0.059  2
   8.08     0.024  1       18.29     0.056  2       28.50     0.059  2
   8.23     0.025  1       18.44     0.056  2       28.65     0.058  2
   8.38     0.025  1       18.59     0.057  2       28.80     0.058  2
   8.53     0.025  1       18.75     0.057  2       28.96     0.057  2
   8.69     0.025  1       18.90     0.058  2       29.11     0.057  2
   8.84     0.025  1       19.05     0.058  2       29.26     0.056  2
   8.99     0.026  1       19.20     0.059  2       29.41     0.056  2
   9.14     0.026  1       19.35     0.059  2       29.57     0.055  2
   9.30     0.026  1       19.51     0.060  2       29.72     0.054  2
   9.45     0.026  1       19.66     0.060  2       29.87     0.054  2
   9.60     0.027  1       19.81     0.061  2       30.02     0.053  2
   9.75     0.027  1       19.96     0.062  2       30.18     0.052  2
   9.91     0.027  1       20.12     0.062  2       30.33     0.052  2
  10.06     0.027  1       20.27     0.063  2       30.48     0.051  2
  10.21     0.027  1       20.42     0.063  2

note:  (+) soil loss - detachment     (-) soil loss - deposition



III. OFF SITE EFFECTS  OFF SITE EFFECTS  OFF SITE EFFECTS
     ----------------  ----------------  ----------------

     A.  SEDIMENT LEAVING PROFILE for year    4     1.295 kg/m



     B.  SEDIMENT CHARACTERISTICS AND ENRICHMENT

     Sediment particle information leaving profile
-------------------------------------------------------------------------------
                                 Particle Composition         Detached Fraction
Class  Diameter  Specific  ---------------------------------  Sediment  In Flow
         (mm)    Gravity   % Sand   % Silt   % Clay   % O.M.  Fraction  Exiting
-------------------------------------------------------------------------------
  1     0.002      2.60      0.0      0.0    100.0     16.7     0.078    0.114
  2     0.010      2.65      0.0    100.0      0.0      0.0     0.072    0.100
  3     0.040      1.80      0.0     60.0     40.0      6.7     0.378    0.411
  4     0.600      1.60     48.4     35.2     16.5      2.7     0.430    0.342
  5     0.200      2.65    100.0      0.0      0.0      0.0     0.042    0.033
-------------------------------------------------------------------------------


     Weighted SSA enrichment ratio leaving profile for year    4 =   1.11


     HILLSLOPE 1 YEARLY SUMMARY FOR    5
     ----------------------------------


I.   RAINFALL AND RUNOFF SUMMARY
     -------- --- ------ -------

      year:      5

         Rainfall         Storm Runoff        Melt Runoff
