 Annual; detailed (Metric Units)                                        


          USDA WATER EROSION PREDICTION PROJECT
          -------------------------------------

          HILLSLOPE PROFILE AND WATERSHED MODEL
                     VERSION  2010.100
           January 28,      2010


               TO REPORT PROBLEMS OR TO BE PUT ON THE MAILING
               LIST FOR FUTURE WEPP MODEL RELEASES, PLEASE CONTACT:

                    WEPP TECHNICAL SUPPORT
                    USDA-AGRICULTURAL RESEARCH SERVICE
                    NATIONAL SOIL EROSION RESEARCH LABORATORY
                    275 SOUTH RUSSELL STREET
                    WEST LAFAYETTE, IN 47907-2077  USA

                    PHONE: (765) 494-8673
                      FAX: (765) 494-5948
                    email:  wepp@ecn.purdue.edu
                      URL:  http://topsoil.nserl.purdue.edu


     HILLSLOPE INPUT DATA FILES - VERSION  2010.100
      January 28,      2010


    MANAGEMENT: ../working/wepp-24563.man                         
 MAN. PRACTICE: Two OFEs for forest conditions                              
                W. Elliot 02/99                                             
                                                                            
         SLOPE: ../working/wepp-24563.slp                         
       CLIMATE: ../working/wepp-24563.cli                         
       Station:  MOSCOW U OF I ID                               CLIGEN VERSION  4.31
          SOIL: ../working/wepp-24563.sol                         
      PLANE  1 HIGH                silt loam           
      PLANE  2 HIGH                silt loam           


     HILLSLOPE 1 YEARLY SUMMARY FOR    1
     ----------------------------------


I.   RAINFALL AND RUNOFF SUMMARY
     -------- --- ------ -------

      year:      1

         Rainfall         Storm Runoff        Melt Runoff
      events   amount   events   amount     events  amount
                (mm)              (mm)               (mm)

       122     631.90       0       0.00       0       0.00


II.  ON SITE EFFECTS  ON SITE EFFECTS  ON SITE EFFECTS
     ---------------  ---------------  ---------------




  C.  SOIL LOSS/DEPOSITION ALONG SLOPE PROFILE

          Profile distances are from top to bottom of hillslope


 distance soil  flow    distance   soil  flow    distance   soil  flow
   8.23     0.000  1       28.66     0.000  1       44.44     0.000  2
   8.54     0.000  1       28.97     0.000  1       44.67     0.000  2
   8.84     0.000  1       29.27     0.000  1       44.90     0.000  2
   9.15     0.000  1       29.58     0.000  1       45.13     0.000  2
   9.45     0.000  1       29.88     0.000  1       45.36     0.000  2
   9.76     0.000  1       30.19     0.000  1       45.58     0.000  2
  10.06     0.000  1       30.49     0.000  1       45.81     0.000  2
  10.37     0.000  1       30.72     0.000  2       46.04     0.000  2
  10.67     0.000  1       30.95     0.000  2       46.27     0.000  2
  10.98     0.000  1       31.18     0.000  2       46.50     0.000  2
  11.28     0.000  1       31.40     0.000  2       46.73     0.000  2
  11.59     0.000  1       31.63     0.000  2       46.96     0.000  2
  11.89     0.000  1       31.86     0.000  2       47.19     0.000  2
  12.20     0.000  1       32.09     0.000  2       47.41     0.000  2
  12.50     0.000  1       32.32     0.000  2       47.64     0.000  2
  12.81     0.000  1       32.55     0.000  2       47.87     0.000  2
  13.11     0.000  1       32.78     0.000  2       48.10     0.000  2
  13.42     0.000  1       33.01     0.000  2       48.33     0.000  2
  13.72     0.000  1       33.23     0.000  2       48.56     0.000  2
  14.03     0.000  1       33.46     0.000  2       48.79     0.000  2
  14.33     0.000  1       33.69     0.000  2       49.01     0.000  2
  14.64     0.000  1       33.92     0.000  2       49.24     0.000  2
  14.94     0.000  1       34.15     0.000  2       49.47     0.000  2
  15.25     0.000  1       34.38     0.000  2       49.70     0.000  2
  15.55     0.000  1       34.61     0.000  2       49.93     0.000  2
  15.85     0.000  1       34.84     0.000  2       50.16     0.000  2
  16.16     0.000  1       35.06     0.000  2       50.39     0.000  2
  16.46     0.000  1       35.29     0.000  2       50.62     0.000  2
  16.77     0.000  1       35.52     0.000  2       50.84     0.000  2
  17.07     0.000  1       35.75     0.000  2       51.07     0.000  2
  17.38     0.000  1       35.98     0.000  2       51.30     0.000  2
  17.68     0.000  1       36.21     0.000  2       51.53     0.000  2
  17.99     0.000  1       36.44     0.000  2       51.76     0.000  2
  18.29     0.000  1       36.66     0.000  2       51.99     0.000  2
  18.60     0.000  1       36.89     0.000  2       52.22     0.000  2
  18.90     0.000  1       37.12     0.000  2       52.45     0.000  2
  19.21     0.000  1       37.35     0.000  2       52.67     0.000  2
  19.51     0.000  1       37.58     0.000  2       52.90     0.000  2
  19.82     0.000  1       37.81     0.000  2       53.13     0.000  2
  20.12     0.000  1       38.04     0.000  2       53.36     0.000  2
  20.43     0.000  1       38.27     0.000  2

note:  (+) soil loss - detachment     (-) soil loss - deposition



III. OFF SITE EFFECTS  OFF SITE EFFECTS  OFF SITE EFFECTS
     ----------------  ----------------  ----------------

     A.  SEDIMENT LEAVING PROFILE for year    1     0.000 kg/m



     B.  SEDIMENT CHARACTERISTICS AND ENRICHMENT

     Sediment particle information leaving profile
-------------------------------------------------------------------------------
                                 Particle Composition         Detached Fraction
Class  Diameter  Specific  ---------------------------------  Sediment  In Flow
         (mm)    Gravity   % Sand   % Silt   % Clay   % O.M.  Fraction  Exiting
-------------------------------------------------------------------------------
  1     0.002      2.60      0.0      0.0    100.0     33.3     0.039    0.000
  2     0.010      2.65      0.0    100.0      0.0      0.0     0.330    0.000
  3     0.030      1.80      0.0     80.0     20.0      6.7     0.270    0.000
  4     0.300      1.60     55.6     21.6     22.8      7.6     0.250    0.000
  5     0.200      2.65    100.0      0.0      0.0      0.0     0.111    0.000
-------------------------------------------------------------------------------


     Weighted SSA enrichment ratio leaving profile for year    1 =   0.00


     HILLSLOPE 1 YEARLY SUMMARY FOR    2
     ----------------------------------


I.   RAINFALL AND RUNOFF SUMMARY
     -------- --- ------ -------

      year:      2

         Rainfall         Storm Runoff        Melt Runoff
      events   amount   events   amount     events  amount
                (mm)              (mm)               (mm)

       130     659.80       0       0.00       0       0.00


II.  ON SITE EFFECTS  ON SITE EFFECTS  ON SITE EFFECTS
     ---------------  ---------------  ---------------




  C.  SOIL LOSS/DEPOSITION ALONG SLOPE PROFILE

          Profile distances are from top to bottom of hillslope


 distance soil  flow    distance   soil  flow    distance   soil  flow
    (m)   loss  elem       (m)     loss  elem       (m)     loss  elem
         (kg/m2)                  (kg/m2)                  (kg/m2)
------------------------------------------------------------------------

   0.30     0.000  1       20.73     0.000  1       38.49     0.000  2
   0.61     0.000  1       21.04     0.000  1       38.72     0.000  2
   0.91     0.000  1       21.34     0.000  1       38.95     0.000  2
   1.22     0.000  1       21.65     0.000  1       39.18     0.000  2
   1.52     0.000  1       21.95     0.000  1       39.41     0.000  2
   1.83     0.000  1       22.26     0.000  1       39.64     0.000  2
   2.13     0.000  1       22.56     0.000  1       39.87     0.000  2
   2.44     0.000  1       22.87     0.000  1       40.10     0.000  2
   2.74     0.000  1       23.17     0.000  1       40.32     0.000  2
   3.05     0.000  1       23.48     0.000  1       40.55     0.000  2
   3.35     0.000  1       23.78     0.000  1       40.78     0.000  2
   3.66     0.000  1       24.09     0.000  1       41.01     0.000  2
   3.96     0.000  1       24.39     0.000  1       41.24     0.000  2
   4.27     0.000  1       24.70     0.000  1       41.47     0.000  2
   4.57     0.000  1       25.00     0.000  1       41.70     0.000  2
   4.88     0.000  1       25.31     0.000  1       41.92     0.000  2
   5.18     0.000  1       25.61     0.000  1       42.15     0.000  2
   5.49     0.000  1       25.92     0.000  1       42.38     0.000  2
   5.79     0.000  1       26.22     0.000  1       42.61     0.000  2
   6.10     0.000  1       26.53     0.000  1       42.84     0.000  2
   6.40     0.000  1       26.83     0.000  1       43.07     0.000  2
   6.71     0.000  1       27.14     0.000  1       43.30     0.000  2
   7.01     0.000  1       27.44     0.000  1       43.53     0.000  2
   7.32     0.000  1       27.75     0.000  1       43.75     0.000  2
   7.62     0.000  1       28.05     0.000  1       43.98     0.000  2
   7.93     0.000  1       28.36     0.000  1       44.21     0.000  2
   8.23     0.000  1       28.66     0.000  1       44.44     0.000  2
   8.54     0.000  1       28.97     0.000  1       44.67     0.000  2
   8.84     0.000  1       29.27     0.000  1       44.90     0.000  2
   9.15     0.000  1       29.58     0.000  1       45.13     0.000  2
   9.45     0.000  1       29.88     0.000  1       45.36     0.000  2
   9.76     0.000  1       30.19     0.000  1       45.58     0.000  2
  10.06     0.000  1       30.49     0.000  1       45.81     0.000  2
  10.37     0.000  1       30.72     0.000  2       46.04     0.000  2
  10.67     0.000  1       30.95     0.000  2       46.27     0.000  2
  10.98     0.000  1       31.18     0.000  2       46.50     0.000  2
  11.28     0.000  1       31.40     0.000  2       46.73     0.000  2
  11.59     0.000  1       31.63     0.000  2       46.96     0.000  2
  11.89     0.000  1       31.86     0.000  2       47.19     0.000  2
  12.20     0.000  1       32.09     0.000  2       47.41     0.000  2
  12.50     0.000  1       32.32     0.000  2       47.64     0.000  2
  12.81     0.000  1       32.55     0.000  2       47.87     0.000  2
  13.11     0.000  1       32.78     0.000  2       48.10     0.000  2
  13.42     0.000  1       33.01     0.000  2       48.33     0.000  2
  13.72     0.000  1       33.23     0.000  2       48.56     0.000  2
  14.03     0.000  1       33.46     0.000  2       48.79     0.000  2
  14.33     0.000  1       33.69     0.000  2       49.01     0.000  2
  14.64     0.000  1       33.92     0.000  2       49.24     0.000  2
  14.94     0.000  1       34.15     0.000  2       49.47     0.000  2
  15.25     0.000  1       34.38     0.000  2       49.70     0.000  2
  15.55     0.000  1       34.61     0.000  2       49.93     0.000  2
  15.85     0.000  1       34.84     0.000  2       50.16     0.000  2
  16.16     0.000  1       35.06     0.000  2       50.39     0.000  2
  16.46     0.000  1       35.29     0.000  2       50.62     0.000  2
  16.77     0.000  1       35.52     0.000  2       50.84     0.000  2
  17.07     0.000  1       35.75     0.000  2       51.07     0.000  2
  17.38     0.000  1       35.98     0.000  2       51.30     0.000  2
  17.68     0.000  1       36.21     0.000  2       51.53     0.000  2
  17.99     0.000  1       36.44     0.000  2       51.76     0.000  2
  18.29     0.000  1       36.66     0.000  2       51.99     0.000  2
  18.60     0.000  1       36.89     0.000  2       52.22     0.000  2
  18.90     0.000  1       37.12     0.000  2       52.45     0.000  2
  19.21     0.000  1       37.35     0.000  2       52.67     0.000  2
  19.51     0.000  1       37.58     0.000  2       52.90     0.000  2
  19.82     0.000  1       37.81     0.000  2       53.13     0.000  2
  20.12     0.000  1       38.04     0.000  2       53.36     0.000  2
  20.43     0.000  1       38.27     0.000  2

note:  (+) soil loss - detachment     (-) soil loss - deposition



III. OFF SITE EFFECTS  OFF SITE EFFECTS  OFF SITE EFFECTS
     ----------------  ----------------  ----------------

     A.  SEDIMENT LEAVING PROFILE for year    2     0.000 kg/m



     B.  SEDIMENT CHARACTERISTICS AND ENRICHMENT

     Sediment particle information leaving profile
-------------------------------------------------------------------------------
                                 Particle Composition         Detached Fraction
Class  Diameter  Specific  ---------------------------------  Sediment  In Flow
         (mm)    Gravity   % Sand   % Silt   % Clay   % O.M.  Fraction  Exiting
-------------------------------------------------------------------------------
  1     0.002      2.60      0.0      0.0    100.0     33.3     0.039    0.000
  2     0.010      2.65      0.0    100.0      0.0      0.0     0.330    0.000
  3     0.030      1.80      0.0     80.0     20.0      6.7     0.270    0.000
  4     0.300      1.60     55.6     21.6     22.8      7.6     0.250    0.000
  5     0.200      2.65    100.0      0.0      0.0      0.0     0.111    0.000
-------------------------------------------------------------------------------


     Weighted SSA enrichment ratio leaving profile for year    2 =   0.00


     HILLSLOPE 1 YEARLY SUMMARY FOR    3
     ----------------------------------


I.   RAINFALL AND RUNOFF SUMMARY
     -------- --- ------ -------

      year:      3

         Rainfall         Storm Runoff        Melt Runoff
      events   amount   events   amount     events  amount
                (mm)              (mm)               (mm)

       114     605.00       2       4.66       0       0.00


II.  ON SITE EFFECTS  ON SITE EFFECTS  ON SITE EFFECTS
     ---------------  ---------------  ---------------


  A.  AREA OF NET SOIL LOSS

      ** Soil Loss (Avg. of Net Detachment Areas) =    0.024 kg/m2 **
      ** Maximum Soil Loss  =    0.039 kg/m2 at   41.92 meters **


      Area of    Soil Loss   Soil Loss   MAX   MAX Loss   MIN   MIN Loss
      Net Loss      MEAN      STDEV      Loss    Point    Loss   Point
        (m)       (kg/m2)     (kg/m2)  (kg/m2)    (m)    (kg/m2)  (m)
------------------------------------------------------------------------
   0.00-  53.36    0.024     0.009      0.039   41.92     0.011     0.30



  C.  SOIL LOSS/DEPOSITION ALONG SLOPE PROFILE

          Profile distances are from top to bottom of hillslope


 distance soil  flow    distance   soil  flow    distance   soil  flow
    (m)   loss  elem       (m)     loss  elem       (m)     loss  elem
         (kg/m2)                  (kg/m2)                  (kg/m2)
------------------------------------------------------------------------

   0.30     0.011  1       20.73     0.023  1       38.49     0.037  2
   0.61     0.011  1       21.04     0.023  1       38.72     0.037  2
   0.91     0.011  1       21.34     0.024  1       38.95     0.037  2
   1.22     0.011  1       21.65     0.024  1       39.18     0.037  2
   1.52     0.011  1       21.95     0.024  1       39.41     0.037  2
   1.83     0.011  1       22.26     0.024  1       39.64     0.038  2
   2.13     0.011  1       22.56     0.024  1       39.87     0.038  2
   2.44     0.011  1       22.87     0.025  1       40.10     0.038  2
   2.74     0.011  1       23.17     0.025  1       40.32     0.038  2
   3.05     0.011  1       23.48     0.025  1       40.55     0.038  2
   3.35     0.011  1       23.78     0.025  1       40.78     0.038  2
   3.66     0.011  1       24.09     0.026  1       41.01     0.038  2
   3.96     0.011  1       24.39     0.026  1       41.24     0.038  2
   4.27     0.011  1       24.70     0.026  1       41.47     0.039  2
   4.57     0.011  1       25.00     0.026  1       41.70     0.039  2
   4.88     0.011  1       25.31     0.026  1       41.92     0.039  2
   5.18     0.011  1       25.61     0.027  1       42.15     0.039  2
   5.49     0.011  1       25.92     0.027  1       42.38     0.038  2
   5.79     0.011  1       26.22     0.027  1       42.61     0.038  2
   6.10     0.011  1       26.53     0.027  1       42.84     0.038  2
   6.40     0.011  1       26.83     0.027  1       43.07     0.037  2
   6.71     0.011  1       27.14     0.028  1       43.30     0.037  2
   7.01     0.011  1       27.44     0.028  1       43.53     0.036  2
   7.32     0.011  1       27.75     0.028  1       43.75     0.036  2
   7.62     0.011  1       28.05     0.028  1       43.98     0.036  2
   7.93     0.011  1       28.36     0.028  1       44.21     0.035  2
   8.23     0.011  1       28.66     0.029  1       44.44     0.035  2
   8.54     0.011  1       28.97     0.029  1       44.67     0.034  2
   8.84     0.011  1       29.27     0.029  1       44.90     0.034  2
   9.15     0.011  1       29.58     0.029  1       45.13     0.034  2
   9.45     0.011  1       29.88     0.029  1       45.36     0.033  2
   9.76     0.011  1       30.19     0.029  1       45.58     0.033  2
  10.06     0.011  1       30.49     0.030  1       45.81     0.032  2
  10.37     0.012  1       30.72     0.033  2       46.04     0.032  2
  10.67     0.012  1       30.95     0.033  2       46.27     0.031  2
  10.98     0.013  1       31.18     0.033  2       46.50     0.031  2
  11.28     0.013  1       31.40     0.033  2       46.73     0.030  2
  11.59     0.013  1       31.63     0.034  2       46.96     0.030  2
  11.89     0.014  1       31.86     0.034  2       47.19     0.029  2
  12.20     0.014  1       32.09     0.034  2       47.41     0.029  2
  12.50     0.015  1       32.32     0.034  2       47.64     0.029  2
  12.81     0.015  1       32.55     0.034  2       47.87     0.028  2
  13.11     0.016  1       32.78     0.034  2       48.10     0.028  2
  13.42     0.016  1       33.01     0.034  2       48.33     0.027  2
  13.72     0.017  1       33.23     0.034  2       48.56     0.026  2
  14.03     0.017  1       33.46     0.035  2       48.79     0.026  2
  14.33     0.017  1       33.69     0.035  2       49.01     0.025  2
  14.64     0.018  1       33.92     0.035  2       49.24     0.025  2
  14.94     0.018  1       34.15     0.035  2       49.47     0.024  2
  15.25     0.019  1       34.38     0.035  2       49.70     0.024  2
  15.55     0.019  1       34.61     0.035  2       49.93     0.023  2
  15.85     0.020  1       34.84     0.035  2       50.16     0.022  2
  16.16     0.020  1       35.06     0.035  2       50.39     0.022  2
  16.46     0.020  1       35.29     0.035  2       50.62     0.021  2
  16.77     0.020  1       35.52     0.036  2       50.84     0.021  2
  17.07     0.020  1       35.75     0.036  2       51.07     0.020  2
  17.38     0.021  1       35.98     0.036  2       51.30     0.019  2
  17.68     0.021  1       36.21     0.036  2       51.53     0.019  2
  17.99     0.021  1       36.44     0.036  2       51.76     0.018  2
  18.29     0.021  1       36.66     0.036  2       51.99     0.017  2
  18.60     0.022  1       36.89     0.036  2       52.22     0.017  2
  18.90     0.022  1       37.12     0.036  2       52.45     0.016  2
  19.21     0.022  1       37.35     0.036  2       52.67     0.015  2
  19.51     0.022  1       37.58     0.037  2       52.90     0.014  2
  19.82     0.023  1       37.81     0.037  2       53.13     0.013  2
  20.12     0.023  1       38.04     0.037  2       53.36     0.013  2
  20.43     0.023  1       38.27     0.037  2

note:  (+) soil loss - detachment     (-) soil loss - deposition



III. OFF SITE EFFECTS  OFF SITE EFFECTS  OFF SITE EFFECTS
     ----------------  ----------------  ----------------

     A.  SEDIMENT LEAVING PROFILE for year    3     1.291 kg/m



     B.  SEDIMENT CHARACTERISTICS AND ENRICHMENT

     Sediment particle information leaving profile
-------------------------------------------------------------------------------
                                 Particle Composition         Detached Fraction
Class  Diameter  Specific  ---------------------------------  Sediment  In Flow
         (mm)    Gravity   % Sand   % Silt   % Clay   % O.M.  Fraction  Exiting
-------------------------------------------------------------------------------
  1     0.002      2.60      0.0      0.0    100.0     33.3     0.039    0.057
  2     0.010      2.65      0.0    100.0      0.0      0.0     0.330    0.452
  3     0.030      1.80      0.0     80.0     20.0      6.7     0.270    0.295
  4     0.300      1.60     55.6     21.6     22.8      7.6     0.250    0.136
  5     0.200      2.65    100.0      0.0      0.0      0.0     0.111    0.060
-------------------------------------------------------------------------------


     Weighted SSA enrichment ratio leaving profile for year    3 =   0.99


     HILLSLOPE 1 YEARLY SUMMARY FOR    4
     ----------------------------------


I.   RAINFALL AND RUNOFF SUMMARY
     -------- --- ------ -------

      year:      4

         Rainfall         Storm Runoff        Melt Runoff
      events   amount   events   amount     events  amount
                (mm)              (mm)               (mm)

       125     747.30       3      18.66       1       4.36


II.  ON SITE EFFECTS  ON SITE EFFECTS  ON SITE EFFECTS
     ---------------  ---------------  ---------------


  A.  AREA OF NET SOIL LOSS

      ** Soil Loss (Avg. of Net Detachment Areas) =    0.100 kg/m2 **
      ** Maximum Soil Loss  =    0.160 kg/m2 at   41.92 meters **


      Area of    Soil Loss   Soil Loss   MAX   MAX Loss   MIN   MIN Loss
      Net Loss      MEAN      STDEV      Loss    Point    Loss   Point
        (m)       (kg/m2)     (kg/m2)  (kg/m2)    (m)    (kg/m2)  (m)
------------------------------------------------------------------------
   0.00-  53.36    0.100     0.040      0.160   41.92     0.040     0.30



  C.  SOIL LOSS/DEPOSITION ALONG SLOPE PROFILE

          Profile distances are from top to bottom of hillslope


 distance soil  flow    distance   soil  flow    distance   soil  flow
    (m)   loss  elem       (m)     loss  elem       (m)     loss  elem
         (kg/m2)                  (kg/m2)                  (kg/m2)
------------------------------------------------------------------------

   0.30     0.040  1       20.73     0.095  1       38.49     0.153  2
   0.61     0.043  1       21.04     0.096  1       38.72     0.154  2
   0.91     0.043  1       21.34     0.097  1       38.95     0.154  2
   1.22     0.043  1       21.65     0.098  1       39.18     0.155  2
   1.52     0.043  1       21.95     0.099  1       39.41     0.155  2
   1.83     0.043  1       22.26     0.100  1       39.64     0.156  2
   2.13     0.043  1       22.56     0.100  1       39.87     0.156  2
   2.44     0.043  1       22.87     0.101  1       40.10     0.157  2
   2.74     0.043  1       23.17     0.102  1       40.32     0.157  2
   3.05     0.043  1       23.48     0.103  1       40.55     0.158  2
   3.35     0.043  1       23.78     0.104  1       40.78     0.158  2
   3.66     0.043  1       24.09     0.105  1       41.01     0.158  2
   3.96     0.043  1       24.39     0.105  1       41.24     0.159  2
   4.27     0.043  1       24.70     0.106  1       41.47     0.159  2
   4.57     0.043  1       25.00     0.107  1       41.70     0.160  2
   4.88     0.043  1       25.31     0.108  1       41.92     0.160  2
   5.18     0.043  1       25.61     0.109  1       42.15     0.160  2
   5.49     0.043  1       25.92     0.109  1       42.38     0.158  2
   5.79     0.043  1       26.22     0.110  1       42.61     0.157  2
   6.10     0.043  1       26.53     0.111  1       42.84     0.155  2
   6.40     0.043  1       26.83     0.112  1       43.07     0.154  2
   6.71     0.043  1       27.14     0.113  1       43.30     0.152  2
   7.01     0.043  1       27.44     0.113  1       43.53     0.151  2
   7.32     0.043  1       27.75     0.114  1       43.75     0.149  2
   7.62     0.043  1       28.05     0.115  1       43.98     0.148  2
   7.93     0.043  1       28.36     0.116  1       44.21     0.146  2
   8.23     0.044  1       28.66     0.117  1       44.44     0.145  2
   8.54     0.044  1       28.97     0.117  1       44.67     0.143  2
   8.84     0.044  1       29.27     0.118  1       44.90     0.141  2
   9.15     0.045  1       29.58     0.119  1       45.13     0.140  2
   9.45     0.045  1       29.88     0.120  1       45.36     0.138  2
   9.76     0.046  1       30.19     0.120  1       45.58     0.136  2
  10.06     0.048  1       30.49     0.121  1       45.81     0.135  2
  10.37     0.050  1       30.72     0.138  2       46.04     0.133  2
  10.67     0.051  1       30.95     0.138  2       46.27     0.131  2
  10.98     0.053  1       31.18     0.139  2       46.50     0.129  2
  11.28     0.055  1       31.40     0.139  2       46.73     0.127  2
  11.59     0.056  1       31.63     0.140  2       46.96     0.125  2
  11.89     0.058  1       31.86     0.140  2       47.19     0.123  2
  12.20     0.060  1       32.09     0.141  2       47.41     0.122  2
  12.50     0.062  1       32.32     0.141  2       47.64     0.120  2
  12.81     0.064  1       32.55     0.142  2       47.87     0.118  2
  13.11     0.065  1       32.78     0.142  2       48.10     0.116  2
  13.42     0.067  1       33.01     0.142  2       48.33     0.113  2
  13.72     0.069  1       33.23     0.143  2       48.56     0.111  2
  14.03     0.071  1       33.46     0.143  2       48.79     0.109  2
  14.33     0.073  1       33.69     0.144  2       49.01     0.107  2
  14.64     0.075  1       33.92     0.144  2       49.24     0.105  2
  14.94     0.077  1       34.15     0.145  2       49.47     0.103  2
  15.25     0.078  1       34.38     0.145  2       49.70     0.100  2
  15.55     0.080  1       34.61     0.146  2       49.93     0.098  2
  15.85     0.081  1       34.84     0.146  2       50.16     0.096  2
  16.16     0.082  1       35.06     0.147  2       50.39     0.093  2
  16.46     0.083  1       35.29     0.147  2       50.62     0.091  2
  16.77     0.084  1       35.52     0.148  2       50.84     0.088  2
  17.07     0.085  1       35.75     0.148  2       51.07     0.085  2
  17.38     0.085  1       35.98     0.148  2       51.30     0.083  2
  17.68     0.086  1       36.21     0.149  2       51.53     0.080  2
  17.99     0.087  1       36.44     0.149  2       51.76     0.077  2
  18.29     0.088  1       36.66     0.150  2       51.99     0.075  2
  18.60     0.089  1       36.89     0.150  2       52.22     0.072  2
  18.90     0.090  1       37.12     0.151  2       52.45     0.069  2
  19.21     0.091  1       37.35     0.151  2       52.67     0.066  2
  19.51     0.092  1       37.58     0.152  2       52.90     0.062  2
  19.82     0.093  1       37.81     0.152  2       53.13     0.059  2
  20.12     0.094  1       38.04     0.153  2       53.36     0.056  2
  20.43     0.094  1       38.27     0.153  2

note:  (+) soil loss - detachment     (-) soil loss - deposition



III. OFF SITE EFFECTS  OFF SITE EFFECTS  OFF SITE EFFECTS
     ----------------  ----------------  ----------------

     A.  SEDIMENT LEAVING PROFILE for year    4     5.328 kg/m



     B.  SEDIMENT CHARACTERISTICS AND ENRICHMENT

     Sediment particle information leaving profile
-------------------------------------------------------------------------------
                                 Particle Composition         Detached Fraction
Class  Diameter  Specific  ---------------------------------  Sediment  In Flow
         (mm)    Gravity   % Sand   % Silt   % Clay   % O.M.  Fraction  Exiting
-------------------------------------------------------------------------------
  1     0.002      2.60      0.0      0.0    100.0     33.3     0.039    0.051
  2     0.010      2.65      0.0    100.0      0.0      0.0     0.330    0.413
  3     0.030      1.80      0.0     80.0     20.0      6.7     0.270    0.301
  4     0.300      1.60     55.6     21.6     22.8      7.6     0.250    0.163
  5     0.200      2.65    100.0      0.0      0.0      0.0     0.111    0.072
-------------------------------------------------------------------------------


     Weighted SSA enrichment ratio leaving profile for year    4 =   1.00


     HILLSLOPE 1 YEARLY SUMMARY FOR    5
     ----------------------------------


I.   RAINFALL AND RUNOFF SUMMARY
     -------- --- ------ -------

      year:      5

         Rainfall         Storm Runoff        Melt Runoff
