 Annual; detailed (Metric Units)                                        


          USDA WATER EROSION PREDICTION PROJECT
          -------------------------------------

          HILLSLOPE PROFILE AND WATERSHED MODEL
                     VERSION  2010.100
           January 28,      2010


               TO REPORT PROBLEMS OR TO BE PUT ON THE MAILING
               LIST FOR FUTURE WEPP MODEL RELEASES, PLEASE CONTACT:

                    WEPP TECHNICAL SUPPORT
                    USDA-AGRICULTURAL RESEARCH SERVICE
                    NATIONAL SOIL EROSION RESEARCH LABORATORY
                    275 SOUTH RUSSELL STREET
                    WEST LAFAYETTE, IN 47907-2077  USA

                    PHONE: (765) 494-8673
                      FAX: (765) 494-5948
                    email:  wepp@ecn.purdue.edu
                      URL:  http://topsoil.nserl.purdue.edu


     HILLSLOPE INPUT DATA FILES - VERSION  2010.100
      January 28,      2010


    MANAGEMENT: ../working/wepp-187313.man                        
 MAN. PRACTICE: Two OFEs for forest conditions                              
                W. Elliot 02/99                                             
                                                                            
         SLOPE: ../working/wepp-187313.slp                        
       CLIMATE: ../working/wepp-187313.cli                        
       Station:  ORLEANS CA - Klam3 +                           CLIGEN VERSION  4.31
          SOIL: ../working/wepp-187313.sol                        
      PLANE  1 skid                loam                
      PLANE  2 HIGH                loam                


     HILLSLOPE 1 YEARLY SUMMARY FOR    1
     ----------------------------------


I.   RAINFALL AND RUNOFF SUMMARY
     -------- --- ------ -------

      year:      1

         Rainfall         Storm Runoff        Melt Runoff
      events   amount   events   amount     events  amount
                (mm)              (mm)               (mm)

        89    1407.00       2       0.35       2       4.91


II.  ON SITE EFFECTS  ON SITE EFFECTS  ON SITE EFFECTS
     ---------------  ---------------  ---------------


  A.  AREA OF NET SOIL LOSS

      ** Soil Loss (Avg. of Net Detachment Areas) =    0.026 kg/m2 **
      ** Maximum Soil Loss  =    0.047 kg/m2 at   62.20 meters **


      Area of    Soil Loss   Soil Loss   MAX   MAX Loss   MIN   MIN Loss
      Net Loss      MEAN      STDEV      Loss    Point    Loss   Point
        (m)       (kg/m2)     (kg/m2)  (kg/m2)    (m)    (kg/m2)  (m)
------------------------------------------------------------------------
   0.00- 171.95    0.026     0.015      0.047   62.20     0.000   171.95



  C.  SOIL LOSS/DEPOSITION ALONG SLOPE PROFILE

          Profile distances are from top to bottom of hillslope


 distance soil  flow    distance   soil  flow    distance   soil  flow
  21.95     0.007  1       64.64     0.047  2      146.34     0.020  2
  22.56     0.008  1       65.86     0.046  2      147.56     0.020  2
  23.17     0.009  1       67.08     0.046  2      148.78     0.019  2
  23.78     0.009  1       68.30     0.046  2      150.00     0.018  2
  24.39     0.010  1       69.52     0.046  2      151.22     0.017  2
  25.00     0.011  1       70.74     0.046  2      152.44     0.016  2
  25.61     0.011  1       71.96     0.045  2      153.66     0.015  2
  26.22     0.012  1       73.17     0.045  2      154.88     0.014  2
  26.83     0.013  1       74.39     0.045  2      156.10     0.013  2
  27.44     0.013  1       75.61     0.045  2      157.32     0.012  2
  28.05     0.014  1       76.83     0.045  2      158.54     0.011  2
  28.66     0.015  1       78.05     0.044  2      159.76     0.010  2
  29.27     0.016  1       79.27     0.044  2      160.98     0.009  2
  29.88     0.016  1       80.49     0.044  2      162.20     0.008  2
  30.49     0.017  1       81.71     0.044  2      163.42     0.007  2
  31.10     0.017  1       82.93     0.043  2      164.64     0.006  2
  31.71     0.018  1       84.15     0.043  2      165.86     0.005  2
  32.32     0.018  1       85.37     0.043  2      167.08     0.004  2
  32.93     0.018  1       86.59     0.043  2      168.30     0.003  2
  33.54     0.019  1       87.81     0.043  2      169.52     0.002  2
  34.15     0.019  1       89.03     0.042  2      170.73     0.001  2
  34.76     0.019  1       90.25     0.042  2      171.95     0.000  2
  35.37     0.019  1       91.47     0.042  2      173.17     0.000  2
  35.98     0.020  1       92.69     0.042  2      174.39     0.000  2
  36.59     0.020  1       93.91     0.042  2      175.61     0.000  2
  37.20     0.020  1       95.13     0.041  2      176.83     0.000  2
  37.81     0.021  1       96.35     0.041  2      178.05     0.000  2
  38.42     0.021  1       97.56     0.041  2      179.27     0.000  2
  39.03     0.021  1       98.78     0.041  2      180.49     0.000  2
  39.64     0.022  1      100.00     0.041  2      181.71     0.000  2
  40.25     0.022  1      101.22     0.040  2      182.93     0.000  2
  40.86     0.022  1      102.44     0.040  2

note:  (+) soil loss - detachment     (-) soil loss - deposition



III. OFF SITE EFFECTS  OFF SITE EFFECTS  OFF SITE EFFECTS
     ----------------  ----------------  ----------------

     A.  SEDIMENT LEAVING PROFILE for year    1     4.408 kg/m



     B.  SEDIMENT CHARACTERISTICS AND ENRICHMENT

     Sediment particle information leaving profile
-------------------------------------------------------------------------------
                                 Particle Composition         Detached Fraction
Class  Diameter  Specific  ---------------------------------  Sediment  In Flow
         (mm)    Gravity   % Sand   % Silt   % Clay   % O.M.  Fraction  Exiting
-------------------------------------------------------------------------------
  1     0.002      2.60      0.0      0.0    100.0     25.0     0.052    0.054
  2     0.010      2.65      0.0    100.0      0.0      0.0     0.092    0.095
  3     0.030      1.80      0.0     63.6     36.4      9.1     0.258    0.262
  4     0.400      1.60     67.2     20.8     12.0      3.0     0.451    0.444
  5     0.200      2.65    100.0      0.0      0.0      0.0     0.147    0.145
-------------------------------------------------------------------------------


     Weighted SSA enrichment ratio leaving profile for year    1 =   1.01


     HILLSLOPE 1 YEARLY SUMMARY FOR    2
     ----------------------------------


I.   RAINFALL AND RUNOFF SUMMARY
     -------- --- ------ -------

      year:      2

         Rainfall         Storm Runoff        Melt Runoff
      events   amount   events   amount     events  amount
                (mm)              (mm)               (mm)

       109    2042.80       7      11.08       4      17.69


II.  ON SITE EFFECTS  ON SITE EFFECTS  ON SITE EFFECTS
     ---------------  ---------------  ---------------


  A.  AREA OF NET SOIL LOSS

      ** Soil Loss (Avg. of Net Detachment Areas) =    0.081 kg/m2 **
      ** Maximum Soil Loss  =    0.130 kg/m2 at   76.83 meters **


      Area of    Soil Loss   Soil Loss   MAX   MAX Loss   MIN   MIN Loss
      Net Loss      MEAN      STDEV      Loss    Point    Loss   Point
        (m)       (kg/m2)     (kg/m2)  (kg/m2)    (m)    (kg/m2)  (m)
------------------------------------------------------------------------
   0.00- 182.93    0.081     0.047      0.130   76.83     0.000   179.27



  C.  SOIL LOSS/DEPOSITION ALONG SLOPE PROFILE

          Profile distances are from top to bottom of hillslope


 distance soil  flow    distance   soil  flow    distance   soil  flow
    (m)   loss  elem       (m)     loss  elem       (m)     loss  elem
         (kg/m2)                  (kg/m2)                  (kg/m2)
------------------------------------------------------------------------

   0.61     0.008  1       41.47     0.083  1      103.66     0.129  2
   1.22     0.009  1       42.08     0.084  1      104.88     0.129  2
   1.83     0.009  1       42.69     0.085  1      106.10     0.128  2
   2.44     0.009  1       43.30     0.086  1      107.32     0.128  2
   3.05     0.009  1       43.91     0.086  1      108.54     0.128  2
   3.66     0.009  1       44.52     0.087  1      109.76     0.128  2
   4.27     0.009  1       45.13     0.088  1      110.98     0.128  2
   4.88     0.009  1       45.73     0.089  1      112.20     0.128  2
   5.49     0.009  1       46.34     0.090  1      113.42     0.127  2
   6.10     0.009  1       46.95     0.091  1      114.64     0.127  2
   6.71     0.009  1       47.56     0.091  1      115.86     0.127  2
   7.32     0.009  1       48.17     0.092  1      117.08     0.127  2
   7.93     0.009  1       48.78     0.093  1      118.30     0.127  2
   8.54     0.009  1       49.39     0.094  1      119.52     0.126  2
   9.15     0.009  1       50.00     0.095  1      120.74     0.126  2
   9.76     0.009  1       50.61     0.095  1      121.95     0.126  2
  10.37     0.009  1       51.22     0.096  1      123.17     0.125  2
  10.98     0.009  1       51.83     0.097  1      124.39     0.122  2
  11.59     0.009  1       52.44     0.098  1      125.61     0.120  2
  12.20     0.009  1       53.05     0.099  1      126.83     0.118  2
  12.81     0.009  1       53.66     0.099  1      128.05     0.115  2
  13.42     0.009  1       54.27     0.100  1      129.27     0.113  2
  14.03     0.009  1       54.88     0.101  1      130.49     0.111  2
  14.64     0.009  1       55.49     0.102  1      131.71     0.108  2
  15.25     0.010  1       56.10     0.103  1      132.93     0.106  2
  15.85     0.010  1       56.71     0.103  1      134.15     0.103  2
  16.46     0.010  1       57.32     0.104  1      135.37     0.101  2
  17.07     0.011  1       57.93     0.105  1      136.59     0.098  2
  17.68     0.011  1       58.54     0.106  1      137.81     0.095  2
  18.29     0.013  1       59.15     0.106  1      139.03     0.093  2
  18.90     0.015  1       59.76     0.107  1      140.25     0.090  2
  19.51     0.017  1       60.37     0.108  1      141.47     0.087  2
  20.12     0.019  1       60.98     0.108  1      142.69     0.085  2
  20.73     0.021  1       62.20     0.130  2      143.91     0.082  2
  21.34     0.024  1       63.42     0.130  2      145.13     0.079  2
  21.95     0.026  1       64.64     0.130  2      146.34     0.076  2
  22.56     0.029  1       65.86     0.130  2      147.56     0.073  2
  23.17     0.031  1       67.08     0.130  2      148.78     0.070  2
  23.78     0.034  1       68.30     0.130  2      150.00     0.067  2
  24.39     0.036  1       69.52     0.130  2      151.22     0.064  2
  25.00     0.039  1       70.74     0.130  2      152.44     0.061  2
  25.61     0.042  1       71.96     0.130  2      153.66     0.058  2
  26.22     0.044  1       73.17     0.130  2      154.88     0.055  2
  26.83     0.047  1       74.39     0.130  2      156.10     0.051  2
  27.44     0.050  1       75.61     0.130  2      157.32     0.048  2
  28.05     0.052  1       76.83     0.130  2      158.54     0.045  2
  28.66     0.055  1       78.05     0.130  2      159.76     0.041  2
  29.27     0.058  1       79.27     0.130  2      160.98     0.038  2
  29.88     0.060  1       80.49     0.130  2      162.20     0.034  2
  30.49     0.063  1       81.71     0.130  2      163.42     0.031  2
  31.10     0.065  1       82.93     0.130  2      164.64     0.027  2
  31.71     0.066  1       84.15     0.130  2      165.86     0.024  2
  32.32     0.068  1       85.37     0.130  2      167.08     0.020  2
  32.93     0.069  1       86.59     0.130  2      168.30     0.016  2
  33.54     0.070  1       87.81     0.130  2      169.52     0.013  2
  34.15     0.071  1       89.03     0.130  2      170.73     0.011  2
  34.76     0.072  1       90.25     0.130  2      171.95     0.008  2
  35.37     0.073  1       91.47     0.130  2      173.17     0.006  2
  35.98     0.074  1       92.69     0.130  2      174.39     0.005  2
  36.59     0.075  1       93.91     0.129  2      175.61     0.003  2
  37.20     0.076  1       95.13     0.130  2      176.83     0.001  2
  37.81     0.077  1       96.35     0.129  2      178.05     0.000  2
  38.42     0.078  1       97.56     0.129  2      179.27     0.000  2
  39.03     0.079  1       98.78     0.129  2      180.49     0.000  2
  39.64     0.080  1      100.00     0.129  2      181.71     0.000  2
  40.25     0.081  1      101.22     0.129  2      182.93     0.000  2
  40.86     0.082  1      102.44     0.129  2

note:  (+) soil loss - detachment     (-) soil loss - deposition



III. OFF SITE EFFECTS  OFF SITE EFFECTS  OFF SITE EFFECTS
     ----------------  ----------------  ----------------

     A.  SEDIMENT LEAVING PROFILE for year    2    14.738 kg/m



     B.  SEDIMENT CHARACTERISTICS AND ENRICHMENT

     Sediment particle information leaving profile
-------------------------------------------------------------------------------
                                 Particle Composition         Detached Fraction
Class  Diameter  Specific  ---------------------------------  Sediment  In Flow
         (mm)    Gravity   % Sand   % Silt   % Clay   % O.M.  Fraction  Exiting
-------------------------------------------------------------------------------
  1     0.002      2.60      0.0      0.0    100.0     25.0     0.052    0.057
  2     0.010      2.65      0.0    100.0      0.0      0.0     0.092    0.099
  3     0.030      1.80      0.0     63.6     36.4      9.1     0.258    0.270
  4     0.400      1.60     67.2     20.8     12.0      3.0     0.451    0.433
  5     0.200      2.65    100.0      0.0      0.0      0.0     0.147    0.142
-------------------------------------------------------------------------------


     Weighted SSA enrichment ratio leaving profile for year    2 =   1.03


     HILLSLOPE 1 YEARLY SUMMARY FOR    3
     ----------------------------------


I.   RAINFALL AND RUNOFF SUMMARY
     -------- --- ------ -------

      year:      3

         Rainfall         Storm Runoff        Melt Runoff
      events   amount   events   amount     events  amount
                (mm)              (mm)               (mm)

        94    1566.00       3       5.88       4      11.38


II.  ON SITE EFFECTS  ON SITE EFFECTS  ON SITE EFFECTS
     ---------------  ---------------  ---------------


  A.  AREA OF NET SOIL LOSS

      ** Soil Loss (Avg. of Net Detachment Areas) =    0.050 kg/m2 **
      ** Maximum Soil Loss  =    0.093 kg/m2 at   62.20 meters **


      Area of    Soil Loss   Soil Loss   MAX   MAX Loss   MIN   MIN Loss
      Net Loss      MEAN      STDEV      Loss    Point    Loss   Point
        (m)       (kg/m2)     (kg/m2)  (kg/m2)    (m)    (kg/m2)  (m)
------------------------------------------------------------------------
   0.00- 142.69    0.058     0.032      0.093   62.20     0.003     0.61
 143.91- 182.93    0.023     0.017      0.050  146.34     0.001   180.49

  B.  AREA OF SOIL DEPOSITION

      ** Soil Deposition (Avg. of Net Deposition Areas) =    -0.051 kg/m2 **
      ** Maximum Soil Deposition  =    -0.051 kg/m2 at  143.91 meters **

      Area of    Soil Dep   Soil Dep     MAX    MAX Dep   MIN   MIN Dep
      Net Dep       MEAN     STDEV       Dep     Point    Dep    Point
        (m)       (kg/m2)    (kg/m2)   (kg/m2)    (m)    (kg/m2)  (m)
------------------------------------------------------------------------
 142.69- 143.91   -0.051     0.000     -0.051  143.91    -0.051   143.91

      Single Point     Single Point
       Soil Area          Dep
         (m)             (kg/m2/)
      ------------------------------
       143.91            -0.051



  C.  SOIL LOSS/DEPOSITION ALONG SLOPE PROFILE

          Profile distances are from top to bottom of hillslope


 distance soil  flow    distance   soil  flow    distance   soil  flow
    (m)   loss  elem       (m)     loss  elem       (m)     loss  elem
         (kg/m2)                  (kg/m2)                  (kg/m2)
------------------------------------------------------------------------

   0.61     0.003  1       41.47     0.042  1      103.66     0.083  2
   1.22     0.003  1       42.08     0.043  1      104.88     0.083  2
   1.83     0.003  1       42.69     0.043  1      106.10     0.082  2
   2.44     0.003  1       43.30     0.044  1      107.32     0.082  2
   3.05     0.003  1       43.91     0.044  1      108.54     0.082  2
   3.66     0.003  1       44.52     0.045  1      109.76     0.082  2
   4.27     0.003  1       45.13     0.045  1      110.98     0.081  2
   4.88     0.003  1       45.73     0.046  1      112.20     0.081  2
   5.49     0.003  1       46.34     0.046  1      113.42     0.081  2
   6.10     0.003  1       46.95     0.046  1      114.64     0.081  2
   6.71     0.003  1       47.56     0.047  1      115.86     0.081  2
   7.32     0.003  1       48.17     0.047  1      117.08     0.080  2
   7.93     0.003  1       48.78     0.048  1      118.30     0.080  2
   8.54     0.003  1       49.39     0.048  1      119.52     0.080  2
   9.15     0.003  1       50.00     0.049  1      120.74     0.080  2
   9.76     0.003  1       50.61     0.049  1      121.95     0.079  2
  10.37     0.003  1       51.22     0.049  1      123.17     0.079  2
  10.98     0.003  1       51.83     0.050  1      124.39     0.077  2
  11.59     0.003  1       52.44     0.050  1      125.61     0.076  2
  12.20     0.003  1       53.05     0.051  1      126.83     0.074  2
  12.81     0.003  1       53.66     0.051  1      128.05     0.073  2
  13.42     0.004  1       54.27     0.051  1      129.27     0.072  2
  14.03     0.004  1       54.88     0.052  1      130.49     0.070  2
  14.64     0.004  1       55.49     0.052  1      131.71     0.069  2
  15.25     0.005  1       56.10     0.053  1      132.93     0.067  2
  15.85     0.005  1       56.71     0.053  1      134.15     0.066  2
  16.46     0.006  1       57.32     0.053  1      135.37     0.064  2
  17.07     0.006  1       57.93     0.054  1      136.59     0.063  2
  17.68     0.007  1       58.54     0.054  1      137.81     0.061  2
  18.29     0.008  1       59.15     0.054  1      139.03     0.059  2
  18.90     0.009  1       59.76     0.055  1      140.25     0.058  2
  19.51     0.010  1       60.37     0.055  1      141.47     0.056  2
  20.12     0.011  1       60.98     0.055  1      142.69     0.055  2
  20.73     0.012  1       62.20     0.093  2      143.91    -0.051  2
  21.34     0.013  1       63.42     0.092  2      145.13     0.041  2
  21.95     0.014  1       64.64     0.092  2      146.34     0.050  2
  22.56     0.016  1       65.86     0.092  2      147.56     0.048  2
  23.17     0.017  1       67.08     0.091  2      148.78     0.046  2
  23.78     0.018  1       68.30     0.091  2      150.00     0.044  2
  24.39     0.019  1       69.52     0.091  2      151.22     0.043  2
  25.00     0.020  1       70.74     0.090  2      152.44     0.041  2
  25.61     0.021  1       71.96     0.090  2      153.66     0.039  2
  26.22     0.023  1       73.17     0.090  2      154.88     0.037  2
  26.83     0.024  1       74.39     0.089  2      156.10     0.035  2
  27.44     0.025  1       75.61     0.089  2      157.32     0.033  2
  28.05     0.027  1       76.83     0.089  2      158.54     0.031  2
  28.66     0.028  1       78.05     0.088  2      159.76     0.030  2
  29.27     0.029  1       79.27     0.088  2      160.98     0.028  2
  29.88     0.031  1       80.49     0.088  2      162.20     0.026  2
  30.49     0.032  1       81.71     0.087  2      163.42     0.024  2
  31.10     0.033  1       82.93     0.087  2      164.64     0.021  2
  31.71     0.033  1       84.15     0.086  2      165.86     0.019  2
  32.32     0.034  1       85.37     0.086  2      167.08     0.017  2
  32.93     0.035  1       86.59     0.086  2      168.30     0.015  2
  33.54     0.035  1       87.81     0.085  2      169.52     0.013  2
  34.15     0.036  1       89.03     0.085  2      170.73     0.011  2
  34.76     0.036  1       90.25     0.085  2      171.95     0.008  2
  35.37     0.037  1       91.47     0.085  2      173.17     0.007  2
  35.98     0.037  1       92.69     0.084  2      174.39     0.006  2
  36.59     0.038  1       93.91     0.084  2      175.61     0.004  2
  37.20     0.038  1       95.13     0.084  2      176.83     0.003  2
  37.81     0.039  1       96.35     0.084  2      178.05     0.002  2
  38.42     0.039  1       97.56     0.084  2      179.27     0.001  2
  39.03     0.040  1       98.78     0.084  2      180.49     0.001  2
  39.64     0.041  1      100.00     0.083  2      181.71     0.001  2
  40.25     0.041  1      101.22     0.083  2      182.93     0.001  2
  40.86     0.042  1      102.44     0.083  2

note:  (+) soil loss - detachment     (-) soil loss - deposition



III. OFF SITE EFFECTS  OFF SITE EFFECTS  OFF SITE EFFECTS
     ----------------  ----------------  ----------------

     A.  SEDIMENT LEAVING PROFILE for year    3     9.102 kg/m



     B.  SEDIMENT CHARACTERISTICS AND ENRICHMENT

     Sediment particle information leaving profile
-------------------------------------------------------------------------------
                                 Particle Composition         Detached Fraction
Class  Diameter  Specific  ---------------------------------  Sediment  In Flow
         (mm)    Gravity   % Sand   % Silt   % Clay   % O.M.  Fraction  Exiting
-------------------------------------------------------------------------------
  1     0.002      2.60      0.0      0.0    100.0     25.0     0.052    0.056
  2     0.010      2.65      0.0    100.0      0.0      0.0     0.092    0.099
  3     0.030      1.80      0.0     63.6     36.4      9.1     0.258    0.267
  4     0.400      1.60     67.2     20.8     12.0      3.0     0.451    0.435
  5     0.200      2.65    100.0      0.0      0.0      0.0     0.147    0.142
-------------------------------------------------------------------------------


     Weighted SSA enrichment ratio leaving profile for year    3 =   1.03


     HILLSLOPE 1 YEARLY SUMMARY FOR    4
     ----------------------------------


I.   RAINFALL AND RUNOFF SUMMARY
     -------- --- ------ -------

      year:      4

         Rainfall         Storm Runoff        Melt Runoff
      events   amount   events   amount     events  amount
                (mm)              (mm)               (mm)

       101    1840.20       2       1.38       8      72.69


II.  ON SITE EFFECTS  ON SITE EFFECTS  ON SITE EFFECTS
     ---------------  ---------------  ---------------


  A.  AREA OF NET SOIL LOSS

      ** Soil Loss (Avg. of Net Detachment Areas) =    0.054 kg/m2 **
      ** Maximum Soil Loss  =    0.133 kg/m2 at  123.17 meters **


      Area of    Soil Loss   Soil Loss   MAX   MAX Loss   MIN   MIN Loss
      Net Loss      MEAN      STDEV      Loss    Point    Loss   Point
        (m)       (kg/m2)     (kg/m2)  (kg/m2)    (m)    (kg/m2)  (m)
------------------------------------------------------------------------
   0.00- 148.78    0.061     0.038      0.133  123.17     0.002     0.61
 150.00- 178.05    0.020     0.012      0.039  151.22     0.000   178.05

  B.  AREA OF SOIL DEPOSITION

      ** Soil Deposition (Avg. of Net Deposition Areas) =    -0.208 kg/m2 **
      ** Maximum Soil Deposition  =    -0.208 kg/m2 at  150.00 meters **

      Area of    Soil Dep   Soil Dep     MAX    MAX Dep   MIN   MIN Dep
      Net Dep       MEAN     STDEV       Dep     Point    Dep    Point
        (m)       (kg/m2)    (kg/m2)   (kg/m2)    (m)    (kg/m2)  (m)
------------------------------------------------------------------------
 148.78- 150.00   -0.208     0.000     -0.208  150.00    -0.208   150.00

      Single Point     Single Point
       Soil Area          Dep
         (m)             (kg/m2/)
      ------------------------------
       150.00            -0.208



  C.  SOIL LOSS/DEPOSITION ALONG SLOPE PROFILE

          Profile distances are from top to bottom of hillslope


 distance soil  flow    distance   soil  flow    distance   soil  flow
    (m)   loss  elem       (m)     loss  elem       (m)     loss  elem
         (kg/m2)                  (kg/m2)                  (kg/m2)
------------------------------------------------------------------------

   0.61     0.002  1       41.47     0.042  1      103.66     0.083  2
   1.22     0.002  1       42.08     0.042  1      104.88     0.087  2
   1.83     0.002  1       42.69     0.043  1      106.10     0.091  2
   2.44     0.002  1       43.30     0.044  1      107.32     0.094  2
   3.05     0.002  1       43.91     0.044  1      108.54     0.098  2
   3.66     0.002  1       44.52     0.045  1      109.76     0.101  2
   4.27     0.002  1       45.13     0.045  1      110.98     0.105  2
   4.88     0.002  1       45.73     0.046  1      112.20     0.108  2
   5.49     0.002  1       46.34     0.046  1      113.42     0.111  2
   6.10     0.002  1       46.95     0.047  1      114.64     0.115  2
   6.71     0.002  1       47.56     0.047  1      115.86     0.118  2
   7.32     0.002  1       48.17     0.048  1      117.08     0.121  2
   7.93     0.002  1       48.78     0.049  1      118.30     0.124  2
   8.54     0.002  1       49.39     0.049  1      119.52     0.127  2
   9.15     0.002  1       50.00     0.050  1      120.74     0.130  2
   9.76     0.002  1       50.61     0.050  1      121.95     0.133  2
  10.37     0.002  1       51.22     0.051  1      123.17     0.133  2
  10.98     0.002  1       51.83     0.051  1      124.39     0.130  2
  11.59     0.002  1       52.44     0.051  1      125.61     0.127  2
  12.20     0.002  1       53.05     0.052  1      126.83     0.124  2
  12.81     0.002  1       53.66     0.052  1      128.05     0.121  2
  13.42     0.003  1       54.27     0.053  1      129.27     0.117  2
  14.03     0.003  1       54.88     0.053  1      130.49     0.113  2
  14.64     0.003  1       55.49     0.054  1      131.71     0.109  2
  15.25     0.003  1       56.10     0.054  1      132.93     0.105  2
  15.85     0.003  1       56.71     0.055  1      134.15     0.101  2
  16.46     0.004  1       57.32     0.055  1      135.37     0.096  2
  17.07     0.004  1       57.93     0.056  1      136.59     0.092  2
  17.68     0.004  1       58.54     0.056  1      137.81     0.087  2
  18.29     0.005  1       59.15     0.056  1      139.03     0.082  2
  18.90     0.006  1       59.76     0.057  1      140.25     0.076  2
  19.51     0.007  1       60.37     0.057  1      141.47     0.071  2
  20.12     0.008  1       60.98     0.058  1      142.69     0.065  2
  20.73     0.009  1       62.20     0.075  2      143.91     0.059  2
  21.34     0.010  1       63.42     0.075  2      145.13     0.053  2
  21.95     0.011  1       64.64     0.074  2      146.34     0.047  2
  22.56     0.012  1       65.86     0.074  2      147.56     0.043  2
  23.17     0.014  1       67.08     0.073  2      148.78     0.013  2
