 Annual; detailed (Metric Units)                                        


          USDA WATER EROSION PREDICTION PROJECT
          -------------------------------------

          HILLSLOPE PROFILE AND WATERSHED MODEL
                     VERSION  2010.100
           January 28,      2010


               TO REPORT PROBLEMS OR TO BE PUT ON THE MAILING
               LIST FOR FUTURE WEPP MODEL RELEASES, PLEASE CONTACT:

                    WEPP TECHNICAL SUPPORT
                    USDA-AGRICULTURAL RESEARCH SERVICE
                    NATIONAL SOIL EROSION RESEARCH LABORATORY
                    275 SOUTH RUSSELL STREET
                    WEST LAFAYETTE, IN 47907-2077  USA

                    PHONE: (765) 494-8673
                      FAX: (765) 494-5948
                    email:  wepp@ecn.purdue.edu
                      URL:  http://topsoil.nserl.purdue.edu


     HILLSLOPE INPUT DATA FILES - VERSION  2010.100
      January 28,      2010


    MANAGEMENT: ../working/wepp-50416.man                         
 MAN. PRACTICE: Two OFEs for forest conditions                              
                W. Elliot 02/99                                             
                                                                            
         SLOPE: ../working/wepp-50416.slp                         
       CLIMATE: ../working/wepp-50416.cli                         
       Station:  SAINT MARIES ID HW10 +                         CLIGEN VERSION  4.31
          SOIL: ../working/wepp-50416.sol                         
      PLANE  1 SHORT               clay loam           
      PLANE  2 OldF                clay loam           


     HILLSLOPE 1 YEARLY SUMMARY FOR    1
     ----------------------------------


I.   RAINFALL AND RUNOFF SUMMARY
     -------- --- ------ -------

      year:      1

         Rainfall         Storm Runoff        Melt Runoff
      events   amount   events   amount     events  amount
                (mm)              (mm)               (mm)

       119    1008.50       0       0.00      13      51.69


II.  ON SITE EFFECTS  ON SITE EFFECTS  ON SITE EFFECTS
     ---------------  ---------------  ---------------


  A.  AREA OF NET SOIL LOSS

      ** Soil Loss (Avg. of Net Detachment Areas) =    0.005 kg/m2 **
      ** Maximum Soil Loss  =    0.009 kg/m2 at  121.95 meters **


      Area of    Soil Loss   Soil Loss   MAX   MAX Loss   MIN   MIN Loss
      Net Loss      MEAN      STDEV      Loss    Point    Loss   Point
        (m)       (kg/m2)     (kg/m2)  (kg/m2)    (m)    (kg/m2)  (m)
------------------------------------------------------------------------
  39.02- 121.95    0.005     0.003      0.009  121.95     0.000    40.24



  C.  SOIL LOSS/DEPOSITION ALONG SLOPE PROFILE

          Profile distances are from top to bottom of hillslope


 distance soil  flow    distance   soil  flow    distance   soil  flow
  43.90     0.001  1      122.64     0.000  2      137.96     0.000  2
  45.12     0.001  1      122.86     0.000  2      138.19     0.000  2
  46.34     0.001  1      123.09     0.000  2      138.42     0.000  2
  47.56     0.001  1      123.32     0.000  2      138.65     0.000  2
  48.78     0.002  1      123.55     0.000  2      138.87     0.000  2
  50.00     0.002  1      123.78     0.000  2      139.10     0.000  2
  51.22     0.002  1      124.01     0.000  2      139.33     0.000  2
  52.44     0.002  1      124.24     0.000  2      139.56     0.000  2
  53.66     0.002  1      124.47     0.000  2      139.79     0.000  2
  54.88     0.003  1      124.69     0.000  2      140.02     0.000  2
  56.10     0.003  1      124.92     0.000  2      140.25     0.000  2
  57.32     0.003  1      125.15     0.000  2      140.47     0.000  2
  58.54     0.003  1      125.38     0.000  2      140.70     0.000  2
  59.76     0.004  1      125.61     0.000  2      140.93     0.000  2
  60.98     0.004  1      125.84     0.000  2      141.16     0.000  2
  62.19     0.004  1      126.07     0.000  2      141.39     0.000  2
  63.41     0.004  1      126.30     0.000  2      141.62     0.000  2
  64.63     0.004  1      126.52     0.000  2      141.85     0.000  2
  65.85     0.004  1      126.75     0.000  2      142.08     0.000  2
  67.07     0.004  1      126.98     0.000  2      142.30     0.000  2
  68.29     0.005  1      127.21     0.000  2      142.53     0.000  2
  69.51     0.005  1      127.44     0.000  2      142.76     0.000  2
  70.73     0.005  1      127.67     0.000  2      142.99     0.000  2
  71.95     0.005  1      127.90     0.000  2      143.22     0.000  2
  73.17     0.005  1      128.12     0.000  2      143.45     0.000  2
  74.39     0.005  1      128.35     0.000  2      143.68     0.000  2
  75.61     0.005  1      128.58     0.000  2      143.91     0.000  2
  76.83     0.005  1      128.81     0.000  2      144.13     0.000  2
  78.05     0.005  1      129.04     0.000  2      144.36     0.000  2
  79.27     0.006  1      129.27     0.000  2      144.59     0.000  2
  80.49     0.006  1      129.50     0.000  2      144.82     0.000  2
  81.71     0.006  1      129.73     0.000  2

note:  (+) soil loss - detachment     (-) soil loss - deposition



III. OFF SITE EFFECTS  OFF SITE EFFECTS  OFF SITE EFFECTS
     ----------------  ----------------  ----------------

     A.  SEDIMENT LEAVING PROFILE for year    1     0.449 kg/m



     B.  SEDIMENT CHARACTERISTICS AND ENRICHMENT

     Sediment particle information leaving profile
-------------------------------------------------------------------------------
                                 Particle Composition         Detached Fraction
Class  Diameter  Specific  ---------------------------------  Sediment  In Flow
         (mm)    Gravity   % Sand   % Silt   % Clay   % O.M.  Fraction  Exiting
-------------------------------------------------------------------------------
  1     0.002      2.60      0.0      0.0    100.0     16.7     0.078    0.078
  2     0.010      2.65      0.0    100.0      0.0      0.0     0.072    0.072
  3     0.040      1.80      0.0     60.0     40.0      6.7     0.378    0.378
  4     0.600      1.60     48.4     35.2     16.5      2.7     0.430    0.430
  5     0.200      2.65    100.0      0.0      0.0      0.0     0.042    0.042
-------------------------------------------------------------------------------


     Weighted SSA enrichment ratio leaving profile for year    1 =   1.00


     HILLSLOPE 1 YEARLY SUMMARY FOR    2
     ----------------------------------


I.   RAINFALL AND RUNOFF SUMMARY
     -------- --- ------ -------

      year:      2

         Rainfall         Storm Runoff        Melt Runoff
      events   amount   events   amount     events  amount
                (mm)              (mm)               (mm)

       119     981.10       1       0.21      27     122.44


II.  ON SITE EFFECTS  ON SITE EFFECTS  ON SITE EFFECTS
     ---------------  ---------------  ---------------


  A.  AREA OF NET SOIL LOSS

      ** Soil Loss (Avg. of Net Detachment Areas) =    0.701 kg/m2 **
      ** Maximum Soil Loss  =    1.585 kg/m2 at  121.95 meters **


      Area of    Soil Loss   Soil Loss   MAX   MAX Loss   MIN   MIN Loss
      Net Loss      MEAN      STDEV      Loss    Point    Loss   Point
        (m)       (kg/m2)     (kg/m2)  (kg/m2)    (m)    (kg/m2)  (m)
------------------------------------------------------------------------
  36.59- 121.95    0.831     0.478      1.585  121.95     0.001    37.80
 127.21- 142.99    0.000     0.000      0.000  134.53     0.000   127.44

  B.  AREA OF SOIL DEPOSITION

      ** Soil Deposition (Avg. of Net Deposition Areas) =    -4.771 kg/m2 **
      ** Maximum Soil Deposition  =   -10.080 kg/m2 at  144.82 meters **

      Area of    Soil Dep   Soil Dep     MAX    MAX Dep   MIN   MIN Dep
      Net Dep       MEAN     STDEV       Dep     Point    Dep    Point
        (m)       (kg/m2)    (kg/m2)   (kg/m2)    (m)    (kg/m2)  (m)
------------------------------------------------------------------------
 142.99- 144.82   -4.771     3.548    -10.080  144.82    -0.158   143.22



  C.  SOIL LOSS/DEPOSITION ALONG SLOPE PROFILE

          Profile distances are from top to bottom of hillslope


 distance soil  flow    distance   soil  flow    distance   soil  flow
    (m)   loss  elem       (m)     loss  elem       (m)     loss  elem
         (kg/m2)                  (kg/m2)                  (kg/m2)
------------------------------------------------------------------------

   1.22     0.000  1       82.93     0.913  1      129.95     0.000  2
   2.44     0.000  1       84.15     0.935  1      130.18     0.000  2
   3.66     0.000  1       85.37     0.957  1      130.41     0.000  2
   4.88     0.000  1       86.58     0.980  1      130.64     0.000  2
   6.10     0.000  1       87.80     1.002  1      130.87     0.000  2
   7.32     0.000  1       89.02     1.024  1      131.10     0.000  2
   8.54     0.000  1       90.24     1.046  1      131.33     0.000  2
   9.76     0.000  1       91.46     1.068  1      131.56     0.000  2
  10.98     0.000  1       92.68     1.090  1      131.78     0.000  2
  12.20     0.000  1       93.90     1.111  1      132.01     0.000  2
  13.41     0.000  1       95.12     1.133  1      132.24     0.000  2
  14.63     0.000  1       96.34     1.155  1      132.47     0.000  2
  15.85     0.000  1       97.56     1.176  1      132.70     0.000  2
  17.07     0.000  1       98.78     1.197  1      132.93     0.000  2
  18.29     0.000  1      100.00     1.219  1      133.16     0.000  2
  19.51     0.000  1      101.22     1.240  1      133.38     0.000  2
  20.73     0.000  1      102.44     1.261  1      133.61     0.000  2
  21.95     0.000  1      103.66     1.282  1      133.84     0.000  2
  23.17     0.000  1      104.88     1.302  1      134.07     0.000  2
  24.39     0.000  1      106.10     1.323  1      134.30     0.000  2
  25.61     0.000  1      107.32     1.344  1      134.53     0.000  2
  26.83     0.000  1      108.54     1.364  1      134.76     0.000  2
  28.05     0.000  1      109.75     1.385  1      134.99     0.000  2
  29.27     0.000  1      110.97     1.405  1      135.21     0.000  2
  30.49     0.000  1      112.19     1.425  1      135.44     0.000  2
  31.71     0.000  1      113.41     1.445  1      135.67     0.000  2
  32.93     0.000  1      114.63     1.466  1      135.90     0.000  2
  34.15     0.000  1      115.85     1.486  1      136.13     0.000  2
  35.37     0.000  1      117.07     1.506  1      136.36     0.000  2
  36.59     0.000  1      118.29     1.525  1      136.59     0.000  2
  37.80     0.001  1      119.51     1.545  1      136.82     0.000  2
  39.02     0.008  1      120.73     1.565  1      137.04     0.000  2
  40.24     0.021  1      121.95     1.585  1      137.27     0.000  2
  41.46     0.038  1      122.18     0.000  2      137.50     0.000  2
  42.68     0.056  1      122.41     0.000  2      137.73     0.000  2
  43.90     0.074  1      122.64     0.000  2      137.96     0.000  2
  45.12     0.095  1      122.86     0.000  2      138.19     0.000  2
  46.34     0.118  1      123.09     0.000  2      138.42     0.000  2
  47.56     0.143  1      123.32     0.000  2      138.65     0.000  2
  48.78     0.171  1      123.55     0.000  2      138.87     0.000  2
  50.00     0.203  1      123.78     0.000  2      139.10     0.000  2
  51.22     0.237  1      124.01     0.000  2      139.33     0.000  2
  52.44     0.271  1      124.24     0.000  2      139.56     0.000  2
  53.66     0.306  1      124.47     0.000  2      139.79     0.000  2
  54.88     0.341  1      124.69     0.000  2      140.02     0.000  2
  56.10     0.377  1      124.92     0.000  2      140.25     0.000  2
  57.32     0.415  1      125.15     0.000  2      140.47     0.000  2
  58.54     0.454  1      125.38     0.000  2      140.70     0.000  2
  59.76     0.493  1      125.61     0.000  2      140.93     0.000  2
  60.98     0.532  1      125.84     0.000  2      141.16     0.000  2
  62.19     0.561  1      126.07     0.000  2      141.39     0.000  2
  63.41     0.582  1      126.30     0.000  2      141.62     0.000  2
  64.63     0.602  1      126.52     0.000  2      141.85     0.000  2
  65.85     0.623  1      126.75     0.000  2      142.08     0.000  2
  67.07     0.643  1      126.98     0.000  2      142.30     0.000  2
  68.29     0.663  1      127.21     0.000  2      142.53     0.000  2
  69.51     0.683  1      127.44     0.000  2      142.76     0.000  2
  70.73     0.704  1      127.67     0.000  2      142.99     0.000  2
  71.95     0.725  1      127.90     0.000  2      143.22    -0.158  2
  73.17     0.746  1      128.12     0.000  2      143.45    -1.674  2
  74.39     0.767  1      128.35     0.000  2      143.68    -3.487  2
  75.61     0.787  1      128.58     0.000  2      143.91    -3.489  2
  76.83     0.808  1      128.81     0.000  2      144.13    -3.639  2
  78.05     0.829  1      129.04     0.000  2      144.36    -6.110  2
  79.27     0.849  1      129.27     0.000  2      144.59    -9.534  2
  80.49     0.871  1      129.50     0.000  2      144.82   -10.080  2
  81.71     0.892  1      129.73     0.000  2

note:  (+) soil loss - detachment     (-) soil loss - deposition



III. OFF SITE EFFECTS  OFF SITE EFFECTS  OFF SITE EFFECTS
     ----------------  ----------------  ----------------

     A.  SEDIMENT LEAVING PROFILE for year    2    62.183 kg/m



     B.  SEDIMENT CHARACTERISTICS AND ENRICHMENT

     Sediment particle information leaving profile
-------------------------------------------------------------------------------
                                 Particle Composition         Detached Fraction
Class  Diameter  Specific  ---------------------------------  Sediment  In Flow
         (mm)    Gravity   % Sand   % Silt   % Clay   % O.M.  Fraction  Exiting
-------------------------------------------------------------------------------
  1     0.002      2.60      0.0      0.0    100.0     16.7     0.078    0.089
  2     0.010      2.65      0.0    100.0      0.0      0.0     0.072    0.077
  3     0.040      1.80      0.0     60.0     40.0      6.7     0.378    0.428
  4     0.600      1.60     48.4     35.2     16.5      2.7     0.430    0.375
  5     0.200      2.65    100.0      0.0      0.0      0.0     0.042    0.031
-------------------------------------------------------------------------------


     Weighted SSA enrichment ratio leaving profile for year    2 =   1.07


     HILLSLOPE 1 YEARLY SUMMARY FOR    3
     ----------------------------------


I.   RAINFALL AND RUNOFF SUMMARY
     -------- --- ------ -------

      year:      3

         Rainfall         Storm Runoff        Melt Runoff
      events   amount   events   amount     events  amount
                (mm)              (mm)               (mm)

       114     943.00       1       0.00      17      89.04


II.  ON SITE EFFECTS  ON SITE EFFECTS  ON SITE EFFECTS
     ---------------  ---------------  ---------------


  A.  AREA OF NET SOIL LOSS

      ** Soil Loss (Avg. of Net Detachment Areas) =    0.454 kg/m2 **
      ** Maximum Soil Loss  =    1.284 kg/m2 at  121.95 meters **


      Area of    Soil Loss   Soil Loss   MAX   MAX Loss   MIN   MIN Loss
      Net Loss      MEAN      STDEV      Loss    Point    Loss   Point
        (m)       (kg/m2)     (kg/m2)  (kg/m2)    (m)    (kg/m2)  (m)
------------------------------------------------------------------------
   0.00- 123.55    0.496     0.459      1.284  121.95     0.000     1.22
 124.01- 135.44    0.001     0.000      0.002  133.38     0.000   135.44

  B.  AREA OF SOIL DEPOSITION

      ** Soil Deposition (Avg. of Net Deposition Areas) =    -1.941 kg/m2 **
      ** Maximum Soil Deposition  =    -6.617 kg/m2 at  144.82 meters **

      Area of    Soil Dep   Soil Dep     MAX    MAX Dep   MIN   MIN Dep
      Net Dep       MEAN     STDEV       Dep     Point    Dep    Point
        (m)       (kg/m2)    (kg/m2)   (kg/m2)    (m)    (kg/m2)  (m)
------------------------------------------------------------------------
 123.55- 124.01   -0.003     0.001     -0.004  124.01    -0.003   123.78
 141.85- 144.82   -2.239     2.173     -6.617  144.82    -0.244   142.08



  C.  SOIL LOSS/DEPOSITION ALONG SLOPE PROFILE

          Profile distances are from top to bottom of hillslope


 distance soil  flow    distance   soil  flow    distance   soil  flow
    (m)   loss  elem       (m)     loss  elem       (m)     loss  elem
         (kg/m2)                  (kg/m2)                  (kg/m2)
------------------------------------------------------------------------

   1.22     0.000  1       82.93     0.803  1      129.95     0.002  2
   2.44     0.000  1       84.15     0.819  1      130.18     0.002  2
   3.66     0.000  1       85.37     0.835  1      130.41     0.002  2
   4.88     0.000  1       86.58     0.851  1      130.64     0.002  2
   6.10     0.000  1       87.80     0.867  1      130.87     0.002  2
   7.32     0.000  1       89.02     0.883  1      131.10     0.002  2
   8.54     0.000  1       90.24     0.899  1      131.33     0.002  2
   9.76     0.000  1       91.46     0.914  1      131.56     0.002  2
  10.98     0.000  1       92.68     0.930  1      131.78     0.002  2
  12.20     0.000  1       93.90     0.946  1      132.01     0.002  2
  13.41     0.000  1       95.12     0.961  1      132.24     0.002  2
  14.63     0.000  1       96.34     0.976  1      132.47     0.002  2
  15.85     0.000  1       97.56     0.992  1      132.70     0.002  2
  17.07     0.000  1       98.78     1.007  1      132.93     0.002  2
  18.29     0.000  1      100.00     1.022  1      133.16     0.002  2
  19.51     0.000  1      101.22     1.037  1      133.38     0.002  2
  20.73     0.000  1      102.44     1.052  1      133.61     0.002  2
  21.95     0.000  1      103.66     1.067  1      133.84     0.002  2
  23.17     0.000  1      104.88     1.082  1      134.07     0.001  2
  24.39     0.000  1      106.10     1.097  1      134.30     0.001  2
  25.61     0.000  1      107.32     1.111  1      134.53     0.001  2
  26.83     0.000  1      108.54     1.126  1      134.76     0.001  2
  28.05     0.000  1      109.75     1.141  1      134.99     0.000  2
  29.27     0.000  1      110.97     1.155  1      135.21     0.000  2
  30.49     0.000  1      112.19     1.170  1      135.44     0.000  2
  31.71     0.000  1      113.41     1.184  1      135.67     0.000  2
  32.93     0.000  1      114.63     1.199  1      135.90     0.000  2
  34.15     0.000  1      115.85     1.213  1      136.13     0.000  2
  35.37     0.000  1      117.07     1.227  1      136.36     0.000  2
  36.59     0.001  1      118.29     1.241  1      136.59     0.000  2
  37.80     0.008  1      119.51     1.255  1      136.82     0.000  2
  39.02     0.020  1      120.73     1.270  1      137.04     0.000  2
  40.24     0.035  1      121.95     1.284  1      137.27     0.000  2
  41.46     0.054  1      122.18     0.001  2      137.50     0.000  2
  42.68     0.073  1      122.41     0.001  2      137.73     0.000  2
  43.90     0.095  1      122.64     0.001  2      137.96     0.000  2
  45.12     0.121  1      122.86     0.001  2      138.19     0.000  2
  46.34     0.147  1      123.09     0.001  2      138.42     0.000  2
  47.56     0.174  1      123.32     0.001  2      138.65     0.000  2
  48.78     0.200  1      123.55     0.001  2      138.87     0.000  2
  50.00     0.227  1      123.78    -0.003  2      139.10     0.000  2
  51.22     0.255  1      124.01    -0.004  2      139.33     0.000  2
  52.44     0.282  1      124.24     0.001  2      139.56     0.000  2
  53.66     0.310  1      124.47     0.001  2      139.79     0.000  2
  54.88     0.338  1      124.69     0.001  2      140.02     0.000  2
  56.10     0.367  1      124.92     0.001  2      140.25     0.000  2
  57.32     0.398  1      125.15     0.001  2      140.47     0.000  2
  58.54     0.430  1      125.38     0.001  2      140.70     0.000  2
  59.76     0.462  1      125.61     0.001  2      140.93     0.000  2
  60.98     0.495  1      125.84     0.001  2      141.16     0.000  2
  62.19     0.521  1      126.07     0.001  2      141.39     0.000  2
  63.41     0.538  1      126.30     0.001  2      141.62     0.000  2
  64.63     0.555  1      126.52     0.001  2      141.85     0.000  2
  65.85     0.572  1      126.75     0.001  2      142.08    -0.244  2
  67.07     0.589  1      126.98     0.001  2      142.30    -0.586  2
  68.29     0.605  1      127.21     0.001  2      142.53    -0.898  2
  69.51     0.622  1      127.44     0.001  2      142.76    -0.856  2
  70.73     0.638  1      127.67     0.001  2      142.99    -0.814  2
  71.95     0.654  1      127.90     0.001  2      143.22    -0.772  2
  73.17     0.670  1      128.12     0.001  2      143.45    -0.731  2
  74.39     0.687  1      128.35     0.001  2      143.68    -0.689  2
  75.61     0.704  1      128.58     0.001  2      143.91    -2.959  2
  76.83     0.721  1      128.81     0.001  2      144.13    -4.221  2
  78.05     0.737  1      129.04     0.001  2      144.36    -4.912  2
  79.27     0.754  1      129.27     0.001  2      144.59    -4.809  2
  80.49     0.770  1      129.50     0.002  2      144.82    -6.617  2
  81.71     0.787  1      129.73     0.002  2

note:  (+) soil loss - detachment     (-) soil loss - deposition



III. OFF SITE EFFECTS  OFF SITE EFFECTS  OFF SITE EFFECTS
     ----------------  ----------------  ----------------

     A.  SEDIMENT LEAVING PROFILE for year    3    54.613 kg/m



     B.  SEDIMENT CHARACTERISTICS AND ENRICHMENT

     Sediment particle information leaving profile
-------------------------------------------------------------------------------
                                 Particle Composition         Detached Fraction
Class  Diameter  Specific  ---------------------------------  Sediment  In Flow
         (mm)    Gravity   % Sand   % Silt   % Clay   % O.M.  Fraction  Exiting
-------------------------------------------------------------------------------
  1     0.002      2.60      0.0      0.0    100.0     16.7     0.078    0.087
  2     0.010      2.65      0.0    100.0      0.0      0.0     0.072    0.078
  3     0.040      1.80      0.0     60.0     40.0      6.7     0.378    0.413
  4     0.600      1.60     48.4     35.2     16.5      2.7     0.430    0.392
  5     0.200      2.65    100.0      0.0      0.0      0.0     0.042    0.030
-------------------------------------------------------------------------------


     Weighted SSA enrichment ratio leaving profile for year    3 =   1.06


     HILLSLOPE 1 YEARLY SUMMARY FOR    4
     ----------------------------------


I.   RAINFALL AND RUNOFF SUMMARY
     -------- --- ------ -------

      year:      4

         Rainfall         Storm Runoff        Melt Runoff
      events   amount   events   amount     events  amount
                (mm)              (mm)               (mm)

       116    1023.90       0       0.00      20     118.21


II.  ON SITE EFFECTS  ON SITE EFFECTS  ON SITE EFFECTS
     ---------------  ---------------  ---------------


  A.  AREA OF NET SOIL LOSS

      ** Soil Loss (Avg. of Net Detachment Areas) =    0.499 kg/m2 **
      ** Maximum Soil Loss  =    0.965 kg/m2 at  121.95 meters **


      Area of    Soil Loss   Soil Loss   MAX   MAX Loss   MIN   MIN Loss
      Net Loss      MEAN      STDEV      Loss    Point    Loss   Point
        (m)       (kg/m2)     (kg/m2)  (kg/m2)    (m)    (kg/m2)  (m)
------------------------------------------------------------------------
  25.61- 121.95    0.499     0.300      0.965  121.95     0.003    26.83



  C.  SOIL LOSS/DEPOSITION ALONG SLOPE PROFILE

          Profile distances are from top to bottom of hillslope


 distance soil  flow    distance   soil  flow    distance   soil  flow
    (m)   loss  elem       (m)     loss  elem       (m)     loss  elem
         (kg/m2)                  (kg/m2)                  (kg/m2)
------------------------------------------------------------------------

   1.22     0.000  1       82.93     0.613  1      129.95     0.000  2
   2.44     0.000  1       84.15     0.625  1      130.18     0.000  2
   3.66     0.000  1       85.37     0.637  1      130.41     0.000  2
   4.88     0.000  1       86.58     0.649  1      130.64     0.000  2
   6.10     0.000  1       87.80     0.660  1      130.87     0.000  2
   7.32     0.000  1       89.02     0.672  1      131.10     0.000  2
   8.54     0.000  1       90.24     0.683  1      131.33     0.000  2
   9.76     0.000  1       91.46     0.695  1      131.56     0.000  2
  10.98     0.000  1       92.68     0.706  1      131.78     0.000  2
  12.20     0.000  1       93.90     0.717  1      132.01     0.000  2
  13.41     0.000  1       95.12     0.729  1      132.24     0.000  2
  14.63     0.000  1       96.34     0.740  1      132.47     0.000  2
  15.85     0.000  1       97.56     0.751  1      132.70     0.000  2
  17.07     0.000  1       98.78     0.762  1      132.93     0.000  2
  18.29     0.000  1      100.00     0.773  1      133.16     0.000  2
  19.51     0.000  1      101.22     0.784  1      133.38     0.000  2
  20.73     0.000  1      102.44     0.795  1      133.61     0.000  2
  21.95     0.000  1      103.66     0.806  1      133.84     0.000  2
  23.17     0.000  1      104.88     0.817  1      134.07     0.000  2
  24.39     0.000  1      106.10     0.828  1      134.30     0.000  2
  25.61     0.000  1      107.32     0.839  1      134.53     0.000  2
  26.83     0.003  1      108.54     0.850  1      134.76     0.000  2
  28.05     0.011  1      109.75     0.860  1      134.99     0.000  2
  29.27     0.020  1      110.97     0.871  1      135.21     0.000  2
  30.49     0.029  1      112.19     0.882  1      135.44     0.000  2
  31.71     0.038  1      113.41     0.892  1      135.67     0.000  2
  32.93     0.047  1      114.63     0.903  1      135.90     0.000  2
  34.15     0.057  1      115.85     0.913  1      136.13     0.000  2
  35.37     0.066  1      117.07     0.924  1      136.36     0.000  2
  36.59     0.075  1      118.29     0.934  1      136.59     0.000  2
  37.80     0.085  1      119.51     0.944  1      136.82     0.000  2
  39.02     0.095  1      120.73     0.955  1      137.04     0.000  2
  40.24     0.105  1      121.95     0.965  1      137.27     0.000  2
  41.46     0.115  1      122.18     0.000  2      137.50     0.000  2
  42.68     0.125  1      122.41     0.000  2      137.73     0.000  2
  43.90     0.135  1      122.64     0.000  2      137.96     0.000  2
  45.12     0.145  1      122.86     0.000  2      138.19     0.000  2
  46.34     0.159  1      123.09     0.000  2      138.42     0.000  2
  47.56     0.173  1      123.32     0.000  2      138.65     0.000  2
  48.78     0.188  1      123.55     0.000  2      138.87     0.000  2
