 Annual; detailed (Metric Units)                                        


          USDA WATER EROSION PREDICTION PROJECT
          -------------------------------------

          HILLSLOPE PROFILE AND WATERSHED MODEL
                     VERSION  2010.100
           January 28,      2010


               TO REPORT PROBLEMS OR TO BE PUT ON THE MAILING
               LIST FOR FUTURE WEPP MODEL RELEASES, PLEASE CONTACT:

                    WEPP TECHNICAL SUPPORT
                    USDA-AGRICULTURAL RESEARCH SERVICE
                    NATIONAL SOIL EROSION RESEARCH LABORATORY
                    275 SOUTH RUSSELL STREET
                    WEST LAFAYETTE, IN 47907-2077  USA

                    PHONE: (765) 494-8673
                      FAX: (765) 494-5948
                    email:  wepp@ecn.purdue.edu
                      URL:  http://topsoil.nserl.purdue.edu


     HILLSLOPE INPUT DATA FILES - VERSION  2010.100
      January 28,      2010


    MANAGEMENT: ../working/wepp-77198.man                         
 MAN. PRACTICE: Two OFEs for forest conditions                              
                W. Elliot 02/99                                             
                                                                            
         SLOPE: ../working/wepp-77198.slp                         
       CLIMATE: ../working/wepp-77198.cli                         
       Station:  SAINT MARIES ID** + +                          CLIGEN VERSION  4.31
          SOIL: ../working/wepp-77198.sol                         
      PLANE  1 SHORT               silt loam           
      PLANE  2 SHORT               silt loam           


     HILLSLOPE 1 YEARLY SUMMARY FOR    1
     ----------------------------------


I.   RAINFALL AND RUNOFF SUMMARY
     -------- --- ------ -------

      year:      1

         Rainfall         Storm Runoff        Melt Runoff
      events   amount   events   amount     events  amount
                (mm)              (mm)               (mm)

       119    1008.50       1       0.01       3      44.96


II.  ON SITE EFFECTS  ON SITE EFFECTS  ON SITE EFFECTS
     ---------------  ---------------  ---------------


  A.  AREA OF NET SOIL LOSS

      ** Soil Loss (Avg. of Net Detachment Areas) =    0.003 kg/m2 **
      ** Maximum Soil Loss  =    0.052 kg/m2 at  133.38 meters **


      Area of    Soil Loss   Soil Loss   MAX   MAX Loss   MIN   MIN Loss
      Net Loss      MEAN      STDEV      Loss    Point    Loss   Point
        (m)       (kg/m2)     (kg/m2)  (kg/m2)    (m)    (kg/m2)  (m)
------------------------------------------------------------------------
   0.00- 144.82    0.003     0.017      0.052  133.38     0.000     1.22



  C.  SOIL LOSS/DEPOSITION ALONG SLOPE PROFILE

          Profile distances are from top to bottom of hillslope


 distance soil  flow    distance   soil  flow    distance   soil  flow
  43.90     0.000  1      122.64     0.015  2      137.96     0.000  2
  45.12     0.000  1      122.86     0.016  2      138.19     0.000  2
  46.34     0.000  1      123.09     0.017  2      138.42     0.000  2
  47.56     0.000  1      123.32     0.017  2      138.65     0.000  2
  48.78     0.000  1      123.55     0.018  2      138.87     0.000  2
  50.00     0.000  1      123.78     0.019  2      139.10     0.000  2
  51.22     0.000  1      124.01     0.020  2      139.33     0.000  2
  52.44     0.000  1      124.24     0.021  2      139.56     0.000  2
  53.66     0.000  1      124.47     0.021  2      139.79     0.000  2
  54.88     0.000  1      124.69     0.022  2      140.02     0.000  2
  56.10     0.000  1      124.92     0.023  2      140.25     0.000  2
  57.32     0.000  1      125.15     0.024  2      140.47     0.000  2
  58.54     0.000  1      125.38     0.024  2      140.70     0.000  2
  59.76     0.000  1      125.61     0.025  2      140.93     0.000  2
  60.98     0.000  1      125.84     0.026  2      141.16     0.000  2
  62.19     0.000  1      126.07     0.027  2      141.39     0.000  2
  63.41     0.000  1      126.30     0.028  2      141.62     0.000  2
  64.63     0.000  1      126.52     0.028  2      141.85     0.000  2
  65.85     0.000  1      126.75     0.029  2      142.08     0.000  2
  67.07     0.000  1      126.98     0.030  2      142.30     0.000  2
  68.29     0.000  1      127.21     0.031  2      142.53     0.000  2
  69.51     0.000  1      127.44     0.031  2      142.76     0.000  2
  70.73     0.000  1      127.67     0.032  2      142.99     0.000  2
  71.95     0.000  1      127.90     0.033  2      143.22     0.000  2
  73.17     0.000  1      128.12     0.034  2      143.45     0.000  2
  74.39     0.000  1      128.35     0.034  2      143.68     0.000  2
  75.61     0.000  1      128.58     0.035  2      143.91     0.000  2
  76.83     0.000  1      128.81     0.036  2      144.13     0.000  2
  78.05     0.000  1      129.04     0.037  2      144.36     0.000  2
  79.27     0.000  1      129.27     0.038  2      144.59     0.000  2
  80.49     0.000  1      129.50     0.038  2      144.82     0.000  2
  81.71     0.000  1      129.73     0.039  2

note:  (+) soil loss - detachment     (-) soil loss - deposition



III. OFF SITE EFFECTS  OFF SITE EFFECTS  OFF SITE EFFECTS
     ----------------  ----------------  ----------------

     A.  SEDIMENT LEAVING PROFILE for year    1     0.450 kg/m



     B.  SEDIMENT CHARACTERISTICS AND ENRICHMENT

     Sediment particle information leaving profile
-------------------------------------------------------------------------------
                                 Particle Composition         Detached Fraction
Class  Diameter  Specific  ---------------------------------  Sediment  In Flow
         (mm)    Gravity   % Sand   % Silt   % Clay   % O.M.  Fraction  Exiting
-------------------------------------------------------------------------------
  1     0.002      2.60      0.0      0.0    100.0     33.3     0.039    0.039
  2     0.010      2.65      0.0    100.0      0.0      0.0     0.330    0.331
  3     0.030      1.80      0.0     80.0     20.0      6.7     0.270    0.271
  4     0.300      1.60     55.6     21.6     22.8      7.6     0.250    0.249
  5     0.200      2.65    100.0      0.0      0.0      0.0     0.111    0.110
-------------------------------------------------------------------------------


     Weighted SSA enrichment ratio leaving profile for year    1 =   1.00


     HILLSLOPE 1 YEARLY SUMMARY FOR    2
     ----------------------------------


I.   RAINFALL AND RUNOFF SUMMARY
     -------- --- ------ -------

      year:      2

         Rainfall         Storm Runoff        Melt Runoff
      events   amount   events   amount     events  amount
                (mm)              (mm)               (mm)

       119     981.10       0       0.00      10      87.35


II.  ON SITE EFFECTS  ON SITE EFFECTS  ON SITE EFFECTS
     ---------------  ---------------  ---------------


  A.  AREA OF NET SOIL LOSS

      ** Soil Loss (Avg. of Net Detachment Areas) =    0.028 kg/m2 **
      ** Maximum Soil Loss  =    0.055 kg/m2 at  133.38 meters **


      Area of    Soil Loss   Soil Loss   MAX   MAX Loss   MIN   MIN Loss
      Net Loss      MEAN      STDEV      Loss    Point    Loss   Point
        (m)       (kg/m2)     (kg/m2)  (kg/m2)    (m)    (kg/m2)  (m)
------------------------------------------------------------------------
 114.63- 135.44    0.028     0.016      0.055  133.38     0.000   135.44



  C.  SOIL LOSS/DEPOSITION ALONG SLOPE PROFILE

          Profile distances are from top to bottom of hillslope


 distance soil  flow    distance   soil  flow    distance   soil  flow
    (m)   loss  elem       (m)     loss  elem       (m)     loss  elem
         (kg/m2)                  (kg/m2)                  (kg/m2)
------------------------------------------------------------------------

   1.22     0.000  1       82.93     0.000  1      129.95     0.045  2
   2.44     0.000  1       84.15     0.000  1      130.18     0.046  2
   3.66     0.000  1       85.37     0.000  1      130.41     0.047  2
   4.88     0.000  1       86.58     0.000  1      130.64     0.047  2
   6.10     0.000  1       87.80     0.000  1      130.87     0.048  2
   7.32     0.000  1       89.02     0.000  1      131.10     0.049  2
   8.54     0.000  1       90.24     0.000  1      131.33     0.049  2
   9.76     0.000  1       91.46     0.000  1      131.56     0.050  2
  10.98     0.000  1       92.68     0.000  1      131.78     0.051  2
  12.20     0.000  1       93.90     0.000  1      132.01     0.051  2
  13.41     0.000  1       95.12     0.000  1      132.24     0.052  2
  14.63     0.000  1       96.34     0.000  1      132.47     0.053  2
  15.85     0.000  1       97.56     0.000  1      132.70     0.053  2
  17.07     0.000  1       98.78     0.000  1      132.93     0.054  2
  18.29     0.000  1      100.00     0.000  1      133.16     0.055  2
  19.51     0.000  1      101.22     0.000  1      133.38     0.055  2
  20.73     0.000  1      102.44     0.000  1      133.61     0.052  2
  21.95     0.000  1      103.66     0.000  1      133.84     0.045  2
  23.17     0.000  1      104.88     0.000  1      134.07     0.039  2
  24.39     0.000  1      106.10     0.000  1      134.30     0.032  2
  25.61     0.000  1      107.32     0.000  1      134.53     0.025  2
  26.83     0.000  1      108.54     0.000  1      134.76     0.018  2
  28.05     0.000  1      109.75     0.000  1      134.99     0.011  2
  29.27     0.000  1      110.97     0.000  1      135.21     0.004  2
  30.49     0.000  1      112.19     0.000  1      135.44     0.000  2
  31.71     0.000  1      113.41     0.000  1      135.67     0.000  2
  32.93     0.000  1      114.63     0.000  1      135.90     0.000  2
  34.15     0.000  1      115.85     0.001  1      136.13     0.000  2
  35.37     0.000  1      117.07     0.005  1      136.36     0.000  2
  36.59     0.000  1      118.29     0.008  1      136.59     0.000  2
  37.80     0.000  1      119.51     0.012  1      136.82     0.000  2
  39.02     0.000  1      120.73     0.016  1      137.04     0.000  2
  40.24     0.000  1      121.95     0.020  1      137.27     0.000  2
  41.46     0.000  1      122.18     0.023  2      137.50     0.000  2
  42.68     0.000  1      122.41     0.024  2      137.73     0.000  2
  43.90     0.000  1      122.64     0.025  2      137.96     0.000  2
  45.12     0.000  1      122.86     0.025  2      138.19     0.000  2
  46.34     0.000  1      123.09     0.026  2      138.42     0.000  2
  47.56     0.000  1      123.32     0.026  2      138.65     0.000  2
  48.78     0.000  1      123.55     0.027  2      138.87     0.000  2
  50.00     0.000  1      123.78     0.028  2      139.10     0.000  2
  51.22     0.000  1      124.01     0.028  2      139.33     0.000  2
  52.44     0.000  1      124.24     0.029  2      139.56     0.000  2
  53.66     0.000  1      124.47     0.030  2      139.79     0.000  2
  54.88     0.000  1      124.69     0.030  2      140.02     0.000  2
  56.10     0.000  1      124.92     0.031  2      140.25     0.000  2
  57.32     0.000  1      125.15     0.032  2      140.47     0.000  2
  58.54     0.000  1      125.38     0.032  2      140.70     0.000  2
  59.76     0.000  1      125.61     0.033  2      140.93     0.000  2
  60.98     0.000  1      125.84     0.034  2      141.16     0.000  2
  62.19     0.000  1      126.07     0.034  2      141.39     0.000  2
  63.41     0.000  1      126.30     0.035  2      141.62     0.000  2
  64.63     0.000  1      126.52     0.036  2      141.85     0.000  2
  65.85     0.000  1      126.75     0.036  2      142.08     0.000  2
  67.07     0.000  1      126.98     0.037  2      142.30     0.000  2
  68.29     0.000  1      127.21     0.038  2      142.53     0.000  2
  69.51     0.000  1      127.44     0.038  2      142.76     0.000  2
  70.73     0.000  1      127.67     0.039  2      142.99     0.000  2
  71.95     0.000  1      127.90     0.040  2      143.22     0.000  2
  73.17     0.000  1      128.12     0.040  2      143.45     0.000  2
  74.39     0.000  1      128.35     0.041  2      143.68     0.000  2
  75.61     0.000  1      128.58     0.041  2      143.91     0.000  2
  76.83     0.000  1      128.81     0.042  2      144.13     0.000  2
  78.05     0.000  1      129.04     0.043  2      144.36     0.000  2
  79.27     0.000  1      129.27     0.043  2      144.59     0.000  2
  80.49     0.000  1      129.50     0.044  2      144.82     0.000  2
  81.71     0.000  1      129.73     0.045  2

note:  (+) soil loss - detachment     (-) soil loss - deposition



III. OFF SITE EFFECTS  OFF SITE EFFECTS  OFF SITE EFFECTS
     ----------------  ----------------  ----------------

     A.  SEDIMENT LEAVING PROFILE for year    2     0.576 kg/m



     B.  SEDIMENT CHARACTERISTICS AND ENRICHMENT

     Sediment particle information leaving profile
-------------------------------------------------------------------------------
                                 Particle Composition         Detached Fraction
Class  Diameter  Specific  ---------------------------------  Sediment  In Flow
         (mm)    Gravity   % Sand   % Silt   % Clay   % O.M.  Fraction  Exiting
-------------------------------------------------------------------------------
  1     0.002      2.60      0.0      0.0    100.0     33.3     0.039    0.039
  2     0.010      2.65      0.0    100.0      0.0      0.0     0.330    0.330
  3     0.030      1.80      0.0     80.0     20.0      6.7     0.270    0.270
  4     0.300      1.60     55.6     21.6     22.8      7.6     0.250    0.250
  5     0.200      2.65    100.0      0.0      0.0      0.0     0.111    0.111
-------------------------------------------------------------------------------


     Weighted SSA enrichment ratio leaving profile for year    2 =   1.00


     HILLSLOPE 1 YEARLY SUMMARY FOR    3
     ----------------------------------


I.   RAINFALL AND RUNOFF SUMMARY
     -------- --- ------ -------

      year:      3

         Rainfall         Storm Runoff        Melt Runoff
      events   amount   events   amount     events  amount
                (mm)              (mm)               (mm)

       114     943.00       1       0.01       8      41.17


II.  ON SITE EFFECTS  ON SITE EFFECTS  ON SITE EFFECTS
     ---------------  ---------------  ---------------


  A.  AREA OF NET SOIL LOSS

      ** Soil Loss (Avg. of Net Detachment Areas) =    0.000 kg/m2 **
      ** Maximum Soil Loss  =    0.000 kg/m2 at   60.98 meters **


      Area of    Soil Loss   Soil Loss   MAX   MAX Loss   MIN   MIN Loss
      Net Loss      MEAN      STDEV      Loss    Point    Loss   Point
        (m)       (kg/m2)     (kg/m2)  (kg/m2)    (m)    (kg/m2)  (m)
------------------------------------------------------------------------
   0.00- 144.82    0.000     0.000      0.000   60.98     0.000     1.22



  C.  SOIL LOSS/DEPOSITION ALONG SLOPE PROFILE

          Profile distances are from top to bottom of hillslope


 distance soil  flow    distance   soil  flow    distance   soil  flow
    (m)   loss  elem       (m)     loss  elem       (m)     loss  elem
         (kg/m2)                  (kg/m2)                  (kg/m2)
------------------------------------------------------------------------

   1.22     0.000  1       82.93     0.000  1      129.95     0.000  2
   2.44     0.000  1       84.15     0.000  1      130.18     0.000  2
   3.66     0.000  1       85.37     0.000  1      130.41     0.000  2
   4.88     0.000  1       86.58     0.000  1      130.64     0.000  2
   6.10     0.000  1       87.80     0.000  1      130.87     0.000  2
   7.32     0.000  1       89.02     0.000  1      131.10     0.000  2
   8.54     0.000  1       90.24     0.000  1      131.33     0.000  2
   9.76     0.000  1       91.46     0.000  1      131.56     0.000  2
  10.98     0.000  1       92.68     0.000  1      131.78     0.000  2
  12.20     0.000  1       93.90     0.000  1      132.01     0.000  2
  13.41     0.000  1       95.12     0.000  1      132.24     0.000  2
  14.63     0.000  1       96.34     0.000  1      132.47     0.000  2
  15.85     0.000  1       97.56     0.000  1      132.70     0.000  2
  17.07     0.000  1       98.78     0.000  1      132.93     0.000  2
  18.29     0.000  1      100.00     0.000  1      133.16     0.000  2
  19.51     0.000  1      101.22     0.000  1      133.38     0.000  2
  20.73     0.000  1      102.44     0.000  1      133.61     0.000  2
  21.95     0.000  1      103.66     0.000  1      133.84     0.000  2
  23.17     0.000  1      104.88     0.000  1      134.07     0.000  2
  24.39     0.000  1      106.10     0.000  1      134.30     0.000  2
  25.61     0.000  1      107.32     0.000  1      134.53     0.000  2
  26.83     0.000  1      108.54     0.000  1      134.76     0.000  2
  28.05     0.000  1      109.75     0.000  1      134.99     0.000  2
  29.27     0.000  1      110.97     0.000  1      135.21     0.000  2
  30.49     0.000  1      112.19     0.000  1      135.44     0.000  2
  31.71     0.000  1      113.41     0.000  1      135.67     0.000  2
  32.93     0.000  1      114.63     0.000  1      135.90     0.000  2
  34.15     0.000  1      115.85     0.000  1      136.13     0.000  2
  35.37     0.000  1      117.07     0.000  1      136.36     0.000  2
  36.59     0.000  1      118.29     0.000  1      136.59     0.000  2
  37.80     0.000  1      119.51     0.000  1      136.82     0.000  2
  39.02     0.000  1      120.73     0.000  1      137.04     0.000  2
  40.24     0.000  1      121.95     0.000  1      137.27     0.000  2
  41.46     0.000  1      122.18     0.000  2      137.50     0.000  2
  42.68     0.000  1      122.41     0.000  2      137.73     0.000  2
  43.90     0.000  1      122.64     0.000  2      137.96     0.000  2
  45.12     0.000  1      122.86     0.000  2      138.19     0.000  2
  46.34     0.000  1      123.09     0.000  2      138.42     0.000  2
  47.56     0.000  1      123.32     0.000  2      138.65     0.000  2
  48.78     0.000  1      123.55     0.000  2      138.87     0.000  2
  50.00     0.000  1      123.78     0.000  2      139.10     0.000  2
  51.22     0.000  1      124.01     0.000  2      139.33     0.000  2
  52.44     0.000  1      124.24     0.000  2      139.56     0.000  2
  53.66     0.000  1      124.47     0.000  2      139.79     0.000  2
  54.88     0.000  1      124.69     0.000  2      140.02     0.000  2
  56.10     0.000  1      124.92     0.000  2      140.25     0.000  2
  57.32     0.000  1      125.15     0.000  2      140.47     0.000  2
  58.54     0.000  1      125.38     0.000  2      140.70     0.000  2
  59.76     0.000  1      125.61     0.000  2      140.93     0.000  2
  60.98     0.000  1      125.84     0.000  2      141.16     0.000  2
  62.19     0.000  1      126.07     0.000  2      141.39     0.000  2
  63.41     0.000  1      126.30     0.000  2      141.62     0.000  2
  64.63     0.000  1      126.52     0.000  2      141.85     0.000  2
  65.85     0.000  1      126.75     0.000  2      142.08     0.000  2
  67.07     0.000  1      126.98     0.000  2      142.30     0.000  2
  68.29     0.000  1      127.21     0.000  2      142.53     0.000  2
  69.51     0.000  1      127.44     0.000  2      142.76     0.000  2
  70.73     0.000  1      127.67     0.000  2      142.99     0.000  2
  71.95     0.000  1      127.90     0.000  2      143.22     0.000  2
  73.17     0.000  1      128.12     0.000  2      143.45     0.000  2
  74.39     0.000  1      128.35     0.000  2      143.68     0.000  2
  75.61     0.000  1      128.58     0.000  2      143.91     0.000  2
  76.83     0.000  1      128.81     0.000  2      144.13     0.000  2
  78.05     0.000  1      129.04     0.000  2      144.36     0.000  2
  79.27     0.000  1      129.27     0.000  2      144.59     0.000  2
  80.49     0.000  1      129.50     0.000  2      144.82     0.000  2
  81.71     0.000  1      129.73     0.000  2

note:  (+) soil loss - detachment     (-) soil loss - deposition



III. OFF SITE EFFECTS  OFF SITE EFFECTS  OFF SITE EFFECTS
     ----------------  ----------------  ----------------

     A.  SEDIMENT LEAVING PROFILE for year    3     0.004 kg/m



     B.  SEDIMENT CHARACTERISTICS AND ENRICHMENT

     Sediment particle information leaving profile
-------------------------------------------------------------------------------
                                 Particle Composition         Detached Fraction
Class  Diameter  Specific  ---------------------------------  Sediment  In Flow
         (mm)    Gravity   % Sand   % Silt   % Clay   % O.M.  Fraction  Exiting
-------------------------------------------------------------------------------
  1     0.002      2.60      0.0      0.0    100.0     33.3     0.039    0.040
  2     0.010      2.65      0.0    100.0      0.0      0.0     0.330    0.336
  3     0.030      1.80      0.0     80.0     20.0      6.7     0.270    0.275
  4     0.300      1.60     55.6     21.6     22.8      7.6     0.250    0.242
  5     0.200      2.65    100.0      0.0      0.0      0.0     0.111    0.107
-------------------------------------------------------------------------------


     Weighted SSA enrichment ratio leaving profile for year    3 =   1.00


     HILLSLOPE 1 YEARLY SUMMARY FOR    4
     ----------------------------------


I.   RAINFALL AND RUNOFF SUMMARY
     -------- --- ------ -------

      year:      4

         Rainfall         Storm Runoff        Melt Runoff
      events   amount   events   amount     events  amount
                (mm)              (mm)               (mm)

       116    1023.90       0       0.00       2      78.22


II.  ON SITE EFFECTS  ON SITE EFFECTS  ON SITE EFFECTS
     ---------------  ---------------  ---------------


  A.  AREA OF NET SOIL LOSS

      ** Soil Loss (Avg. of Net Detachment Areas) =    0.289 kg/m2 **
      ** Maximum Soil Loss  =    0.570 kg/m2 at  133.38 meters **


      Area of    Soil Loss   Soil Loss   MAX   MAX Loss   MIN   MIN Loss
      Net Loss      MEAN      STDEV      Loss    Point    Loss   Point
        (m)       (kg/m2)     (kg/m2)  (kg/m2)    (m)    (kg/m2)  (m)
------------------------------------------------------------------------
  59.76- 141.39    0.289     0.192      0.570  133.38     0.000   141.39



  C.  SOIL LOSS/DEPOSITION ALONG SLOPE PROFILE

          Profile distances are from top to bottom of hillslope


 distance soil  flow    distance   soil  flow    distance   soil  flow
    (m)   loss  elem       (m)     loss  elem       (m)     loss  elem
         (kg/m2)                  (kg/m2)                  (kg/m2)
------------------------------------------------------------------------

   1.22     0.000  1       82.93     0.184  1      129.95     0.546  2
   2.44     0.000  1       84.15     0.194  1      130.18     0.548  2
   3.66     0.000  1       85.37     0.203  1      130.41     0.549  2
   4.88     0.000  1       86.58     0.212  1      130.64     0.551  2
   6.10     0.000  1       87.80     0.221  1      130.87     0.552  2
   7.32     0.000  1       89.02     0.230  1      131.10     0.554  2
   8.54     0.000  1       90.24     0.239  1      131.33     0.556  2
   9.76     0.000  1       91.46     0.248  1      131.56     0.557  2
  10.98     0.000  1       92.68     0.257  1      131.78     0.559  2
  12.20     0.000  1       93.90     0.266  1      132.01     0.561  2
  13.41     0.000  1       95.12     0.275  1      132.24     0.562  2
  14.63     0.000  1       96.34     0.284  1      132.47     0.564  2
  15.85     0.000  1       97.56     0.293  1      132.70     0.565  2
  17.07     0.000  1       98.78     0.302  1      132.93     0.567  2
  18.29     0.000  1      100.00     0.310  1      133.16     0.569  2
  19.51     0.000  1      101.22     0.319  1      133.38     0.570  2
  20.73     0.000  1      102.44     0.328  1      133.61     0.564  2
  21.95     0.000  1      103.66     0.336  1      133.84     0.549  2
  23.17     0.000  1      104.88     0.345  1      134.07     0.535  2
  24.39     0.000  1      106.10     0.353  1      134.30     0.520  2
  25.61     0.000  1      107.32     0.362  1      134.53     0.505  2
  26.83     0.000  1      108.54     0.370  1      134.76     0.490  2
  28.05     0.000  1      109.75     0.379  1      134.99     0.475  2
  29.27     0.000  1      110.97     0.387  1      135.21     0.460  2
  30.49     0.000  1      112.19     0.396  1      135.44     0.445  2
  31.71     0.000  1      113.41     0.404  1      135.67     0.430  2
  32.93     0.000  1      114.63     0.412  1      135.90     0.414  2
  34.15     0.000  1      115.85     0.420  1      136.13     0.398  2
  35.37     0.000  1      117.07     0.429  1      136.36     0.383  2
  36.59     0.000  1      118.29     0.437  1      136.59     0.367  2
  37.80     0.000  1      119.51     0.445  1      136.82     0.351  2
  39.02     0.000  1      120.73     0.453  1      137.04     0.334  2
  40.24     0.000  1      121.95     0.461  1      137.27     0.318  2
  41.46     0.000  1      122.18     0.491  2      137.50     0.301  2
  42.68     0.000  1      122.41     0.493  2      137.73     0.285  2
  43.90     0.000  1      122.64     0.495  2      137.96     0.268  2
  45.12     0.000  1      122.86     0.496  2      138.19     0.251  2
  46.34     0.000  1      123.09     0.498  2      138.42     0.234  2
  47.56     0.000  1      123.32     0.499  2      138.65     0.216  2
  48.78     0.000  1      123.55     0.501  2      138.87     0.199  2
  50.00     0.000  1      123.78     0.503  2      139.10     0.181  2
  51.22     0.000  1      124.01     0.504  2      139.33     0.163  2
  52.44     0.000  1      124.24     0.506  2      139.56     0.145  2
  53.66     0.000  1      124.47     0.507  2      139.79     0.127  2
  54.88     0.000  1      124.69     0.509  2      140.02     0.108  2
  56.10     0.000  1      124.92     0.511  2      140.25     0.089  2
  57.32     0.000  1      125.15     0.512  2      140.47     0.070  2
  58.54     0.000  1      125.38     0.514  2      140.70     0.051  2
  59.76     0.000  1      125.61     0.515  2      140.93     0.032  2
  60.98     0.004  1      125.84     0.517  2      141.16     0.012  2
  62.19     0.018  1      126.07     0.519  2      141.39     0.000  2
  63.41     0.028  1      126.30     0.520  2      141.62     0.000  2
  64.63     0.039  1      126.52     0.522  2      141.85     0.000  2
  65.85     0.049  1      126.75     0.524  2      142.08     0.000  2
  67.07     0.059  1      126.98     0.525  2      142.30     0.000  2
  68.29     0.069  1      127.21     0.527  2      142.53     0.000  2
  69.51     0.079  1      127.44     0.528  2      142.76     0.000  2
  70.73     0.089  1      127.67     0.530  2      142.99     0.000  2
  71.95     0.098  1      127.90     0.532  2      143.22     0.000  2
  73.17     0.108  1      128.12     0.533  2      143.45     0.000  2
  74.39     0.118  1      128.35     0.535  2      143.68     0.000  2
